term,horse,bear,cat,dog,cow,leg,arm,hand,foot,eye,apartment,igloo,barn,house,church,door,closet,chimney,window,arch,shirt,pants,skirt,coat,dress,chair,dresser,bed,table,desk,ant,butterfly,fly,bee,beetle,knife,bottle,glass,spoon,cup,telephone,key,watch,refrigerator,bell,screwdriver,chisel,pliers,saw,hammer,tomato,celery,corn,carrot,lettuce,bicycle,car,train,truck,airplane
apartment,0.851048068,0.732481006,0.826558292,0.832187685,0.652134214,0.865400621,0.722152015,0.874851134,0.907178567,0.759735745,1,0.92827681,0.905209249,0.916318287,0.758107828,0.816532558,0.877113626,0.917191257,0.940995228,0.854676934,0.900842348,0.832217985,0.934461292,0.871024531,0.909707882,0.907609616,0.92062877,0.873229227,0.919227392,0.899438207,0.832154743,0.748541528,0.864826722,0.801821105,0.802183021,0.767492675,0.896226807,0.901654624,0.863976843,0.897229946,0.769611763,0.887309002,0.868450492,0.910276044,0.558689034,0.883172198,0.84732483,0.78704734,0.809275644,0.799271388,0.759709722,0.662743104,0.745512255,0.704796355,0.689142143,0.879576825,0.877390966,0.62524504,0.829946923,0.813056194
igloo,0.767139221,0.701852841,0.765305309,0.690606801,0.652579652,0.903687106,0.691856157,0.807133514,0.914611241,0.923620627,0.92827681,1,0.813932761,0.888392065,0.715863647,0.81438502,0.950556977,0.881047279,0.941287962,0.907478217,0.862076238,0.871705721,0.923163051,0.796166189,0.876594384,0.856776209,0.898680523,0.820368611,0.919569597,0.924382165,0.918036259,0.712231045,0.895616838,0.813747812,0.864977167,0.788058016,0.843678395,0.841962658,0.817777881,0.820899789,0.714509073,0.803659007,0.938462356,0.798853102,0.560815709,0.836406604,0.771676459,0.761038369,0.809857544,0.720732766,0.641949651,0.54628904,0.602824175,0.557031878,0.602229312,0.804168011,0.741361319,0.676363208,0.821485817,0.821603203
barn,0.888460617,0.830976433,0.825778785,0.883938808,0.698141606,0.776668534,0.550103825,0.750257055,0.863952267,0.601530571,0.905209249,0.813932761,1,0.846207231,0.725768283,0.731142468,0.767498451,0.898272584,0.825519639,0.798659919,0.768463518,0.677368778,0.821903233,0.736623603,0.73244918,0.754894492,0.782492499,0.800066684,0.792641192,0.769615962,0.723416121,0.708052298,0.822429987,0.775244957,0.740230687,0.631646956,0.79501936,0.787783189,0.729937366,0.781389584,0.749498013,0.823057369,0.73064847,0.878156139,0.60853346,0.758426122,0.776686533,0.686300275,0.704688155,0.78121014,0.684209828,0.634084911,0.682731783,0.673716851,0.590331962,0.751736182,0.876248422,0.684636013,0.856113481,0.852110619
house,0.851406059,0.729174802,0.700033147,0.746440464,0.53124977,0.806616625,0.68284733,0.866494646,0.855508141,0.693990987,0.916318287,0.888392065,0.846207231,1,0.636636773,0.798825655,0.805204609,0.814980372,0.894732461,0.855505145,0.849476723,0.741324982,0.920403502,0.787340252,0.826793744,0.881307247,0.842774313,0.767479361,0.84374699,0.841714939,0.80503566,0.855857614,0.832114915,0.814472354,0.744015401,0.704536397,0.846920464,0.873031978,0.797361435,0.827926263,0.672508492,0.893386718,0.786224585,0.818500795,0.540707753,0.813188972,0.768392984,0.73677834,0.709034902,0.764091299,0.648404395,0.526053379,0.661016847,0.671522576,0.584024087,0.876137649,0.836051374,0.567301593,0.729872629,0.777315799
church,0.794887392,0.76066475,0.881703083,0.837537844,0.708421311,0.668819411,0.625103314,0.674692435,0.693974493,0.577643506,0.758107828,0.715863647,0.725768283,0.636636773,1,0.728879387,0.669190142,0.708071676,0.713796183,0.666717835,0.6559751,0.646093909,0.704057455,0.684659305,0.706248195,0.649275572,0.725180883,0.646336229,0.743778486,0.713055301,0.680277288,0.422666288,0.832476293,0.887833646,0.741990646,0.663543245,0.705750791,0.687554638,0.669070831,0.634573277,0.900856953,0.685255158,0.748062102,0.836937384,0.81212764,0.674044621,0.833729266,0.668502525,0.708225364,0.82912497,0.389708211,0.378326148,0.417094903,0.38347461,0.361483894,0.731867041,0.853673857,0.898234458,0.913451499,0.872558574
door,0.818796397,0.670234732,0.833685426,0.768341534,0.595925365,0.707825317,0.806275358,0.915246286,0.737736149,0.630649726,0.816532558,0.81438502,0.731142468,0.798825655,0.728879387,1,0.870509556,0.735873539,0.887637661,0.736781886,0.805450903,0.776234038,0.874310131,0.821065859,0.850764466,0.833962267,0.905720476,0.799769004,0.899508766,0.933493063,0.83505063,0.516505448,0.877412349,0.793201133,0.841709998,0.919447684,0.904344342,0.821312448,0.879987344,0.822505942,0.846086003,0.822955243,0.814417579,0.849990987,0.712665952,0.917430715,0.883976264,0.927296753,0.82194767,0.915405736,0.489757623,0.397806614,0.459641059,0.45881458,0.399200323,0.85233277,0.806974581,0.692015082,0.844294773,0.803696025
closet,0.690324891,0.611268677,0.761862792,0.648876873,0.669901527,0.809174897,0.695502755,0.784340169,0.838975064,0.892262337,0.877113626,0.950556977,0.767498451,0.805204609,0.669190142,0.870509556,1,0.857666192,0.896190187,0.801168332,0.788696497,0.834779148,0.869804052,0.747840982,0.824931068,0.785000522,0.889617517,0.783202509,0.912126754,0.9468439,0.931813948,0.547396911,0.86105921,0.756557299,0.894219659,0.851676351,0.822251971,0.747592178,0.775734756,0.761343903,0.7042814,0.708172184,0.896690213,0.772059223,0.561408051,0.836582174,0.739913887,0.822866539,0.839775244,0.706605,0.599362671,0.503957045,0.537426121,0.467604141,0.522843206,0.719008752,0.670927201,0.671776409,0.813630174,0.764174238
chimney,0.780172114,0.688789566,0.825265008,0.815662291,0.729839479,0.846902918,0.668018281,0.772511294,0.936496912,0.742649273,0.917191257,0.881047279,0.898272584,0.814980372,0.708071676,0.735873539,0.857666192,1,0.818587394,0.862510329,0.852012167,0.861532726,0.841830382,0.835309333,0.840248403,0.785196883,0.820154213,0.818936223,0.868129766,0.87039079,0.863798176,0.560129758,0.8311992,0.700817438,0.830258097,0.729320009,0.778165707,0.751510416,0.774100352,0.757252666,0.700792355,0.758938079,0.82116,0.842905514,0.470768684,0.797261848,0.744622247,0.769531117,0.656554333,0.688300849,0.711414334,0.705291312,0.695557704,0.652884978,0.656794153,0.738927967,0.760220208,0.641614254,0.811242157,0.744359077
window,0.849660006,0.727111368,0.792241851,0.745292106,0.59074563,0.833823479,0.708705179,0.886614148,0.845858408,0.793815081,0.940995228,0.941287962,0.825519639,0.894732461,0.713796183,0.887637661,0.896190187,0.818587394,1,0.873448303,0.899839262,0.84598322,0.96792248,0.853475206,0.925580581,0.932447307,0.933371628,0.862592068,0.924162441,0.918415572,0.839288695,0.758866583,0.874097428,0.811510073,0.782504918,0.810335581,0.946559047,0.948597928,0.924256716,0.933286045,0.773127514,0.897092859,0.913269283,0.846661283,0.593852598,0.902621254,0.852728364,0.795183828,0.856495441,0.826457096,0.633659292,0.514311682,0.588380469,0.574724268,0.570855249,0.895398701,0.833990482,0.628802673,0.824734552,0.835506706
arch,0.825837597,0.653800219,0.740466276,0.728037895,0.689528832,0.869134059,0.679427642,0.805767484,0.892089622,0.764181142,0.854676934,0.907478217,0.798659919,0.855505145,0.666717835,0.736781886,0.801168332,0.862510329,0.873448303,1,0.886617566,0.841898074,0.857366532,0.818158016,0.843877868,0.854795477,0.825638145,0.788803256,0.849286729,0.865423581,0.869702421,0.706681031,0.84167447,0.762679443,0.771340037,0.696960517,0.844090122,0.866199216,0.856850446,0.837456407,0.709482914,0.857163168,0.831238731,0.80172814,0.497081708,0.804949424,0.702858657,0.730896653,0.63427708,0.699969833,0.650254075,0.614956391,0.621370234,0.636332478,0.627777879,0.833647784,0.740186903,0.644972262,0.756168372,0.78722462
shirt,0.826569103,0.620597075,0.817731009,0.77104355,0.594143819,0.890752365,0.821957695,0.903791835,0.889388718,0.672848396,0.900842348,0.862076238,0.768463518,0.849476723,0.6559751,0.805450903,0.788696497,0.852012167,0.899839262,0.886617566,1,0.919029039,0.884632443,0.977452298,0.952778476,0.953835283,0.920722813,0.874513838,0.936395279,0.90229632,0.853641731,0.619783719,0.786503592,0.658267814,0.791316916,0.846158375,0.910355958,0.911234109,0.929820543,0.932878585,0.726752627,0.876490401,0.809059506,0.835581628,0.420229611,0.929468076,0.853862968,0.861878612,0.668173504,0.78723339,0.697659058,0.646965428,0.663631867,0.66433055,0.676281428,0.919420223,0.787506955,0.484270984,0.756915337,0.672178868
pants,0.709911828,0.613320716,0.792530096,0.680033457,0.549026377,0.887552518,0.73561318,0.802911403,0.896353595,0.793289948,0.832217985,0.871705721,0.677368778,0.741324982,0.646093909,0.776234038,0.834779148,0.861532726,0.84598322,0.841898074,0.919029039,1,0.865018995,0.908801529,0.94466401,0.880190254,0.873145259,0.845198544,0.930214206,0.9050916,0.878123529,0.492637749,0.777872955,0.621163544,0.829191487,0.814561618,0.788169882,0.804735479,0.861220387,0.781611509,0.704323712,0.751377902,0.899825287,0.750413071,0.443073713,0.853605697,0.793045154,0.814057701,0.696891336,0.702129472,0.592928964,0.583858175,0.55570242,0.51076206,0.611770758,0.797477303,0.676141965,0.541272231,0.761072609,0.65948032
skirt,0.831825264,0.786033341,0.761896669,0.741933833,0.502489097,0.812143355,0.688344376,0.88529982,0.855972513,0.763171105,0.934461292,0.923163051,0.821903233,0.920403502,0.704057455,0.874310131,0.869804052,0.841830382,0.96792248,0.857366532,0.884632443,0.865018995,1,0.851500486,0.937181552,0.919887018,0.88302023,0.848871943,0.908293941,0.899545798,0.815104264,0.77242267,0.864985011,0.807013749,0.758605321,0.773330531,0.902447843,0.912716089,0.897198175,0.878023316,0.736021277,0.889201231,0.908024646,0.838266363,0.57060046,0.863234591,0.85758763,0.77718433,0.795310867,0.810248412,0.635337323,0.54077029,0.6253476,0.618145934,0.591910501,0.881871188,0.834048742,0.620627144,0.795882959,0.821549706
coat,0.804438058,0.598881479,0.837135562,0.800184534,0.556075154,0.851326144,0.878105078,0.925413058,0.849319593,0.587953037,0.871024531,0.796166189,0.736623603,0.787340252,0.684659305,0.821065859,0.747840982,0.835309333,0.853475206,0.818158016,0.977452298,0.908801529,0.851500486,1,0.958627075,0.928955176,0.909639803,0.896366074,0.924914591,0.890923752,0.803071753,0.520329963,0.777363818,0.615736856,0.772390011,0.862391715,0.895547194,0.87516063,0.933318959,0.906065495,0.759557498,0.861791922,0.778384374,0.859453988,0.437994588,0.942605652,0.892465201,0.89701516,0.65373725,0.822165551,0.657045143,0.623226946,0.639161892,0.636120701,0.625433643,0.920711386,0.797723737,0.473875997,0.755625707,0.648542663
dress,0.788945958,0.649334971,0.799132405,0.751864056,0.506377114,0.859851984,0.819065771,0.921954098,0.861341419,0.725129419,0.909707882,0.876594384,0.73244918,0.826793744,0.706248195,0.850764466,0.824931068,0.840248403,0.925580581,0.843877868,0.952778476,0.94466401,0.937181552,0.958627075,1,0.955977611,0.927330716,0.908192021,0.943609434,0.921598067,0.8195279,0.62454489,0.825655643,0.69235366,0.77003852,0.831353003,0.903515161,0.915484076,0.952998558,0.902039982,0.764913531,0.880248224,0.897362928,0.851215917,0.498018872,0.92826617,0.883239714,0.847043271,0.763561711,0.80908656,0.640263298,0.574659495,0.621716292,0.597730617,0.614734447,0.921836781,0.802581357,0.5320068,0.767669797,0.722232867
chair,0.846819046,0.635795057,0.770270455,0.752962473,0.492470855,0.854039434,0.775251479,0.927150796,0.840050863,0.67506472,0.907609616,0.856776209,0.754894492,0.881307247,0.649275572,0.833962267,0.785000522,0.785196883,0.932447307,0.854795477,0.953835283,0.880190254,0.919887018,0.928955176,0.955977611,1,0.938509685,0.892091702,0.935744453,0.898647827,0.80280097,0.735344434,0.772507014,0.70935174,0.732607662,0.781979449,0.928656357,0.967498179,0.944550071,0.936370846,0.769825006,0.934390976,0.837013366,0.862451576,0.512446218,0.926267537,0.848682936,0.828762977,0.792727038,0.821298163,0.668668114,0.571011811,0.647129326,0.631647192,0.629698581,0.962529294,0.843321228,0.495655682,0.747972497,0.721342812
dresser,0.837526271,0.629416465,0.863236549,0.804931375,0.650591407,0.892478136,0.839410224,0.929878304,0.875982936,0.749724951,0.92062877,0.898680523,0.782492499,0.842774313,0.725180883,0.905720476,0.889617517,0.820154213,0.933371628,0.825638145,0.920722813,0.873145259,0.88302023,0.909639803,0.927330716,0.938509685,1,0.904881594,0.969392875,0.961963178,0.878102517,0.625364391,0.873074895,0.756135092,0.881258657,0.895020439,0.91571969,0.91265027,0.922113316,0.908667643,0.848669287,0.889183361,0.880911817,0.895508016,0.633928855,0.976661407,0.88232542,0.903570231,0.872145883,0.873283345,0.670023075,0.562715995,0.627378179,0.586579802,0.605322392,0.917957532,0.835194659,0.607573267,0.843759166,0.783387115
bed,0.764440071,0.662687997,0.768223764,0.766775009,0.454864297,0.886501422,0.802884138,0.898078059,0.848924038,0.646606185,0.873229227,0.820368611,0.800066684,0.767479361,0.646336229,0.799769004,0.783202509,0.818936223,0.862592068,0.788803256,0.874513838,0.845198544,0.848871943,0.896366074,0.908192021,0.892091702,0.904881594,1,0.907341779,0.870550489,0.719666789,0.622108457,0.798831829,0.599050887,0.736194974,0.759518371,0.860752654,0.853973762,0.888933948,0.870594407,0.76526206,0.880754922,0.81451018,0.887164468,0.513712319,0.922526113,0.867466624,0.826404043,0.784650609,0.815634867,0.674174836,0.600254922,0.663315671,0.623825885,0.601671036,0.875283301,0.794437193,0.486345636,0.76963923,0.738829283
table,0.814614531,0.677101451,0.868224816,0.777384999,0.621812673,0.904752315,0.824688191,0.904677335,0.89489281,0.777089156,0.919227392,0.919569597,0.792641192,0.84374699,0.743778486,0.899508766,0.912126754,0.868129766,0.924162441,0.849286729,0.936395279,0.930214206,0.908293941,0.924914591,0.943609434,0.935744453,0.969392875,0.907341779,1,0.973714354,0.917207024,0.580788626,0.849150356,0.750022956,0.894151616,0.901006984,0.910797715,0.874344453,0.897867886,0.881189437,0.824287587,0.847827125,0.886397384,0.889066412,0.584930815,0.946178534,0.893151961,0.921467474,0.836949912,0.845548805,0.667099686,0.60009984,0.632359698,0.580999884,0.622734547,0.893120624,0.81048584,0.635874586,0.86575574,0.772048417
desk,0.793967035,0.61430186,0.839121534,0.760229091,0.674333199,0.86082495,0.841623899,0.917643412,0.875842174,0.790876586,0.899438207,0.924382165,0.769615962,0.841714939,0.713055301,0.933493063,0.9468439,0.87039079,0.918415572,0.865423581,0.90229632,0.9050916,0.899545798,0.890923752,0.921598067,0.898647827,0.961963178,0.870550489,0.973714354,1,0.94599379,0.557534539,0.887493174,0.762219879,0.911297381,0.91862541,0.90736713,0.852312478,0.906317842,0.859878072,0.811730133,0.838755399,0.890584548,0.8741927,0.597373477,0.948132281,0.838824856,0.935781409,0.821155994,0.826921904,0.650366522,0.575822409,0.606906226,0.56786415,0.585038563,0.867553484,0.770411831,0.657377146,0.835246817,0.774382713
ant,0.738443433,0.563369964,0.809864386,0.684174604,0.764532482,0.839285612,0.738233687,0.780237443,0.872278962,0.83763336,0.832154743,0.918036259,0.723416121,0.80503566,0.680277288,0.83505063,0.931813948,0.863798176,0.839288695,0.869702421,0.853641731,0.878123529,0.815104264,0.803071753,0.8195279,0.80280097,0.878102517,0.719666789,0.917207024,0.94599379,1,0.479068726,0.834113883,0.756526831,0.936900889,0.875158951,0.804391021,0.746988366,0.778920223,0.747231571,0.723899508,0.706258687,0.843523892,0.758248697,0.534696249,0.831365966,0.717941318,0.861107373,0.715420364,0.701545857,0.583430967,0.542153266,0.525292717,0.48358969,0.551679027,0.749406735,0.664438462,0.685318799,0.810478412,0.713099456
butterfly,0.708344041,0.662921301,0.417821016,0.548645375,0.271475807,0.645520141,0.354336875,0.643451938,0.664316515,0.564927015,0.748541528,0.712231045,0.708052298,0.855857614,0.422666288,0.516505448,0.547396911,0.560129758,0.758866583,0.706681031,0.619783719,0.492637749,0.77242267,0.520329963,0.62454489,0.735344434,0.625364391,0.622108457,0.580788626,0.557534539,0.479068726,1,0.630397779,0.674841852,0.418781508,0.328787103,0.647871249,0.797887475,0.62878294,0.692428961,0.477876993,0.814521719,0.646031599,0.623424259,0.443795858,0.571772632,0.538151889,0.364626298,0.614045963,0.559754965,0.569369292,0.408084371,0.595555576,0.619700083,0.526091501,0.71926827,0.71057023,0.380332176,0.497168925,0.688716202
fly,0.85046652,0.781106588,0.857385439,0.842758054,0.722615176,0.834476357,0.747276749,0.847578011,0.875792786,0.755930353,0.864826722,0.895616838,0.822429987,0.832114915,0.832476293,0.877412349,0.86105921,0.8311992,0.874097428,0.84167447,0.786503592,0.777872955,0.864985011,0.777363818,0.825655643,0.772507014,0.873074895,0.798831829,0.849150356,0.887493174,0.834113883,0.630397779,1,0.884255073,0.886260357,0.805559929,0.806185331,0.809958558,0.823761586,0.764007072,0.853521606,0.839281858,0.898153086,0.858819837,0.779805366,0.84995712,0.848846328,0.787229289,0.772296153,0.868011118,0.531689001,0.458150858,0.52926515,0.531139601,0.47542161,0.818804462,0.833643014,0.808478795,0.889797941,0.924216756
bee,0.863596267,0.804864753,0.803874524,0.794942513,0.709778354,0.672385257,0.541863515,0.711324376,0.732455916,0.677398051,0.801821105,0.813747812,0.775244957,0.814472354,0.887833646,0.793201133,0.756557299,0.700817438,0.811510073,0.762679443,0.658267814,0.621163544,0.807013749,0.615736856,0.69235366,0.70935174,0.756135092,0.599050887,0.750022956,0.762219879,0.756526831,0.674841852,0.884255073,1,0.767789336,0.646216539,0.748552288,0.773859802,0.692565106,0.673003784,0.854953258,0.772868612,0.800323728,0.810468864,0.856277346,0.680165451,0.760611212,0.641661707,0.769623421,0.822137189,0.439783325,0.36159867,0.455326919,0.45197952,0.398744443,0.762607325,0.86646893,0.90959841,0.879360116,0.93984049
beetle,0.752279319,0.655736322,0.886204945,0.771413203,0.785729506,0.860623079,0.741914754,0.76316523,0.887955345,0.774573113,0.802183021,0.864977167,0.740230687,0.744015401,0.741990646,0.841709998,0.894219659,0.830258097,0.782504918,0.771340037,0.791316916,0.829191487,0.758605321,0.772390011,0.77003852,0.732607662,0.881258657,0.736194974,0.894151616,0.911297381,0.936900889,0.418781508,0.886260357,0.767789336,1,0.893148559,0.726945405,0.688908692,0.727305436,0.68567443,0.803341377,0.690058964,0.83025653,0.786071452,0.68038705,0.839713766,0.790799139,0.86149301,0.734198471,0.786484591,0.581107652,0.547541135,0.54288985,0.498328651,0.556050745,0.715006276,0.703464003,0.746748671,0.87878088,0.771562454
knife,0.697417931,0.529709198,0.830193266,0.691092967,0.634175725,0.753385641,0.876744657,0.857425448,0.747529794,0.635932968,0.767492675,0.788058016,0.631646956,0.704536397,0.663543245,0.919447684,0.851676351,0.729320009,0.810335581,0.696960517,0.846158375,0.814561618,0.773330531,0.862391715,0.831353003,0.781979449,0.895020439,0.759518371,0.901006984,0.91862541,0.875158951,0.328787103,0.805559929,0.646216539,0.893148559,1,0.842391248,0.72275813,0.824273051,0.797756773,0.744454507,0.698382002,0.748329969,0.760458115,0.530554868,0.916889507,0.854280271,0.957577396,0.690565893,0.81720694,0.530265202,0.469684806,0.472816353,0.459166833,0.475414865,0.780313973,0.664150718,0.565356419,0.78215806,0.637038126
bottle,0.85272883,0.630519977,0.794876773,0.765093843,0.590497033,0.756693854,0.802152111,0.932344235,0.756508614,0.62164207,0.896226807,0.843678395,0.79501936,0.846920464,0.705750791,0.904344342,0.822251971,0.778165707,0.946559047,0.844090122,0.910355958,0.788169882,0.902447843,0.895547194,0.903515161,0.928656357,0.91571969,0.860752654,0.910797715,0.90736713,0.804391021,0.647871249,0.806185331,0.748552288,0.726945405,0.842391248,1,0.932455907,0.948244062,0.969888003,0.790793774,0.90360699,0.78069383,0.889026503,0.537333448,0.930207615,0.864981994,0.876651958,0.780708636,0.858327563,0.63414492,0.53488614,0.591864567,0.597524811,0.540213854,0.930448502,0.840641029,0.578849261,0.791409397,0.763474425
