term,airplane,ant,apartment,arch,arm,barn,bear,bed,bee,beetle,bell,bicycle,bottle,butterfly,car,carrot,cat,celery,chair,chimney,chisel,church,closet,coat,corn,cow,cup,desk,dog,door,dress,dresser,eye,fly,foot,glass,hammer,hand,horse,house,igloo,key,knife,leg,lettuce,pants,pliers,refrigerator,saw,screwdriver,shirt,skirt,spoon,table,telephone,tomato,train,truck,watch,window
bell,0.677424226,0.377394313,0.699364984,0.742533678,0.461351295,0.640216048,0.489564935,0.464363593,0.56640226,0.712748597,1,0.788479503,0.546412514,0.56124108,0.657324116,0.17226222,0.747686801,0.434506932,0.794311364,0.736009994,0.693653889,0.636254206,0.715276625,0.824459891,0.686637334,0.642049792,0.756087975,0.590628545,0.692936804,0.590334549,0.806234877,0.616187475,0.66412886,0.126553028,0.620140843,0.658930519,0.697793376,0.45620837,0.774176147,0.141614915,0.287500683,0.673380841,0.479164865,0.728972181,0.315850346,0.571401702,0.523593039,0.660255969,0.596536598,0.382819663,0.736700947,0.623920059,0.591231926,0.774922285,0.723159423,0.642108911,0.726004312,0.594289027,0.739224879,0.811278488
bicycle,0.761805749,0.581509037,0.731837467,0.799024294,0.675769266,0.740121117,0.69052179,0.609964839,0.655534957,0.769264914,0.788479503,1,0.437078501,0.748497762,0.696635651,0.329720697,0.659326641,0.57297805,0.716777767,0.714619356,0.612887596,0.710826847,0.608178305,0.828806754,0.795923641,0.741176201,0.733948075,0.694138784,0.832461899,0.571146043,0.736281369,0.754605974,0.672428158,0.395039292,0.782079532,0.745977125,0.691005192,0.499714,0.846903458,0.266277124,0.100410266,0.559088004,0.500266676,0.730040881,0.57585781,0.43613338,0.694416776,0.748695989,0.761902762,0.510108246,0.821721499,0.50934608,0.714640965,0.784013773,0.803322994,0.629052786,0.706178238,0.786088419,0.776828125,0.774337101
bottle,0.162302208,0.581733902,0.432497811,0.592824736,0.300080716,0.675144828,0.487513401,0.567468966,0.28291617,0.310186175,0.546412514,0.437078501,1,0.253231389,0.381762469,0.011825303,0.45220809,0.383620012,0.533055234,0.666137529,0.281993839,0.551159023,0.410409676,0.525566463,0.552508699,0.352191133,0.309971197,0.438067407,0.339073445,0.710718162,0.520817855,0.649426946,0.3259675,0.143057064,0.479992232,0.629036971,0.561093603,0.316381396,0.568038771,0.417384041,0.174302385,0.566819789,0.343564618,0.463270836,0.508159001,0.580519624,0.439369278,0.589686487,0.539427619,0.472642434,0.65205736,0.183333348,0.490229842,0.441446008,0.294891841,0.178054553,0.263715505,0.513736094,0.432566559,0.424764563
butterfly,0.805637034,0.370828562,0.63859783,0.531660043,0.641774496,0.523023546,0.538062386,0.548267905,0.608092321,0.700724942,0.56124108,0.748497762,0.253231389,1,0.553779142,0.307915203,0.625703454,0.599338268,0.669674868,0.46054671,0.504761106,0.523161371,0.56206336,0.750707721,0.674231028,0.707578769,0.645135664,0.749962829,0.752734808,0.273127915,0.611542151,0.576354402,0.663431124,0.616184782,0.675183026,0.653852416,0.438548994,0.486510077,0.680759566,0.074517092,0.199363172,0.246573356,0.235679361,0.733778276,0.475870704,0.359891645,0.57552313,0.622699703,0.569202666,0.305672541,0.614693568,0.611153003,0.504072842,0.747915902,0.791816443,0.665053309,0.688403698,0.596793604,0.62435716,0.668293339
car,0.572460409,0.397522272,0.712737201,0.737224942,0.432861029,0.676839073,0.580076171,0.493420711,0.568406619,0.579571082,0.657324116,0.696635651,0.381762469,0.553779142,1,0.214129261,0.439579162,0.412542968,0.596843108,0.60996923,0.390763924,0.705492049,0.566675312,0.612665836,0.565810173,0.509114939,0.636679168,0.651863898,0.547594144,0.551533134,0.583246363,0.632940723,0.669466255,0.280468781,0.538951987,0.597396893,0.509873871,0.297918337,0.701444209,0.334139293,0.212795287,0.509751611,0.303032786,0.549949507,0.456077938,0.389735288,0.434505724,0.568827518,0.513027303,0.419680007,0.653933111,0.362762692,0.540810247,0.580057002,0.626820341,0.421324254,0.691974335,0.762104544,0.608143465,0.631268233
carrot,0.283530881,0.265747349,0.174008524,0.151128179,0.479456982,0.161501611,0.342608998,0.229548541,0.428452872,0.395015713,0.17226222,0.329720697,0.011825303,0.307915203,0.214129261,1,0.163904646,0.301451087,0.093290926,0.164345769,0.294002915,0.065078656,0.077733795,0.234992413,0.337203995,0.386768834,0.303251805,0.204854815,0.35839376,0.062052622,0.17924834,0.240764003,0.238495995,0.324257653,0.318795107,0.190717784,0.293816784,0.307318479,0.175180347,0.079561836,0.110705698,0.127511174,0.426062587,0.181042225,0.204154359,0.134425157,0.465398269,0.19905044,0.349191098,0.442200478,0.187426978,0.144112813,0.380734489,0.322482395,0.318604988,0.364753313,0.255224394,0.285291222,0.329101824,0.147626743
cat,0.616944241,0.30633723,0.513280928,0.489289671,0.455545461,0.448030025,0.375166562,0.354683169,0.60365459,0.739353156,0.747686801,0.659326641,0.45220809,0.625703454,0.439579162,0.163904646,1,0.355251271,0.701773414,0.486848722,0.730400989,0.36092907,0.550781718,0.768122993,0.656999458,0.601498139,0.672847762,0.487905655,0.701262954,0.407218757,0.752426187,0.438352689,0.57501557,0.258267483,0.55422817,0.57902892,0.515644679,0.590494028,0.64548912,-0.053056408,0.277432583,0.541276232,0.399208627,0.809652845,0.231526216,0.584029166,0.450235621,0.541524181,0.479185041,0.265141935,0.569822895,0.719612101,0.447489931,0.694323493,0.717637818,0.658945858,0.603315643,0.38388861,0.628776673,0.640452545
celery,0.509262121,0.507916709,0.568828839,0.485684787,0.598593531,0.59951417,0.598762548,0.643215711,0.47065396,0.547681632,0.434506932,0.57297805,0.383620012,0.599338268,0.412542968,0.301451087,0.355251271,1,0.491960326,0.526695738,0.144184646,0.637964029,0.464670444,0.5480864,0.55210076,0.5774618,0.398273888,0.723380444,0.564647526,0.321816823,0.364853162,0.547630634,0.580695059,0.540672066,0.603728499,0.622061073,0.38494442,0.181186807,0.485616198,0.339782448,0.248299234,0.086341775,0.14332743,0.505497285,0.553505107,0.210047892,0.614666764,0.677589883,0.670877143,0.507749326,0.65341751,0.319613493,0.621507965,0.525814662,0.609055477,0.375353226,0.458683897,0.558709433,0.397663065,0.531940499
chair,0.749549372,0.309664323,0.73375126,0.687676824,0.477155866,0.597445611,0.416975787,0.53370411,0.532174906,0.666702512,0.794311364,0.716777767,0.533055234,0.669674868,0.596843108,0.093290926,0.701773414,0.491960326,1,0.701128642,0.620965342,0.606098951,0.762535912,0.826541302,0.640833097,0.588133887,0.71854846,0.737398358,0.668121802,0.50563191,0.782904016,0.624573851,0.727117529,0.346325003,0.637069513,0.678971856,0.606586428,0.469958926,0.761753534,-0.011300442,0.426131078,0.517145174,0.301131361,0.764736595,0.322202742,0.575109828,0.435919084,0.672134545,0.514038846,0.274228164,0.692032748,0.697084106,0.449361549,0.778532248,0.733064623,0.640694423,0.764258948,0.588796619,0.721585055,0.808067264
chimney,0.509936835,0.612661324,0.657029642,0.79800838,0.522400167,0.807245813,0.620220343,0.712111664,0.522305273,0.570260373,0.736009994,0.714619356,0.666137529,0.46054671,0.60996923,0.164345769,0.486848722,0.526695738,0.701128642,1,0.417183565,0.740039467,0.619853662,0.702024074,0.651981105,0.566535299,0.53734411,0.625717907,0.60580726,0.709423894,0.652738722,0.754076929,0.566834422,0.245788518,0.69371736,0.673045424,0.691155249,0.380818301,0.763184837,0.406257912,0.293742858,0.554093497,0.477656278,0.555844,0.553857285,0.50407226,0.539731748,0.717962157,0.641440632,0.541179909,0.801810823,0.322676788,0.619408203,0.657412856,0.53551672,0.461795766,0.59755932,0.727785636,0.680072402,0.66143482
chisel,0.605096777,0.177391898,0.425904283,0.414163688,0.362440385,0.291625535,0.24740431,0.179146215,0.531545513,0.6672879,0.693653889,0.612887596,0.281993839,0.504761106,0.390763924,0.294002915,0.730400989,0.144184646,0.620965342,0.417183565,1,0.208976087,0.547108879,0.687670643,0.635634319,0.530035987,0.652810441,0.341769537,0.614037325,0.34138971,0.741942246,0.374184891,0.441770646,0.045644685,0.43166722,0.414001,0.635047097,0.603172932,0.601709226,-0.221323925,0.296318867,0.609698419,0.545382601,0.657969221,0.078074771,0.484349162,0.399333972,0.429767697,0.354927309,0.202301528,0.412276498,0.684721578,0.394943172,0.716841766,0.609852915,0.723611695,0.614250721,0.328761146,0.667456658,0.650527801
church,0.509695576,0.516193421,0.795376067,0.831008589,0.434353987,0.844349066,0.705066705,0.743573593,0.42011609,0.483620557,0.636254206,0.710826847,0.551159023,0.523161371,0.705492049,0.065078656,0.36092907,0.637964029,0.606098951,0.740039467,0.208976087,1,0.630338704,0.616862818,0.57298901,0.507002819,0.498006107,0.77308967,0.550354034,0.65089478,0.499839922,0.726795718,0.592830291,0.293698661,0.642497103,0.69286371,0.508673038,0.114886275,0.72691581,0.537569664,0.154051311,0.401799996,0.220601752,0.510031579,0.644022982,0.310697987,0.561439129,0.793780204,0.658580491,0.489882587,0.779097274,0.214751499,0.61070355,0.602351965,0.570685412,0.266400439,0.586089834,0.776445312,0.514755464,0.705370965
closet,0.672413716,0.124814162,0.766721695,0.594358465,0.270536053,0.541735348,0.362756912,0.447910606,0.465114544,0.559195818,0.715276625,0.608178305,0.410409676,0.56206336,0.566675312,0.077733795,0.550781718,0.464670444,0.762535912,0.619853662,0.547108879,0.630338704,1,0.709698862,0.521852924,0.453918908,0.648610226,0.671709795,0.510805288,0.455858623,0.667923157,0.444958216,0.609338798,0.162089142,0.41197591,0.533152674,0.521617441,0.345719297,0.669180932,0.06351652,0.550843082,0.448328075,0.231904786,0.625288483,0.219901569,0.382709783,0.328818157,0.612266624,0.372007109,0.171140986,0.546282324,0.617082084,0.380485887,0.734379102,0.614511409,0.599013843,0.765486339,0.490605998,0.557744278,0.820038766
coat,0.772495159,0.447998915,0.705075851,0.699377067,0.598511313,0.649845333,0.52770441,0.560383756,0.612625153,0.758459839,0.824459891,0.828806754,0.525566463,0.750707721,0.612665836,0.234992413,0.768122993,0.5480864,0.826541302,0.702024074,0.687670643,0.616862818,0.709698862,1,0.764529004,0.721875453,0.732154578,0.689784658,0.782094201,0.551252909,0.825729683,0.68269915,0.700728904,0.34289843,0.720510486,0.734683878,0.694094753,0.595953103,0.818232493,0.072948281,0.279521943,0.5817397,0.429608418,0.818966699,0.440865552,0.596190276,0.633556135,0.70791961,0.664133675,0.401537759,0.768992836,0.691341225,0.623270828,0.832848826,0.779516034,0.719947143,0.725741145,0.653045839,0.773731191,0.819353101
corn,0.585923256,0.61551185,0.559655176,0.652393061,0.656831852,0.714235126,0.655521717,0.642122964,0.628469254,0.643126325,0.686637334,0.795923641,0.552508699,0.674231028,0.565810173,0.337203995,0.656999458,0.55210076,0.640833097,0.651981105,0.635634319,0.57298901,0.521852924,0.764529004,1,0.670698478,0.609266051,0.633937077,0.728198327,0.572609018,0.709990827,0.760888592,0.506499697,0.394392915,0.72285113,0.763826211,0.679092569,0.566253765,0.771158864,0.31106158,0.178877158,0.568850427,0.54737607,0.787950311,0.587068903,0.544674875,0.701873082,0.707517665,0.721685081,0.531987151,0.801282933,0.434556052,0.714962453,0.740907158,0.672305318,0.609677613,0.577339503,0.702294021,0.749325633,0.660308717
cow,0.674640756,0.511081497,0.566279578,0.583165448,0.697783594,0.528314616,0.565967971,0.565279194,0.64153734,0.741757531,0.642049792,0.741176201,0.352191133,0.707578769,0.509114939,0.386768834,0.601498139,0.5774618,0.588133887,0.566535299,0.530035987,0.507002819,0.453918908,0.721875453,0.670698478,1,0.643565371,0.595814849,0.83638744,0.413003668,0.629219676,0.627259628,0.621834543,0.392974676,0.692084903,0.57796128,0.566751641,0.473030008,0.653610835,0.134898928,0.163555285,0.354271682,0.463621401,0.638933103,0.416330202,0.442347606,0.6658555,0.597028266,0.670307413,0.504715659,0.63415443,0.544359366,0.63467815,0.703759905,0.738130662,0.595177854,0.628216291,0.572824609,0.676830183,0.653327036
cup,0.690408349,0.238458738,0.694669588,0.59046755,0.468180847,0.450165839,0.395216062,0.342406989,0.65937878,0.715578283,0.756087975,0.733948075,0.309971197,0.645135664,0.636679168,0.303251805,0.672847762,0.398273888,0.71854846,0.53734411,0.652810441,0.498006107,0.648610226,0.732154578,0.609266051,0.643565371,1,0.618669216,0.703752634,0.404062849,0.706517551,0.493546362,0.670997733,0.233696819,0.507656228,0.579922267,0.547123095,0.440028671,0.655401877,-0.033321801,0.286131018,0.513883623,0.415702649,0.699245299,0.213892164,0.50591907,0.443623143,0.547823371,0.484333115,0.353388727,0.556025912,0.671531329,0.459837932,0.737152867,0.750251462,0.692853236,0.7154032,0.515986114,0.69414199,0.754356812
desk,0.676419877,0.384982937,0.78435585,0.676663476,0.550986526,0.683460647,0.620643524,0.721467372,0.522390947,0.594004496,0.590628545,0.694138784,0.438067407,0.749962829,0.651863898,0.204854815,0.487905655,0.723380444,0.737398358,0.625717907,0.341769537,0.77308967,0.671709795,0.689784658,0.633937077,0.595814849,0.618669216,1,0.629126231,0.418986796,0.55380227,0.654032929,0.712936663,0.552692247,0.650867655,0.687017977,0.447496261,0.261733277,0.707007539,0.281476924,0.321746123,0.231596716,0.135674493,0.660796243,0.525920956,0.318710618,0.529068561,0.758892803,0.611026426,0.422207859,0.677634816,0.463487853,0.545856836,0.716259934,0.73443589,0.488045681,0.696794582,0.6808351,0.572695878,0.750038546
dog,0.747675446,0.521931355,0.615265747,0.639334699,0.728054832,0.582271129,0.605722053,0.541978413,0.663164938,0.809402474,0.692936804,0.832461899,0.339073445,0.752734808,0.547594144,0.35839376,0.701262954,0.564647526,0.668121802,0.60580726,0.614037325,0.550354034,0.510805288,0.782094201,0.728198327,0.83638744,0.703752634,0.629126231,1,0.399771399,0.705733364,0.634723453,0.622389938,0.409964648,0.75636742,0.652906625,0.618976589,0.493692957,0.740693932,0.101188724,0.156440388,0.419162765,0.482244084,0.728977005,0.445021013,0.44899189,0.654078191,0.669869529,0.706296861,0.490014547,0.705975419,0.597076276,0.64666441,0.76238015,0.809867219,0.665083784,0.657283309,0.612494185,0.717120511,0.712663733
door,0.191350587,0.641763732,0.522284764,0.728827396,0.331354775,0.751754965,0.574892647,0.569377593,0.393976126,0.352184587,0.590334549,0.571146043,0.710718162,0.273127915,0.551533134,0.062052622,0.407218757,0.321816823,0.50563191,0.709423894,0.34138971,0.65089478,0.455858623,0.551252909,0.572609018,0.413003668,0.404062849,0.418986796,0.399771399,1,0.546270478,0.745088909,0.370645545,0.062633432,0.512052063,0.636345666,0.611622766,0.348660254,0.648257692,0.476306677,0.09402719,0.716980425,0.495237746,0.461954345,0.582832701,0.621568845,0.509458801,0.607780359,0.56058992,0.52467732,0.708343933,0.131212422,0.514917158,0.468632107,0.295026274,0.178786705,0.355730549,0.664046348,0.5799221,0.501415279
dress,0.680601854,0.375352545,0.616268138,0.638374416,0.503959088,0.570072819,0.395316976,0.444927913,0.555929246,0.665442829,0.806234877,0.736281369,0.520817855,0.611542151,0.583246363,0.17924834,0.752426187,0.364853162,0.782904016,0.652738722,0.741942246,0.499839922,0.667923157,0.825729683,0.709990827,0.629219676,0.706517551,0.55380227,0.705733364,0.546270478,1,0.607095956,0.602159379,0.192451341,0.624531126,0.647548813,0.701007182,0.63374257,0.743844246,0.025907385,0.309771065,0.657049591,0.490879463,0.777490934,0.33130475,0.668489178,0.47331901,0.628987768,0.522982978,0.32861963,0.649711308,0.667800812,0.521640926,0.760450275,0.668738016,0.679444007,0.679029894,0.557021385,0.785423668,0.742546594
dresser,0.461249876,0.75008172,0.600825259,0.79968095,0.654241399,0.84087185,0.75027989,0.76115652,0.492366789,0.490148423,0.616187475,0.754605974,0.649426946,0.576354402,0.632940723,0.240764003,0.438352689,0.547630634,0.624573851,0.754076929,0.374184891,0.726795718,0.444958216,0.68269915,0.760888592,0.627259628,0.493546362,0.654032929,0.634723453,0.745088909,0.607095956,1,0.5000982,0.400100364,0.754959771,0.80956715,0.672934128,0.453823947,0.764256843,0.504551168,0.032303487,0.565261683,0.487074505,0.603807226,0.73802217,0.543550085,0.689792832,0.748000905,0.754495968,0.609737234,0.830284397,0.1954425,0.692121543,0.618214291,0.53122902,0.330743492,0.469675357,0.826229195,0.705348687,0.603318497
eye,0.706173386,0.281839731,0.680842854,0.575366888,0.527168756,0.497100609,0.425483703,0.493084855,0.606389255,0.722591941,0.66412886,0.672428158,0.3259675,0.663431124,0.669466255,0.238495995,0.57501557,0.580695059,0.727117529,0.566834422,0.441770646,0.592830291,0.609338798,0.700728904,0.506499697,0.621834543,0.670997733,0.712936663,0.622389938,0.370645545,0.602159379,0.5000982,1,0.448509887,0.603546662,0.563776442,0.486363458,0.345524439,0.633375508,0.060590822,0.392924762,0.273369449,0.154235636,0.615995602,0.316564797,0.377381416,0.429908287,0.541003455,0.505105049,0.343046109,0.574379791,0.607510444,0.476399684,0.661684989,0.760529727,0.526229469,0.741156369,0.601380985,0.616201829,0.6861429
fly,0.431824308,0.371583101,0.312342918,0.27391463,0.523381685,0.354676589,0.465020016,0.519903337,0.33321847,0.422355295,0.126553028,0.395039292,0.143057064,0.616184782,0.280468781,0.324257653,0.258267483,0.540672066,0.346325003,0.245788518,0.045644685,0.293698661,0.162089142,0.34289843,0.394392915,0.392974676,0.233696819,0.552692247,0.409964648,0.062633432,0.192451341,0.400100364,0.448509887,1,0.510551566,0.440642967,0.091330632,0.30951127,0.330624085,0.18695583,0.142999714,-0.145692434,-0.018328531,0.375269604,0.504290138,0.083359655,0.408325615,0.344741516,0.366537485,0.261525557,0.367453706,0.184959303,0.261237996,0.313875463,0.499735455,0.283613922,0.363738401,0.466908787,0.252904602,0.197313805
foot,0.638712565,0.646123345,0.549641675,0.722728151,0.781587062,0.713476826,0.679157853,0.712683648,0.49554506,0.643020479,0.620140843,0.782079532,0.479992232,0.675183026,0.538951987,0.318795107,0.55422817,0.603728499,0.637069513,0.69371736,0.43166722,0.642497103,0.41197591,0.720510486,0.72285113,0.692084903,0.507656228,0.650867655,0.75636742,0.512052063,0.624531126,0.754959771,0.603546662,0.510551566,1,0.7340206,0.614774673,0.49346707,0.723715397,0.265297952,0.101004062,0.368824294,0.414111625,0.652661879,0.617362555,0.432161777,0.715353795,0.715860781,0.733541529,0.524730425,0.804388375,0.363969301,0.702889821,0.685093735,0.670727897,0.447637801,0.537008988,0.703385569,0.669075581,0.573730972
glass,0.524040195,0.646652568,0.638225281,0.73798534,0.593046517,0.772188166,0.711150833,0.645677912,0.534567446,0.561252047,0.658930519,0.745977125,0.629036971,0.653852416,0.597396893,0.190717784,0.57902892,0.622061073,0.678971856,0.673045424,0.414001,0.69286371,0.533152674,0.734683878,0.763826211,0.57796128,0.579922267,0.687017977,0.652906625,0.636345666,0.647548813,0.80956715,0.563776442,0.440642967,0.7340206,1,0.617427046,0.413226868,0.723314576,0.399381204,0.115649266,0.536613707,0.398481519,0.732587934,0.700505733,0.57431262,0.674102238,0.734729264,0.743548329,0.563784847,0.834074385,0.366041098,0.677659862,0.653588611,0.608802628,0.420336087,0.498780559,0.727008944,0.657621197,0.62341295
hammer,0.470279401,0.547977571,0.509198635,0.648911479,0.551177615,0.603942941,0.497861468,0.480602571,0.493219288,0.563050848,0.697793376,0.691005192,0.561093603,0.438548994,0.509873871,0.293816784,0.515644679,0.38494442,0.606586428,0.691155249,0.635047097,0.508673038,0.521617441,0.694094753,0.679092569,0.566751641,0.547123095,0.447496261,0.618976589,0.611622766,0.701007182,0.672934128,0.486363458,0.091330632,0.614774673,0.617427046,1,0.504609893,0.677227891,0.223865923,0.207317902,0.653952582,0.644417224,0.562291276,0.429895066,0.536245124,0.604072294,0.608813546,0.656281169,0.54029789,0.674756351,0.384201407,0.664751333,0.668810682,0.50439931,0.495560332,0.487421009,0.618908292,0.682930461,0.62579565
