term,horse,bear,cat,dog,cow,leg,arm,hand,foot,eye,apartment,igloo,barn,house,church,door,closet,chimney,window,arch,shirt,pants,skirt,coat,dress,chair,dresser,bed,table,desk,ant,butterfly,fly,bee,beetle,knife,bottle,glass,spoon,cup,telephone,key,watch,refrigerator,bell,screwdriver,chisel,pliers,saw,hammer,tomato,celery,corn,carrot,lettuce,bicycle,car,train,truck,airplane
apartment,0.166666667,0.1,0.111111111,0.125,0.083333333,0.142857143,0.2,0.111111111,0.166666667,0.142857143,1,0.166666667,0.166666667,0.25,0.166666667,0.25,0.166666667,0.111111111,0.166666667,0.25,0.125,0.125,0.142857143,0.166666667,0.142857143,0.111111111,0.125,0.2,0.125,0.111111111,0.076923077,0.076923077,0.166666667,0.076923077,0.1,0.111111111,0.125,0.142857143,0.142857143,0.142857143,0.125,0.142857143,0.1,0.090909091,0.166666667,0.111111111,0.090909091,0.111111111,0.111111111,0.125,0.090909091,0.090909091,0.076923077,0.1,0.090909091,0.125,0.142857143,0.142857143,0.111111111,0.090909091
igloo,0.142857143,0.090909091,0.1,0.111111111,0.076923077,0.125,0.166666667,0.1,0.142857143,0.125,0.166666667,1,0.142857143,0.166666667,0.142857143,0.2,0.142857143,0.1,0.142857143,0.2,0.111111111,0.111111111,0.125,0.142857143,0.125,0.1,0.111111111,0.166666667,0.111111111,0.1,0.071428571,0.071428571,0.142857143,0.071428571,0.090909091,0.1,0.111111111,0.125,0.125,0.125,0.111111111,0.125,0.090909091,0.083333333,0.142857143,0.1,0.083333333,0.1,0.1,0.111111111,0.083333333,0.083333333,0.071428571,0.090909091,0.083333333,0.111111111,0.125,0.125,0.1,0.083333333
barn,0.142857143,0.111111111,0.1,0.111111111,0.076923077,0.125,0.166666667,0.166666667,0.2,0.125,0.166666667,0.142857143,1,0.25,0.2,0.2,0.142857143,0.1,0.142857143,0.2,0.111111111,0.111111111,0.125,0.142857143,0.125,0.1,0.111111111,0.166666667,0.111111111,0.1,0.071428571,0.083333333,0.142857143,0.090909091,0.111111111,0.1,0.125,0.125,0.125,0.142857143,0.111111111,0.142857143,0.125,0.083333333,0.142857143,0.1,0.083333333,0.1,0.111111111,0.111111111,0.083333333,0.083333333,0.090909091,0.090909091,0.1,0.111111111,0.125,0.125,0.1,0.083333333
house,0.166666667,0.25,0.166666667,0.166666667,0.111111111,0.142857143,0.25,0.25,0.25,0.2,0.25,0.166666667,0.25,1,0.25,0.25,0.166666667,0.111111111,0.166666667,0.25,0.142857143,0.2,0.2,0.2,0.25,0.142857143,0.125,0.25,0.25,0.111111111,0.076923077,0.142857143,0.25,0.2,0.25,0.125,0.166666667,0.25,0.2,0.2,0.125,0.25,0.25,0.090909091,0.166666667,0.111111111,0.125,0.111111111,0.25,0.142857143,0.090909091,0.090909091,0.142857143,0.111111111,0.090909091,0.142857143,0.142857143,0.2,0.166666667,0.090909091
church,0.142857143,0.25,0.142857143,0.142857143,0.1,0.125,0.2,0.166666667,0.142857143,0.166666667,0.166666667,0.142857143,0.2,0.25,1,0.2,0.142857143,0.1,0.142857143,0.2,0.125,0.166666667,0.166666667,0.166666667,0.2,0.125,0.111111111,0.2,0.2,0.1,0.071428571,0.142857143,0.2,0.166666667,0.2,0.111111111,0.142857143,0.166666667,0.166666667,0.166666667,0.142857143,0.2,0.2,0.083333333,0.142857143,0.1,0.125,0.1,0.2,0.125,0.083333333,0.083333333,0.111111111,0.1,0.090909091,0.125,0.125,0.166666667,0.142857143,0.083333333
door,0.2,0.111111111,0.125,0.142857143,0.090909091,0.166666667,0.25,0.125,0.2,0.166666667,0.25,0.2,0.2,0.25,0.2,1,0.333333333,0.125,0.2,0.333333333,0.142857143,0.142857143,0.166666667,0.2,0.166666667,0.125,0.142857143,0.25,0.142857143,0.125,0.083333333,0.083333333,0.2,0.083333333,0.111111111,0.125,0.142857143,0.166666667,0.166666667,0.166666667,0.142857143,0.166666667,0.111111111,0.1,0.2,0.125,0.1,0.125,0.125,0.142857143,0.1,0.1,0.083333333,0.111111111,0.1,0.142857143,0.25,0.166666667,0.125,0.1
closet,0.142857143,0.125,0.125,0.142857143,0.076923077,0.142857143,0.166666667,0.125,0.142857143,0.125,0.166666667,0.142857143,0.142857143,0.166666667,0.142857143,0.333333333,1,0.1,0.142857143,0.2,0.111111111,0.111111111,0.125,0.142857143,0.125,0.25,0.333333333,0.25,0.333333333,0.25,0.071428571,0.090909091,0.142857143,0.071428571,0.125,0.125,0.142857143,0.166666667,0.166666667,0.166666667,0.142857143,0.166666667,0.125,0.083333333,0.142857143,0.125,0.1,0.125,0.125,0.142857143,0.083333333,0.083333333,0.083333333,0.090909091,0.083333333,0.142857143,0.25,0.2,0.125,0.1
chimney,0.1,0.083333333,0.090909091,0.1,0.071428571,0.111111111,0.111111111,0.090909091,0.1,0.111111111,0.111111111,0.1,0.1,0.111111111,0.1,0.125,0.1,1,0.125,0.125,0.1,0.1,0.111111111,0.125,0.111111111,0.090909091,0.1,0.142857143,0.1,0.090909091,0.066666667,0.066666667,0.125,0.066666667,0.083333333,0.090909091,0.1,0.111111111,0.111111111,0.111111111,0.1,0.111111111,0.083333333,0.076923077,0.125,0.090909091,0.076923077,0.090909091,0.090909091,0.1,0.076923077,0.076923077,0.066666667,0.083333333,0.076923077,0.1,0.1,0.111111111,0.090909091,0.076923077
window,0.333333333,0.125,0.142857143,0.166666667,0.090909091,0.166666667,0.166666667,0.142857143,0.2,0.25,0.166666667,0.142857143,0.142857143,0.166666667,0.142857143,0.2,0.142857143,0.125,1,0.2,0.142857143,0.142857143,0.166666667,0.2,0.166666667,0.142857143,0.142857143,0.25,0.142857143,0.125,0.083333333,0.090909091,0.333333333,0.1,0.125,0.142857143,0.142857143,0.166666667,0.166666667,0.25,0.142857143,0.2,0.333333333,0.1,0.333333333,0.125,0.1,0.125,0.142857143,0.142857143,0.1,0.1,0.1,0.111111111,0.111111111,0.142857143,0.142857143,0.166666667,0.125,0.1
arch,0.2,0.333333333,0.2,0.2,0.125,0.166666667,0.333333333,0.25,0.2,0.25,0.25,0.2,0.2,0.25,0.2,0.333333333,0.2,0.125,0.2,1,0.166666667,0.25,0.25,0.25,0.333333333,0.142857143,0.142857143,0.333333333,0.166666667,0.125,0.083333333,0.166666667,0.333333333,0.111111111,0.333333333,0.142857143,0.2,0.25,0.25,0.25,0.142857143,0.333333333,0.333333333,0.1,0.333333333,0.125,0.142857143,0.125,0.333333333,0.166666667,0.1,0.1,0.142857143,0.111111111,0.1,0.166666667,0.166666667,0.25,0.2,0.1
shirt,0.111111111,0.166666667,0.125,0.125,0.090909091,0.166666667,0.166666667,0.142857143,0.125,0.142857143,0.125,0.111111111,0.111111111,0.142857143,0.125,0.142857143,0.111111111,0.1,0.142857143,0.166666667,1,0.333333333,0.333333333,0.333333333,0.5,0.1,0.111111111,0.166666667,0.111111111,0.1,0.071428571,0.125,0.2,0.083333333,0.166666667,0.1,0.125,0.2,0.142857143,0.142857143,0.111111111,0.166666667,0.166666667,0.111111111,0.142857143,0.1,0.1,0.1,0.166666667,0.111111111,0.083333333,0.083333333,0.1,0.090909091,0.083333333,0.111111111,0.111111111,0.142857143,0.125,0.083333333
pants,0.142857143,0.25,0.166666667,0.166666667,0.111111111,0.166666667,0.25,0.2,0.166666667,0.2,0.125,0.111111111,0.111111111,0.2,0.166666667,0.142857143,0.111111111,0.1,0.142857143,0.25,0.333333333,1,0.333333333,0.25,0.25,0.125,0.111111111,0.25,0.142857143,0.1,0.071428571,0.142857143,0.25,0.1,0.25,0.125,0.166666667,0.2,0.2,0.2,0.125,0.25,0.25,0.111111111,0.25,0.1,0.125,0.1,0.25,0.142857143,0.083333333,0.090909091,0.125,0.090909091,0.090909091,0.142857143,0.111111111,0.2,0.166666667,0.083333333
skirt,0.142857143,0.25,0.25,0.2,0.111111111,0.333333333,0.333333333,0.2,0.2,0.2,0.142857143,0.125,0.125,0.2,0.166666667,0.166666667,0.125,0.111111111,0.166666667,0.25,0.333333333,0.333333333,1,0.25,0.25,0.125,0.166666667,0.25,0.142857143,0.111111111,0.083333333,0.166666667,0.25,0.1,0.25,0.125,0.166666667,0.333333333,0.2,0.25,0.125,0.25,0.25,0.111111111,0.166666667,0.111111111,0.125,0.142857143,0.25,0.142857143,0.1,0.1,0.125,0.2,0.1,0.166666667,0.125,0.2,0.166666667,0.090909091
coat,0.142857143,0.25,0.166666667,0.166666667,0.111111111,0.25,0.25,0.2,0.166666667,0.2,0.166666667,0.142857143,0.142857143,0.2,0.166666667,0.2,0.142857143,0.125,0.2,0.25,0.333333333,0.25,0.25,1,0.5,0.125,0.142857143,0.25,0.142857143,0.125,0.083333333,0.142857143,0.25,0.1,0.25,0.125,0.166666667,0.2,0.2,0.2,0.142857143,0.25,0.25,0.1,0.2,0.125,0.125,0.125,0.25,0.142857143,0.1,0.1,0.125,0.111111111,0.1,0.142857143,0.142857143,0.2,0.166666667,0.1
dress,0.166666667,0.333333333,0.2,0.2,0.125,0.2,0.333333333,0.25,0.2,0.25,0.142857143,0.125,0.125,0.25,0.2,0.166666667,0.125,0.111111111,0.166666667,0.333333333,0.5,0.25,0.25,0.5,1,0.142857143,0.125,0.333333333,0.166666667,0.111111111,0.076923077,0.166666667,0.333333333,0.111111111,0.333333333,0.142857143,0.25,0.333333333,0.25,0.333333333,0.142857143,0.333333333,0.333333333,0.125,0.2,0.111111111,0.2,0.111111111,0.333333333,0.166666667,0.090909091,0.1,0.25,0.1,0.1,0.166666667,0.125,0.333333333,0.2,0.090909091
chair,0.111111111,0.142857143,0.2,0.25,0.125,0.25,0.25,0.166666667,0.25,0.125,0.111111111,0.1,0.1,0.142857143,0.125,0.125,0.25,0.090909091,0.142857143,0.142857143,0.1,0.125,0.125,0.125,0.142857143,1,0.25,0.2,0.25,0.2,0.090909091,0.142857143,0.142857143,0.090909091,0.142857143,0.2,0.125,0.142857143,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.076923077,0.166666667,0.111111111,0.1,0.166666667,0.25,0.142857143,0.111111111,0.111111111,0.090909091,0.111111111,0.111111111,0.125,0.125,0.125,0.111111111,0.090909091
dresser,0.125,0.2,0.2,0.2,0.166666667,0.142857143,0.142857143,0.166666667,0.142857143,0.125,0.125,0.111111111,0.111111111,0.125,0.111111111,0.142857143,0.333333333,0.1,0.142857143,0.142857143,0.111111111,0.111111111,0.166666667,0.142857143,0.125,0.25,1,0.25,0.5,0.333333333,0.111111111,0.111111111,0.142857143,0.111111111,0.125,0.125,0.142857143,0.166666667,0.166666667,0.166666667,0.142857143,0.166666667,0.142857143,0.083333333,0.2,0.125,0.1,0.25,0.125,0.142857143,0.142857143,0.142857143,0.1,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.125,0.1
bed,0.2,0.333333333,0.2,0.2,0.125,0.2,0.333333333,0.25,0.5,0.25,0.2,0.166666667,0.166666667,0.25,0.2,0.25,0.25,0.142857143,0.25,0.333333333,0.166666667,0.25,0.25,0.25,0.333333333,0.2,0.25,1,0.25,0.2,0.090909091,0.166666667,0.333333333,0.111111111,0.333333333,0.142857143,0.333333333,0.333333333,0.25,0.25,0.166666667,0.333333333,0.333333333,0.111111111,0.25,0.142857143,0.142857143,0.142857143,0.333333333,0.166666667,0.111111111,0.111111111,0.166666667,0.125,0.111111111,0.166666667,0.166666667,0.25,0.2,0.111111111
table,0.142857143,0.2,0.125,0.142857143,0.111111111,0.142857143,0.166666667,0.166666667,0.142857143,0.142857143,0.125,0.111111111,0.111111111,0.25,0.2,0.142857143,0.333333333,0.1,0.142857143,0.166666667,0.111111111,0.142857143,0.142857143,0.142857143,0.166666667,0.25,0.5,0.25,1,0.5,0.071428571,0.125,0.166666667,0.25,0.166666667,0.125,0.142857143,0.166666667,0.166666667,0.166666667,0.142857143,0.166666667,0.166666667,0.083333333,0.142857143,0.125,0.111111111,0.125,0.166666667,0.142857143,0.090909091,0.1,0.166666667,0.090909091,0.090909091,0.142857143,0.142857143,0.166666667,0.125,0.1
desk,0.111111111,0.083333333,0.111111111,0.125,0.071428571,0.125,0.125,0.111111111,0.125,0.111111111,0.111111111,0.1,0.1,0.111111111,0.1,0.125,0.25,0.090909091,0.125,0.125,0.1,0.1,0.111111111,0.125,0.111111111,0.2,0.333333333,0.2,0.5,1,0.066666667,0.066666667,0.125,0.066666667,0.1,0.111111111,0.125,0.142857143,0.142857143,0.142857143,0.125,0.142857143,0.1,0.076923077,0.125,0.111111111,0.090909091,0.111111111,0.111111111,0.125,0.076923077,0.076923077,0.066666667,0.083333333,0.076923077,0.125,0.125,0.125,0.111111111,0.090909091
ant,0.071428571,0.090909091,0.090909091,0.125,0.090909091,0.076923077,0.076923077,0.083333333,0.071428571,0.076923077,0.076923077,0.071428571,0.071428571,0.076923077,0.071428571,0.083333333,0.071428571,0.066666667,0.083333333,0.083333333,0.071428571,0.071428571,0.083333333,0.083333333,0.076923077,0.090909091,0.111111111,0.090909091,0.071428571,0.066666667,1,0.2,0.2,0.333333333,0.25,0.066666667,0.071428571,0.076923077,0.076923077,0.076923077,0.071428571,0.083333333,0.076923077,0.058823529,0.090909091,0.066666667,0.058823529,0.1,0.071428571,0.071428571,0.090909091,0.090909091,0.071428571,0.090909091,0.090909091,0.071428571,0.071428571,0.076923077,0.066666667,0.058823529
butterfly,0.111111111,0.166666667,0.125,0.166666667,0.090909091,0.142857143,0.166666667,0.142857143,0.166666667,0.142857143,0.076923077,0.071428571,0.083333333,0.142857143,0.142857143,0.083333333,0.090909091,0.066666667,0.090909091,0.166666667,0.125,0.142857143,0.166666667,0.142857143,0.166666667,0.142857143,0.111111111,0.166666667,0.125,0.066666667,0.2,1,0.2,0.2,0.25,0.1,0.125,0.166666667,0.142857143,0.142857143,0.2,0.166666667,0.166666667,0.058823529,0.125,0.066666667,0.125,0.1,0.166666667,0.111111111,0.090909091,0.090909091,0.1,0.090909091,0.090909091,0.142857143,0.071428571,0.166666667,0.125,0.058823529
fly,0.166666667,0.333333333,0.2,0.25,0.125,0.2,0.333333333,0.25,0.25,0.25,0.166666667,0.142857143,0.142857143,0.25,0.2,0.2,0.142857143,0.125,0.333333333,0.333333333,0.2,0.25,0.25,0.25,0.333333333,0.142857143,0.142857143,0.333333333,0.166666667,0.125,0.2,0.2,1,0.2,0.333333333,0.142857143,0.2,0.333333333,0.25,0.25,0.142857143,0.333333333,0.333333333,0.1,0.333333333,0.125,0.142857143,0.125,0.333333333,0.166666667,0.1,0.1,0.142857143,0.111111111,0.1,0.25,0.142857143,0.25,0.2,0.1
bee,0.125,0.111111111,0.090909091,0.125,0.090909091,0.090909091,0.111111111,0.142857143,0.111111111,0.1,0.076923077,0.071428571,0.090909091,0.2,0.166666667,0.083333333,0.071428571,0.066666667,0.1,0.111111111,0.083333333,0.1,0.1,0.1,0.111111111,0.090909091,0.111111111,0.111111111,0.25,0.066666667,0.333333333,0.2,0.2,1,0.25,0.083333333,0.1,0.1,0.1,0.1,0.076923077,0.111111111,0.111111111,0.058823529,0.111111111,0.066666667,0.076923077,0.1,0.111111111,0.083333333,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.083333333,0.071428571,0.125,0.090909091,0.058823529
beetle,0.166666667,0.333333333,0.2,0.25,0.125,0.111111111,0.333333333,0.25,0.25,0.25,0.1,0.090909091,0.111111111,0.25,0.2,0.111111111,0.125,0.083333333,0.125,0.333333333,0.166666667,0.25,0.25,0.25,0.333333333,0.142857143,0.125,0.333333333,0.166666667,0.1,0.25,0.25,0.333333333,0.25,1,0.142857143,0.2,0.25,0.25,0.25,0.142857143,0.333333333,0.333333333,0.071428571,0.2,0.25,0.142857143,0.25,0.333333333,0.5,0.1,0.1,0.142857143,0.1,0.1,0.2,0.111111111,0.25,0.2,0.083333333
knife,0.111111111,0.142857143,0.2,0.166666667,0.083333333,0.166666667,0.5,0.142857143,0.166666667,0.125,0.111111111,0.1,0.1,0.125,0.111111111,0.125,0.125,0.090909091,0.142857143,0.142857143,0.1,0.125,0.125,0.125,0.142857143,0.2,0.125,0.142857143,0.125,0.111111111,0.066666667,0.1,0.142857143,0.083333333,0.142857143,1,0.125,0.142857143,0.142857143,0.166666667,0.125,0.2,0.166666667,0.076923077,0.166666667,0.142857143,0.333333333,0.142857143,0.142857143,0.142857143,0.076923077,0.076923077,0.1,0.083333333,0.076923077,0.125,0.125,0.142857143,0.111111111,0.090909091
bottle,0.125,0.2,0.142857143,0.142857143,0.1,0.142857143,0.2,0.166666667,0.142857143,0.166666667,0.125,0.111111111,0.125,0.166666667,0.142857143,0.142857143,0.142857143,0.1,0.142857143,0.2,0.125,0.166666667,0.166666667,0.166666667,0.25,0.125,0.142857143,0.333333333,0.142857143,0.125,0.071428571,0.125,0.2,0.1,0.2,0.125,1,0.333333333,0.333333333,0.333333333,0.142857143,0.2,0.2,0.083333333,0.166666667,0.125,0.142857143,0.125,0.2,0.142857143,0.083333333,0.083333333,0.111111111,0.090909091,0.111111111,0.2,0.2,0.25,0.2,0.1
glass,0.2,0.25,0.25,0.166666667,0.111111111,0.166666667,0.333333333,0.2,0.2,0.2,0.142857143,0.125,0.125,0.25,0.166666667,0.166666667,0.166666667,0.111111111,0.166666667,0.25,0.2,0.2,0.333333333,0.2,0.333333333,0.142857143,0.166666667,0.333333333,0.166666667,0.142857143,0.076923077,0.166666667,0.333333333,0.1,0.25,0.142857143,0.333333333,1,0.333333333,0.333333333,0.166666667,0.333333333,0.25,0.090909091,0.166666667,0.142857143,0.125,0.142857143,0.333333333,0.166666667,0.142857143,0.166666667,0.166666667,0.142857143,0.125,0.25,0.25,0.2,0.2,0.111111111
spoon,0.142857143,0.25,0.166666667,0.166666667,0.111111111,0.166666667,0.25,0.2,0.166666667,0.2,0.142857143,0.125,0.125,0.2,0.166666667,0.166666667,0.166666667,0.111111111,0.166666667,0.25,0.142857143,0.2,0.2,0.2,0.25,0.142857143,0.166666667,0.25,0.166666667,0.142857143,0.076923077,0.142857143,0.25,0.1,0.25,0.142857143,0.333333333,0.333333333,1,0.333333333,0.166666667,0.25,0.25,0.090909091,0.166666667,0.142857143,0.125,0.142857143,0.25,0.166666667,0.090909091,0.090909091,0.125,0.1,0.111111111,0.25,0.25,0.2,0.2,0.111111111
cup,0.142857143,0.25,0.166666667,0.166666667,0.111111111,0.166666667,0.25,0.2,0.166666667,0.333333333,0.142857143,0.125,0.142857143,0.2,0.166666667,0.166666667,0.166666667,0.111111111,0.25,0.25,0.142857143,0.2,0.25,0.2,0.333333333,0.142857143,0.166666667,0.25,0.166666667,0.142857143,0.076923077,0.142857143,0.25,0.1,0.25,0.166666667,0.333333333,0.333333333,0.333333333,1,0.166666667,0.25,0.25,0.090909091,0.25,0.2,0.125,0.142857143,0.25,0.166666667,0.090909091,0.090909091,0.142857143,0.25,0.111111111,0.25,0.25,0.2,0.2,0.111111111
telephone,0.166666667,0.166666667,0.125,0.142857143,0.083333333,0.142857143,0.142857143,0.125,0.142857143,0.125,0.125,0.111111111,0.111111111,0.125,0.142857143,0.142857143,0.142857143,0.1,0.142857143,0.142857143,0.111111111,0.125,0.125,0.142857143,0.142857143,0.142857143,0.142857143,0.166666667,0.142857143,0.125,0.071428571,0.2,0.142857143,0.076923077,0.142857143,0.125,0.142857143,0.166666667,0.166666667,0.166666667,1,0.166666667,0.142857143,0.083333333,0.142857143,0.125,0.125,0.125,0.166666667,0.2,0.083333333,0.083333333,0.090909091,0.090909091,0.083333333,0.142857143,0.142857143,0.166666667,0.125,0.1
key,0.2,0.333333333,0.2,0.25,0.125,0.25,0.333333333,0.25,0.25,0.25,0.142857143,0.125,0.142857143,0.25,0.2,0.166666667,0.166666667,0.111111111,0.2,0.333333333,0.166666667,0.25,0.25,0.25,0.333333333,0.2,0.166666667,0.333333333,0.166666667,0.142857143,0.083333333,0.166666667,0.333333333,0.111111111,0.333333333,0.2,0.2,0.333333333,0.25,0.25,0.166666667,1,0.333333333,0.090909091,0.25,0.142857143,0.142857143,0.25,0.333333333,0.25,0.1,0.1,0.166666667,0.142857143,0.1,0.166666667,0.166666667,0.25,0.2,0.111111111
watch,0.166666667,0.333333333,0.2,0.2,0.125,0.142857143,0.333333333,0.25,0.2,0.25,0.1,0.090909091,0.125,0.25,0.2,0.111111111,0.125,0.083333333,0.333333333,0.333333333,0.166666667,0.25,0.25,0.25,0.333333333,0.166666667,0.142857143,0.333333333,0.166666667,0.1,0.076923077,0.166666667,0.333333333,0.111111111,0.333333333,0.166666667,0.2,0.25,0.25,0.25,0.142857143,0.333333333,1,0.071428571,0.2,0.1,0.142857143,0.125,1,0.166666667,0.090909091,0.1,0.142857143,0.1,0.111111111,0.166666667,0.111111111,0.25,0.2,0.083333333
