term,airplane,ant,apartment,arch,arm,barn,bear,bed,bee,beetle,bell,bicycle,bottle,butterfly,car,carrot,cat,celery,chair,chimney,chisel,church,closet,coat,corn,cow,cup,desk,dog,door,dress,dresser,eye,fly,foot,glass,hammer,hand,horse,house,igloo,key,knife,leg,lettuce,pants,pliers,refrigerator,saw,screwdriver,shirt,skirt,spoon,table,telephone,tomato,train,truck,watch,window
bell,0.077864006,0.091385078,0.454062753,0.294906086,0.197418538,0.231421056,0.175179028,0.030124692,0.381865485,0.154612774,1,0.493116482,0.277787437,0.187363686,0.263267729,0.279613225,0.236389884,0.225410771,0.379269481,0.242529268,0.361609668,0.307099925,0.551798445,-0.027621077,0.03661517,0.397310272,0.290322069,0.281382092,0.20300125,0.207794209,0.168742486,0.305228405,0.077776468,0.223257648,0.328057661,0.22195126,0.243829171,0.042431449,0.372339766,0.296335001,0.407639283,0.278389097,0.25269941,0.384190672,0.253819701,0.400126368,0.02850875,0.301054713,0.28819579,-0.002887751,0.142635859,0.499022886,0.25328505,0.283934601,0.169705989,0.529569745,0.146237161,0.280802411,0.5011796,0.244503867
bicycle,0.432516532,0.420430729,0.515817365,0.501466424,0.456362985,0.524183546,0.519365454,0.294585186,0.443876417,0.490891057,0.493116482,1,0.374790836,0.509208049,0.620869895,0.488276548,0.321559581,0.238402384,0.268668685,0.572573848,0.47285738,0.582170393,0.463137688,0.44792273,0.313091694,0.445584822,0.114517699,0.492035312,0.470811062,0.449636069,0.330083826,0.604443376,0.375767226,0.434232204,0.355672814,0.409670468,0.203361526,0.344647962,0.532129279,0.394999033,0.361606045,0.460964935,0.270825266,0.375077624,0.465500209,0.442343184,0.376521512,0.558873479,0.485199176,0.261686421,0.298408174,0.33714409,0.365062735,0.423799967,0.544114712,0.385861716,0.460374121,0.469897681,0.28431094,0.285934755
bottle,0.231548404,0.249681297,0.368426968,0.353136434,0.328860469,0.434781865,0.310314247,0.226637513,0.365968851,0.215687572,0.277787437,0.374790836,1,0.416017376,0.265107092,0.273476237,0.255591024,0.314564276,0.327147953,0.413201843,0.372912603,0.389275751,0.360000915,0.28784029,0.419806075,0.382133672,0.118050321,0.294118356,0.365459468,0.33589172,0.375005097,0.429539044,0.396830713,0.297199561,0.189017243,0.36967033,0.199598034,0.313080111,0.438705847,0.235560362,0.253327886,0.331555896,0.264316515,0.363002974,0.312703615,0.546525261,0.376642804,0.365088999,0.416649731,0.42083235,0.363473316,0.47255526,0.300168333,0.259511608,0.408519336,0.313020746,0.152052024,0.056429157,0.171592904,0.3120428
butterfly,0.431516403,0.492899552,0.404910857,0.555754942,0.498680566,0.523680953,0.602425756,0.472482915,0.45898273,0.512162634,0.187363686,0.509208049,0.416017376,1,0.582045755,0.429412111,0.375434105,0.176309429,0.259779964,0.613782461,0.450991109,0.527622848,0.339553879,0.566457111,0.54234597,0.534225797,0.043037431,0.539712253,0.498671874,0.425030127,0.57211837,0.606542034,0.470718162,0.480296839,0.335440286,0.231309513,-0.011569156,0.535982283,0.520846543,0.320451308,0.26269022,0.545335044,0.395445333,0.43368701,0.457128503,0.495587945,0.544719838,0.536924937,0.518148558,0.508616823,0.478078939,0.289826104,0.394753642,0.281828854,0.639978544,0.174699194,0.481505208,0.169006681,-0.039356266,0.3774915
car,0.406920396,0.539482027,0.450364923,0.391676624,0.559175146,0.519347996,0.648830709,0.418239579,0.233545049,0.470777476,0.263267729,0.620869895,0.265107092,0.582045755,1,0.631602413,0.35735611,0.040995643,0.132657796,0.53924683,0.639890783,0.543484044,0.276437369,0.639744692,0.3895949,0.453946885,-0.039637118,0.472223831,0.497404833,0.528748283,0.5794283,0.719346885,0.382233351,0.582172872,0.473858028,0.421908928,-0.007039234,0.547240503,0.577960288,0.277002293,0.246649983,0.672345459,0.489906422,0.293458009,0.602292125,0.485415761,0.587958012,0.660758227,0.659680999,0.483766032,0.323653787,0.276298872,0.522888789,0.226677071,0.56655216,0.216855743,0.593989653,0.346413184,-0.118103926,0.249082668
carrot,0.433479919,0.446620315,0.616809101,0.205419666,0.38073171,0.415947719,0.506186742,0.382830849,0.122949705,0.360635807,0.279613225,0.488276548,0.273476237,0.429412111,0.631602413,1,0.227569216,0.149804855,0.268379012,0.344074181,0.559894377,0.496283633,0.18703333,0.462168585,0.2520643,0.413974616,0.153404653,0.290347591,0.512456547,0.413558528,0.575600969,0.586780483,0.161960532,0.534967151,0.520339217,0.462905702,0.252271225,0.419501071,0.487826502,0.347806604,0.286230817,0.496284814,0.498744629,0.373965723,0.42333806,0.475821943,0.403214551,0.548627325,0.546370144,0.446032738,0.261318005,0.337145913,0.503287423,0.258199592,0.451233367,0.312507509,0.3914384,0.203226372,0.071147081,0.315312788
cat,0.270012141,0.348552587,0.107732311,0.266872616,0.364484148,0.278003492,0.388902219,-0.020771319,0.294614605,0.270792197,0.236389884,0.321559581,0.255591024,0.375434105,0.35735611,0.227569216,1,0.101262005,0.241007048,0.288415851,0.370105754,0.202336613,0.241740798,0.31005614,0.21137934,0.310714525,0.102973861,0.235625258,0.316751288,0.220532605,0.440614776,0.185770539,0.504733716,0.536751153,0.203616658,0.222805135,0.103119412,0.399579599,0.293054389,-0.00272773,0.327640398,0.409956824,0.238261319,0.384718365,0.371425208,0.294274515,0.135014253,0.326344273,0.230051898,0.160786605,0.461375257,0.36362209,0.302182956,0.06095656,0.237799212,0.206385262,0.306682376,0.400526318,0.019374256,0.002245392
celery,0.312766356,0.072157933,0.335223317,0.207767024,0.106559236,0.356770288,0.069979553,0.092243569,0.482220065,0.165634269,0.225410771,0.238402384,0.314564276,0.176309429,0.040995643,0.149804855,0.101262005,1,0.127087973,0.284245612,0.002948303,0.423125484,0.363724746,-0.001034715,0.02080472,0.156834538,0.452033683,0.059345086,0.146050111,0.306109384,-0.041627085,0.129077056,0.294830146,0.143522217,-0.130798999,0.401432147,0.432787525,-0.121666677,0.263124451,0.378158085,0.497179849,-0.187845615,0.163738654,0.242201379,-0.103939832,-0.013146798,0.047846173,0.044350946,-0.074242915,0.046212089,0.443367137,0.282462902,0.335951125,0.384568866,0.368600139,0.38538414,0.145619638,0.200431123,0.32773485,0.512004534
chair,0.214989367,0.095925439,0.491842783,0.238022662,0.205856243,0.23104233,0.116989781,0.186412534,0.340475055,0.081800082,0.379269481,0.268668685,0.327147953,0.259779964,0.132657796,0.268379012,0.241007048,0.127087973,1,0.207649789,0.377414611,0.283136372,0.478013592,0.068062961,0.218857256,0.324829117,0.287938709,0.299464643,0.322692287,0.242324651,0.366651744,0.227557155,0.147332602,0.226054076,0.323038544,0.167278387,0.289635882,0.217898356,0.280917184,0.384947108,0.366486556,0.222966779,0.201549049,0.529637305,0.161544912,0.44031019,0.027140481,0.276376162,0.135427062,0.019169472,0.342474023,0.554308389,0.142338021,0.252872986,0.173508116,0.304979024,0.259059734,0.190030634,0.327792839,0.296644989
chimney,0.32866792,0.557208568,0.395257407,0.47494755,0.479369959,0.692482144,0.561546608,0.562781935,0.397844834,0.491084079,0.242529268,0.572573848,0.413201843,0.613782461,0.53924683,0.344074181,0.288415851,0.284245612,0.207649789,1,0.402034381,0.642143971,0.501475696,0.645447243,0.490127396,0.43694447,0.002017536,0.603546949,0.448857145,0.519160471,0.52303142,0.600462364,0.352144787,0.434673208,0.28769969,0.363021934,-0.041950748,0.489013855,0.586460564,0.243747998,0.268777756,0.513413932,0.481544564,0.350768454,0.501350427,0.400888894,0.618244103,0.67217271,0.45151978,0.468163122,0.482291305,0.230734491,0.548237744,0.378468243,0.647614899,0.115350589,0.49543265,0.175487124,-0.122298012,0.458599585
chisel,0.361938912,0.412265555,0.491134292,0.229172814,0.383475722,0.366599417,0.493139302,0.362757846,0.252013576,0.380503424,0.361609668,0.47285738,0.372912603,0.450991109,0.639890783,0.559894377,0.370105754,0.002948303,0.377414611,0.402034381,1,0.350209133,0.399949516,0.469087545,0.381702059,0.400568754,0.013042961,0.358697904,0.491435091,0.401861598,0.597956996,0.491479203,0.3097364,0.595777644,0.494450184,0.403412151,0.127123313,0.454415814,0.622759497,0.279034192,0.29365617,0.603570195,0.542020006,0.466565818,0.550915737,0.621001087,0.425553527,0.511656635,0.51758503,0.312098352,0.317366917,0.455682212,0.385570861,0.19595324,0.328469826,0.423019564,0.483217546,0.268826043,0.109312473,0.24837631
church,0.422114047,0.393901056,0.671343625,0.404741005,0.338147157,0.636654071,0.498153267,0.467073138,0.42375172,0.406816492,0.307099925,0.582170393,0.389275751,0.527622848,0.543484044,0.496283633,0.202336613,0.423125484,0.283136372,0.642143971,0.350209133,1,0.557828677,0.399173042,0.327735894,0.442444832,0.288434966,0.471024563,0.495432178,0.592638437,0.37628038,0.598980823,0.420501033,0.377021882,0.165294399,0.49066995,0.203027171,0.305435001,0.482087504,0.552604919,0.463620537,0.286619757,0.337474165,0.267119331,0.259158891,0.255083754,0.462222362,0.614889599,0.362451275,0.37191486,0.596888514,0.353477045,0.551423356,0.493828632,0.653483056,0.375506895,0.436694064,0.300700684,0.095885999,0.617109405
closet,0.262283987,0.150012253,0.580338464,0.388364747,0.20983714,0.498735901,0.148997258,0.310936892,0.536020954,0.167699931,0.551798445,0.463137688,0.360000915,0.339553879,0.276437369,0.18703333,0.241740798,0.363724746,0.478013592,0.501475696,0.399949516,0.557828677,1,0.06917199,0.267334689,0.325842489,0.350063676,0.364813573,0.277787076,0.45720052,0.191880644,0.329953006,0.271778478,0.324091442,0.14006027,0.363323168,0.262347093,0.116482128,0.54661191,0.538893636,0.573438607,0.173081429,0.259181682,0.445283165,0.19766037,0.296267254,0.12648031,0.254069956,0.116819015,0.026252303,0.465180213,0.497521095,0.331069695,0.470019277,0.399454215,0.48355599,0.415600859,0.389888983,0.402832036,0.567669232
coat,0.521572132,0.664386809,0.178650441,0.273435227,0.559017734,0.390146021,0.737473757,0.521343019,0.10540939,0.694172998,-0.027621077,0.44792273,0.28784029,0.566457111,0.639744692,0.462168585,0.31005614,-0.001034715,0.068062961,0.645447243,0.469087545,0.399173042,0.06917199,1,0.576171697,0.378671756,-0.358607359,0.580583731,0.517204671,0.341131103,0.67219077,0.564049297,0.340615044,0.595285662,0.473886337,0.225263258,-0.057939788,0.775036497,0.478844372,0.01659813,-0.025043237,0.708920361,0.572539739,0.249770032,0.645640229,0.468781665,0.783461225,0.688777115,0.604152494,0.608382497,0.311773916,0.077736938,0.416629766,0.119158916,0.528067454,-0.071376981,0.459173179,0.10211305,-0.403822328,0.188660658
corn,0.421195229,0.457012101,0.213864936,0.374677676,0.4523938,0.384769171,0.392224692,0.535553338,0.26621264,0.481973041,0.03661517,0.313091694,0.419806075,0.54234597,0.3895949,0.2520643,0.21137934,0.02080472,0.218857256,0.490127396,0.381702059,0.327735894,0.267334689,0.576171697,1,0.388628791,-0.308409912,0.593048258,0.377801656,0.241308368,0.472627427,0.442772604,0.233718687,0.447417012,0.393472307,0.026011789,-0.067991011,0.630662223,0.506807181,0.165542009,0.001007165,0.554790412,0.395304269,0.258728765,0.458981366,0.357628726,0.626957901,0.381121114,0.427533927,0.576852024,0.290321784,0.160710665,0.27978795,0.22748745,0.446449454,-0.043332659,0.364377033,0.042092957,-0.192812274,0.222346919
cow,0.317822057,0.492170411,0.388776,0.501592325,0.489284483,0.302748519,0.59395285,0.423235503,0.482590759,0.445510623,0.397310272,0.445584822,0.382133672,0.534225797,0.453946885,0.413974616,0.310714525,0.156834538,0.324829117,0.43694447,0.400568754,0.442444832,0.325842489,0.378671756,0.388628791,1,0.00712772,0.444516333,0.67051445,0.150359441,0.526006675,0.435539376,0.258890735,0.338990085,0.462625232,0.114527335,0.087408807,0.392783401,0.376724233,0.27378144,0.174607519,0.490008947,0.400651142,0.306469961,0.544622282,0.448642562,0.497403547,0.524551408,0.491584326,0.34919784,0.26705914,0.409204957,0.375937693,0.363772876,0.349059466,0.200410896,0.210563271,0.135522813,0.125330887,0.205629975
cup,0.031020415,-0.168152688,0.436776176,0.035075195,-0.1343783,0.235804869,-0.139291074,-0.041015449,0.436409127,-0.161736088,0.290322069,0.114517699,0.118050321,0.043037431,-0.039637118,0.153404653,0.102973861,0.452033683,0.287938709,0.002017536,0.013042961,0.288434966,0.350063676,-0.358607359,-0.308409912,0.00712772,1,-0.206354363,0.029437039,0.328677792,-0.083539389,0.012918842,0.227011626,-0.014385711,-0.264914791,0.442539937,0.361226237,-0.405499342,0.075612606,0.469655373,0.602457281,-0.341124663,-0.069209434,0.319931197,-0.261076636,-0.063123003,-0.386811494,-0.054729742,-0.278053675,-0.262287645,0.374063008,0.370075949,0.180949499,0.315683075,0.245282348,0.447551322,0.108107008,0.289810735,0.577269527,0.461595415
desk,0.452504111,0.455426071,0.347416841,0.580654024,0.452153452,0.428987615,0.52251789,0.442222194,0.222701962,0.53664557,0.281382092,0.492035312,0.294118356,0.539712253,0.472223831,0.290347591,0.235625258,0.059345086,0.299464643,0.603546949,0.358697904,0.471024563,0.364813573,0.580583731,0.593048258,0.444516333,-0.206354363,1,0.295267251,0.273045791,0.463641002,0.58765126,0.214350319,0.324286441,0.374959565,0.005775992,-0.054339901,0.60437507,0.417278422,0.171929799,0.040711811,0.587813503,0.28902258,0.286421177,0.418734335,0.398373503,0.580745375,0.58497717,0.475840256,0.530865461,0.358367282,0.276667985,0.376260985,0.30260265,0.485321925,-0.015476925,0.465440871,0.074172625,-0.211967738,0.281777451
dog,0.409381089,0.488146583,0.437059543,0.258044237,0.442799404,0.351481987,0.657207708,0.580945066,0.432807806,0.549724624,0.20300125,0.470811062,0.365459468,0.498671874,0.497404833,0.512456547,0.316751288,0.146050111,0.322692287,0.448857145,0.491435091,0.495432178,0.277787076,0.517204671,0.377801656,0.67051445,0.029437039,0.295267251,1,0.296714924,0.609223153,0.36143046,0.375143854,0.435342689,0.472441401,0.267020242,0.248396993,0.425823305,0.455052843,0.365330003,0.251642765,0.397980809,0.492303742,0.356520342,0.566017461,0.473752617,0.551538562,0.557503413,0.45883218,0.37261652,0.367962981,0.331614902,0.434211374,0.312303526,0.422326369,0.312640215,0.318409926,0.18878757,0.102550745,0.253542717
door,0.297794264,0.297391423,0.545395001,0.310483469,0.187856105,0.598241637,0.291409347,0.378835589,0.292989854,0.225918035,0.207794209,0.449636069,0.33589172,0.425030127,0.528748283,0.413558528,0.220532605,0.306109384,0.242324651,0.519160471,0.401861598,0.592638437,0.45720052,0.341131103,0.241308368,0.150359441,0.328677792,0.273045791,0.296714924,1,0.350423557,0.533895512,0.253658404,0.33890496,0.095221481,0.521714443,0.124022508,0.217038521,0.445967811,0.413158488,0.436634178,0.246118705,0.274606416,0.372253331,0.251066987,0.267523637,0.327808158,0.425857765,0.275669424,0.364569674,0.517373939,0.292993172,0.428834231,0.382785236,0.554332744,0.338321026,0.498267207,0.283173108,0.08709305,0.540580501
dress,0.303922826,0.612907628,0.392809955,0.262588393,0.448337387,0.369662682,0.660319458,0.465571545,0.143775762,0.430893178,0.168742486,0.330083826,0.375005097,0.57211837,0.5794283,0.575600969,0.440614776,-0.041627085,0.366651744,0.52303142,0.597956996,0.37628038,0.191880644,0.67219077,0.472627427,0.526006675,-0.083539389,0.463641002,0.609223153,0.350423557,1,0.578402201,0.26020747,0.580117815,0.478274722,0.267324174,-0.031697398,0.655267684,0.480984916,0.106242818,0.105319731,0.669578821,0.602117166,0.438305066,0.646358993,0.623539783,0.596406197,0.673427843,0.608679947,0.571664758,0.330702981,0.341340371,0.440568414,0.128979652,0.452976076,0.137051249,0.392650438,-0.014603379,-0.232067899,0.185791197
dresser,0.327043096,0.512445569,0.573227423,0.520426361,0.427308797,0.541406016,0.586879539,0.445529363,0.230246984,0.401814377,0.305228405,0.604443376,0.429539044,0.606542034,0.719346885,0.586780483,0.185770539,0.129077056,0.227557155,0.600462364,0.491479203,0.598980823,0.329953006,0.564049297,0.442772604,0.435539376,0.012918842,0.58765126,0.36143046,0.533895512,0.578402201,1,0.240791837,0.405356751,0.324902254,0.446941164,-0.052694555,0.522622069,0.535861356,0.323300391,0.169092856,0.612908561,0.405667624,0.317441358,0.43513893,0.50062173,0.584852028,0.656808736,0.685551016,0.591507862,0.304159676,0.356195323,0.426831477,0.297064595,0.674776835,0.201350122,0.45410286,0.063376598,-0.105932736,0.396477578
eye,0.42541154,0.252849438,0.238015113,0.306679666,0.332624446,0.342540637,0.447156755,0.126279564,0.489491375,0.407243496,0.077776468,0.375767226,0.396830713,0.470718162,0.382233351,0.161960532,0.504733716,0.294830146,0.147332602,0.352144787,0.3097364,0.420501033,0.271778478,0.340615044,0.233718687,0.258890735,0.227011626,0.214350319,0.375143854,0.253658404,0.26020747,0.240791837,1,0.419594593,-0.006118971,0.315746491,0.304828101,0.236955381,0.3238937,0.291150972,0.430352818,0.195583019,0.216028048,0.233039241,0.23311906,0.249541166,0.213042909,0.353266188,0.186698583,0.1523124,0.569272289,0.328407002,0.321083621,0.171304064,0.437782637,0.323245625,0.344246438,0.392944389,0.152567994,0.263535366
fly,0.476475066,0.512432848,0.343688113,0.135146257,0.523026459,0.358926838,0.500669248,0.303742685,0.194711131,0.431062069,0.223257648,0.434232204,0.297199561,0.480296839,0.582172872,0.534967151,0.536751153,0.143522217,0.226054076,0.434673208,0.595777644,0.377021882,0.324091442,0.595285662,0.447417012,0.338990085,-0.014385711,0.324286441,0.435342689,0.33890496,0.580117815,0.405356751,0.419594593,1,0.479345061,0.373671683,0.168630998,0.567131635,0.582869078,0.237744865,0.335061245,0.570426776,0.630146053,0.434522568,0.530723175,0.448043794,0.455943634,0.455697984,0.413749418,0.379067272,0.405680563,0.335865004,0.452494674,0.061973615,0.441744672,0.269203789,0.483191306,0.42181668,-0.017940295,0.252231249
foot,0.226647462,0.375355959,0.233773541,0.185891082,0.506552822,0.183952429,0.388721788,0.323976873,0.030108682,0.334823265,0.328057661,0.355672814,0.189017243,0.335440286,0.473858028,0.520339217,0.203616658,-0.130798999,0.323038544,0.28769969,0.494450184,0.165294399,0.14006027,0.473886337,0.393472307,0.462625232,-0.264914791,0.374959565,0.472441401,0.095221481,0.478274722,0.324902254,-0.006118971,0.479345061,1,-0.007452365,0.052649821,0.541780523,0.379904014,0.026962461,0.048934863,0.608142026,0.510274487,0.377695375,0.622973698,0.522018045,0.453617266,0.416765861,0.553343707,0.335840145,-0.012277274,0.205033008,0.25188904,0.008883057,0.14996082,0.078308058,0.279507248,0.148738518,0.013833309,-0.035938113
glass,0.252508266,0.207797871,0.490277093,0.117840544,0.217478691,0.443290092,0.269561,0.170555571,0.322649303,0.138405955,0.22195126,0.409670468,0.36967033,0.231309513,0.421908928,0.462905702,0.222805135,0.401432147,0.167278387,0.363021934,0.403412151,0.49066995,0.363323168,0.225263258,0.026011789,0.114527335,0.442539937,0.005775992,0.267020242,0.521714443,0.267324174,0.446941164,0.315746491,0.373671683,-0.007452365,1,0.244322217,0.077058879,0.438584795,0.438181799,0.467725351,0.137491925,0.29376437,0.31579256,0.157399109,0.304488838,0.115402257,0.354661828,0.22576177,0.083809559,0.363730737,0.405039739,0.302289038,0.389900678,0.461822012,0.411510331,0.256893765,0.319260647,0.204961134,0.516717399
hammer,0.374442975,-0.037657565,0.350151001,0.008909934,0.12145223,0.122741037,0.048092788,0.015059529,0.294507081,0.161265698,0.243829171,0.203361526,0.199598034,-0.011569156,-0.007039234,0.252271225,0.103119412,0.432787525,0.289635882,-0.041950748,0.127123313,0.203027171,0.262347093,-0.057939788,-0.067991011,0.087408807,0.361226237,-0.054339901,0.248396993,0.124022508,-0.031697398,-0.052694555,0.304828101,0.168630998,0.052649821,0.244322217,1,-0.126477377,0.187092413,0.374166769,0.431548981,-0.208512104,0.242527739,0.303254738,-0.181512817,0.15862655,-0.085103476,0.00887279,-0.018940266,-0.044156408,0.277867526,0.368952845,0.258937461,0.177421499,0.103985937,0.46782177,0.173100609,0.238115148,0.478459006,0.283840984
