term,horse,bear,cat,dog,cow,leg,arm,hand,foot,eye,apartment,igloo,barn,house,church,door,closet,chimney,window,arch,shirt,pants,skirt,coat,dress,chair,dresser,bed,table,desk,ant,butterfly,fly,bee,beetle,knife,bottle,glass,spoon,cup,telephone,key,watch,refrigerator,bell,screwdriver,chisel,pliers,saw,hammer,tomato,celery,corn,carrot,lettuce,bicycle,car,train,truck,airplane
apartment,0.705882353,0.444444444,0.555555556,0.588235294,0.421052632,0.625,0.75,0.555555556,0.705882353,0.625,1,0.705882353,0.705882353,0.823529412,0.705882353,0.8,0.705882353,0.555555556,0.705882353,0.8,0.588235294,0.588235294,0.625,0.666666667,0.625,0.555555556,0.588235294,0.714285714,0.588235294,0.555555556,0.4,0.4,0.666666667,0.4,0.526315789,0.555555556,0.588235294,0.625,0.625,0.625,0.588235294,0.625,0.526315789,0.5,0.666666667,0.555555556,0.5,0.555555556,0.555555556,0.588235294,0.444444444,0.444444444,0.380952381,0.470588235,0.444444444,0.588235294,0.666666667,0.625,0.555555556,0.5
igloo,0.666666667,0.421052632,0.526315789,0.555555556,0.4,0.588235294,0.705882353,0.526315789,0.666666667,0.588235294,0.705882353,1,0.666666667,0.705882353,0.666666667,0.75,0.666666667,0.526315789,0.666666667,0.75,0.555555556,0.555555556,0.588235294,0.625,0.588235294,0.526315789,0.555555556,0.666666667,0.555555556,0.526315789,0.380952381,0.380952381,0.625,0.380952381,0.5,0.526315789,0.555555556,0.588235294,0.588235294,0.588235294,0.555555556,0.588235294,0.5,0.476190476,0.625,0.526315789,0.476190476,0.526315789,0.526315789,0.555555556,0.421052632,0.421052632,0.363636364,0.444444444,0.421052632,0.555555556,0.631578947,0.588235294,0.526315789,0.476190476
barn,0.666666667,0.421052632,0.526315789,0.555555556,0.4,0.588235294,0.705882353,0.666666667,0.714285714,0.588235294,0.705882353,0.666666667,1,0.823529412,0.777777778,0.75,0.666666667,0.526315789,0.666666667,0.75,0.555555556,0.555555556,0.588235294,0.625,0.588235294,0.526315789,0.555555556,0.666666667,0.555555556,0.526315789,0.380952381,0.380952381,0.625,0.380952381,0.5,0.526315789,0.555555556,0.588235294,0.588235294,0.625,0.555555556,0.625,0.5,0.476190476,0.625,0.526315789,0.476190476,0.526315789,0.526315789,0.555555556,0.421052632,0.421052632,0.363636364,0.444444444,0.421052632,0.555555556,0.631578947,0.588235294,0.526315789,0.476190476
house,0.705882353,0.444444444,0.6,0.588235294,0.421052632,0.625,0.75,0.769230769,0.769230769,0.625,0.823529412,0.705882353,0.823529412,1,0.823529412,0.8,0.705882353,0.555555556,0.705882353,0.8,0.588235294,0.588235294,0.625,0.666666667,0.625,0.666666667,0.588235294,0.714285714,0.769230769,0.555555556,0.4,0.476190476,0.666666667,0.714285714,0.526315789,0.555555556,0.588235294,0.666666667,0.625,0.625,0.588235294,0.666666667,0.631578947,0.5,0.666666667,0.555555556,0.5,0.555555556,0.555555556,0.588235294,0.444444444,0.444444444,0.4,0.6,0.444444444,0.588235294,0.666666667,0.625,0.555555556,0.5
church,0.666666667,0.421052632,0.571428571,0.555555556,0.4,0.588235294,0.705882353,0.666666667,0.666666667,0.588235294,0.705882353,0.666666667,0.777777778,0.823529412,1,0.75,0.666666667,0.526315789,0.666666667,0.75,0.555555556,0.555555556,0.588235294,0.625,0.588235294,0.631578947,0.555555556,0.666666667,0.666666667,0.526315789,0.380952381,0.454545455,0.625,0.615384615,0.5,0.526315789,0.555555556,0.588235294,0.588235294,0.588235294,0.555555556,0.588235294,0.8,0.476190476,0.625,0.526315789,0.476190476,0.526315789,0.526315789,0.555555556,0.421052632,0.421052632,0.363636364,0.571428571,0.421052632,0.555555556,0.631578947,0.588235294,0.526315789,0.476190476
door,0.75,0.470588235,0.588235294,0.625,0.444444444,0.666666667,0.8,0.608695652,0.75,0.666666667,0.8,0.75,0.75,0.8,0.75,1,0.888888889,0.631578947,0.75,0.888888889,0.625,0.625,0.666666667,0.714285714,0.666666667,0.588235294,0.625,0.769230769,0.625,0.588235294,0.421052632,0.421052632,0.714285714,0.421052632,0.555555556,0.588235294,0.625,0.666666667,0.666666667,0.666666667,0.625,0.666666667,0.555555556,0.526315789,0.714285714,0.588235294,0.526315789,0.588235294,0.588235294,0.625,0.470588235,0.470588235,0.4,0.5,0.470588235,0.625,0.842105263,0.666666667,0.588235294,0.526315789
closet,0.666666667,0.421052632,0.631578947,0.666666667,0.4,0.666666667,0.705882353,0.631578947,0.666666667,0.588235294,0.705882353,0.666666667,0.666666667,0.705882353,0.666666667,0.888888889,1,0.526315789,0.666666667,0.75,0.555555556,0.555555556,0.588235294,0.625,0.588235294,0.842105263,0.888888889,0.842105263,0.888888889,0.842105263,0.380952381,0.380952381,0.631578947,0.380952381,0.6,0.631578947,0.666666667,0.705882353,0.705882353,0.705882353,0.666666667,0.705882353,0.6,0.476190476,0.666666667,0.631578947,0.571428571,0.631578947,0.631578947,0.666666667,0.421052632,0.421052632,0.363636364,0.444444444,0.421052632,0.666666667,0.842105263,0.666666667,0.631578947,0.571428571
chimney,0.526315789,0.4,0.5,0.526315789,0.380952381,0.555555556,0.555555556,0.5,0.526315789,0.555555556,0.555555556,0.526315789,0.526315789,0.555555556,0.526315789,0.631578947,0.526315789,1,0.588235294,0.631578947,0.526315789,0.526315789,0.555555556,0.588235294,0.555555556,0.5,0.526315789,0.625,0.526315789,0.5,0.363636364,0.363636364,0.588235294,0.363636364,0.476190476,0.5,0.526315789,0.555555556,0.555555556,0.555555556,0.526315789,0.555555556,0.476190476,0.454545455,0.588235294,0.5,0.454545455,0.5,0.5,0.526315789,0.4,0.4,0.347826087,0.421052632,0.4,0.526315789,0.526315789,0.555555556,0.5,0.454545455
window,0.888888889,0.470588235,0.7,0.736842105,0.444444444,0.736842105,0.736842105,0.7,0.777777778,0.8,0.705882353,0.666666667,0.666666667,0.705882353,0.666666667,0.75,0.666666667,0.588235294,1,0.75,0.625,0.625,0.666666667,0.714285714,0.666666667,0.7,0.631578947,0.769230769,0.631578947,0.6,0.421052632,0.421052632,0.857142857,0.421052632,0.571428571,0.7,0.631578947,0.7,0.666666667,0.8,0.631578947,0.777777778,0.833333333,0.526315789,0.857142857,0.6,0.545454545,0.6,0.7,0.7,0.470588235,0.470588235,0.4,0.5,0.470588235,0.631578947,0.631578947,0.666666667,0.6,0.545454545
arch,0.75,0.5,0.588235294,0.625,0.444444444,0.666666667,0.8,0.625,0.75,0.666666667,0.8,0.75,0.75,0.8,0.75,0.888888889,0.75,0.631578947,0.75,1,0.625,0.625,0.666666667,0.714285714,0.666666667,0.588235294,0.625,0.769230769,0.625,0.588235294,0.421052632,0.421052632,0.714285714,0.421052632,0.555555556,0.588235294,0.625,0.666666667,0.666666667,0.666666667,0.625,0.666666667,0.555555556,0.526315789,0.857142857,0.588235294,0.526315789,0.588235294,0.588235294,0.625,0.470588235,0.470588235,0.428571429,0.5,0.470588235,0.625,0.705882353,0.666666667,0.588235294,0.526315789
shirt,0.555555556,0.421052632,0.526315789,0.555555556,0.4,0.705882353,0.705882353,0.526315789,0.555555556,0.588235294,0.588235294,0.555555556,0.555555556,0.588235294,0.555555556,0.625,0.555555556,0.526315789,0.625,0.625,1,0.9,0.9,0.857142857,0.857142857,0.526315789,0.555555556,0.666666667,0.555555556,0.526315789,0.380952381,0.380952381,0.705882353,0.380952381,0.5,0.526315789,0.555555556,0.588235294,0.588235294,0.588235294,0.555555556,0.588235294,0.5,0.636363636,0.625,0.526315789,0.476190476,0.526315789,0.526315789,0.555555556,0.421052632,0.421052632,0.363636364,0.444444444,0.421052632,0.555555556,0.555555556,0.588235294,0.526315789,0.476190476
pants,0.555555556,0.421052632,0.526315789,0.555555556,0.4,0.705882353,0.705882353,0.526315789,0.555555556,0.588235294,0.588235294,0.555555556,0.555555556,0.588235294,0.555555556,0.625,0.555555556,0.526315789,0.625,0.625,0.9,1,0.9,0.857142857,0.842105263,0.526315789,0.555555556,0.666666667,0.555555556,0.526315789,0.380952381,0.4,0.705882353,0.380952381,0.5,0.526315789,0.555555556,0.588235294,0.588235294,0.588235294,0.555555556,0.588235294,0.5,0.636363636,0.8,0.526315789,0.476190476,0.526315789,0.526315789,0.555555556,0.421052632,0.421052632,0.363636364,0.444444444,0.421052632,0.555555556,0.555555556,0.588235294,0.526315789,0.476190476
skirt,0.588235294,0.571428571,0.571428571,0.6,0.545454545,0.875,0.875,0.555555556,0.588235294,0.625,0.625,0.588235294,0.588235294,0.625,0.588235294,0.666666667,0.588235294,0.555555556,0.666666667,0.666666667,0.9,0.9,1,0.857142857,0.842105263,0.571428571,0.631578947,0.714285714,0.588235294,0.555555556,0.52173913,0.52173913,0.75,0.52173913,0.545454545,0.555555556,0.588235294,0.666666667,0.625,0.8,0.588235294,0.666666667,0.526315789,0.636363636,0.666666667,0.555555556,0.5,0.6,0.555555556,0.588235294,0.571428571,0.571428571,0.6,0.75,0.571428571,0.588235294,0.588235294,0.625,0.555555556,0.5
coat,0.625,0.470588235,0.588235294,0.625,0.444444444,0.8,0.8,0.588235294,0.625,0.666666667,0.666666667,0.625,0.625,0.666666667,0.625,0.714285714,0.625,0.588235294,0.714285714,0.714285714,0.857142857,0.857142857,0.857142857,1,0.857142857,0.588235294,0.625,0.769230769,0.625,0.588235294,0.421052632,0.421052632,0.8,0.421052632,0.555555556,0.588235294,0.625,0.666666667,0.666666667,0.666666667,0.625,0.666666667,0.555555556,0.608695652,0.714285714,0.588235294,0.526315789,0.588235294,0.588235294,0.625,0.470588235,0.470588235,0.454545455,0.555555556,0.470588235,0.625,0.625,0.666666667,0.588235294,0.526315789
dress,0.588235294,0.5,0.555555556,0.588235294,0.421052632,0.75,0.75,0.555555556,0.588235294,0.625,0.625,0.588235294,0.588235294,0.625,0.588235294,0.666666667,0.588235294,0.555555556,0.666666667,0.666666667,0.857142857,0.842105263,0.842105263,0.857142857,1,0.555555556,0.588235294,0.714285714,0.588235294,0.555555556,0.4,0.4,0.75,0.4,0.526315789,0.555555556,0.588235294,0.625,0.625,0.625,0.588235294,0.625,0.526315789,0.666666667,0.666666667,0.555555556,0.6,0.555555556,0.666666667,0.588235294,0.444444444,0.444444444,0.666666667,0.470588235,0.444444444,0.588235294,0.588235294,0.75,0.555555556,0.5
chair,0.6,0.6,0.8,0.842105263,0.571428571,0.842105263,0.842105263,0.705882353,0.842105263,0.555555556,0.555555556,0.526315789,0.526315789,0.666666667,0.631578947,0.588235294,0.842105263,0.5,0.7,0.588235294,0.526315789,0.526315789,0.571428571,0.588235294,0.555555556,1,0.842105263,0.8,0.842105263,0.8,0.545454545,0.545454545,0.7,0.545454545,0.571428571,0.8,0.631578947,0.7,0.666666667,0.666666667,0.631578947,0.777777778,0.761904762,0.454545455,0.736842105,0.6,0.545454545,0.631578947,0.8,0.7,0.6,0.6,0.52173913,0.6,0.6,0.631578947,0.631578947,0.666666667,0.6,0.545454545
dresser,0.631578947,0.666666667,0.666666667,0.705882353,0.631578947,0.666666667,0.666666667,0.631578947,0.666666667,0.588235294,0.588235294,0.555555556,0.555555556,0.588235294,0.555555556,0.625,0.888888889,0.526315789,0.631578947,0.625,0.555555556,0.555555556,0.631578947,0.625,0.588235294,0.842105263,1,0.842105263,0.947368421,0.9,0.6,0.6,0.631578947,0.6,0.631578947,0.631578947,0.666666667,0.705882353,0.705882353,0.705882353,0.666666667,0.705882353,0.6,0.476190476,0.666666667,0.631578947,0.571428571,0.705882353,0.631578947,0.666666667,0.666666667,0.666666667,0.571428571,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.631578947,0.571428571
bed,0.736842105,0.5,0.625,0.666666667,0.470588235,0.714285714,0.75,0.666666667,0.947368421,0.714285714,0.714285714,0.666666667,0.666666667,0.714285714,0.666666667,0.769230769,0.842105263,0.625,0.769230769,0.769230769,0.666666667,0.666666667,0.714285714,0.769230769,0.714285714,0.8,0.842105263,1,0.842105263,0.8,0.444444444,0.444444444,0.769230769,0.444444444,0.588235294,0.625,0.666666667,0.75,0.714285714,0.714285714,0.666666667,0.75,0.588235294,0.555555556,0.769230769,0.625,0.555555556,0.625,0.625,0.666666667,0.5,0.5,0.444444444,0.533333333,0.5,0.666666667,0.666666667,0.714285714,0.625,0.555555556
table,0.631578947,0.421052632,0.631578947,0.666666667,0.4,0.666666667,0.666666667,0.631578947,0.666666667,0.588235294,0.588235294,0.555555556,0.555555556,0.769230769,0.666666667,0.625,0.888888889,0.526315789,0.631578947,0.625,0.555555556,0.555555556,0.588235294,0.625,0.588235294,0.842105263,0.947368421,0.842105263,1,0.947368421,0.380952381,0.380952381,0.631578947,0.769230769,0.6,0.631578947,0.666666667,0.705882353,0.705882353,0.705882353,0.666666667,0.705882353,0.6,0.476190476,0.666666667,0.631578947,0.571428571,0.631578947,0.631578947,0.666666667,0.421052632,0.421052632,0.666666667,0.444444444,0.421052632,0.666666667,0.666666667,0.666666667,0.631578947,0.571428571
desk,0.6,0.4,0.6,0.631578947,0.380952381,0.631578947,0.631578947,0.6,0.631578947,0.555555556,0.555555556,0.526315789,0.526315789,0.555555556,0.526315789,0.588235294,0.842105263,0.5,0.6,0.588235294,0.526315789,0.526315789,0.555555556,0.588235294,0.555555556,0.8,0.9,0.8,0.947368421,1,0.363636364,0.363636364,0.6,0.363636364,0.571428571,0.6,0.631578947,0.666666667,0.666666667,0.666666667,0.631578947,0.666666667,0.571428571,0.454545455,0.631578947,0.6,0.545454545,0.6,0.6,0.631578947,0.4,0.4,0.347826087,0.421052632,0.4,0.631578947,0.631578947,0.631578947,0.6,0.545454545
ant,0.518518519,0.56,0.545454545,0.666666667,0.583333333,0.4,0.4,0.52173913,0.48,0.4,0.4,0.380952381,0.380952381,0.4,0.380952381,0.421052632,0.380952381,0.363636364,0.421052632,0.421052632,0.380952381,0.380952381,0.52173913,0.421052632,0.4,0.545454545,0.6,0.444444444,0.380952381,0.363636364,1,0.833333333,0.833333333,0.916666667,0.869565217,0.363636364,0.380952381,0.4,0.4,0.4,0.380952381,0.52173913,0.5,0.333333333,0.545454545,0.363636364,0.333333333,0.571428571,0.363636364,0.380952381,0.545454545,0.545454545,0.48,0.545454545,0.545454545,0.380952381,0.380952381,0.4,0.363636364,0.333333333
butterfly,0.518518519,0.56,0.545454545,0.666666667,0.583333333,0.727272727,0.4,0.52173913,0.695652174,0.4,0.4,0.380952381,0.380952381,0.476190476,0.454545455,0.421052632,0.380952381,0.363636364,0.421052632,0.421052632,0.380952381,0.4,0.52173913,0.421052632,0.4,0.545454545,0.6,0.444444444,0.380952381,0.363636364,0.833333333,1,0.833333333,0.833333333,0.869565217,0.363636364,0.380952381,0.4,0.4,0.4,0.6,0.52173913,0.5,0.333333333,0.545454545,0.363636364,0.363636364,0.571428571,0.461538462,0.608695652,0.545454545,0.545454545,0.48,0.545454545,0.545454545,0.380952381,0.380952381,0.545454545,0.363636364,0.333333333
fly,0.625,0.666666667,0.7,0.736842105,0.583333333,0.75,0.75,0.7,0.736842105,0.8,0.666666667,0.625,0.625,0.666666667,0.625,0.714285714,0.631578947,0.588235294,0.857142857,0.714285714,0.705882353,0.705882353,0.75,0.8,0.75,0.7,0.631578947,0.769230769,0.631578947,0.6,0.833333333,0.833333333,1,0.833333333,0.869565217,0.7,0.631578947,0.7,0.666666667,0.8,0.631578947,0.777777778,0.666666667,0.526315789,0.857142857,0.6,0.545454545,0.6,0.7,0.7,0.545454545,0.545454545,0.48,0.545454545,0.545454545,0.631578947,0.631578947,0.666666667,0.6,0.545454545
bee,0.533333333,0.56,0.545454545,0.666666667,0.583333333,0.4,0.5,0.52173913,0.5,0.4,0.4,0.380952381,0.380952381,0.714285714,0.615384615,0.421052632,0.380952381,0.363636364,0.421052632,0.421052632,0.380952381,0.380952381,0.52173913,0.421052632,0.4,0.545454545,0.6,0.444444444,0.769230769,0.363636364,0.916666667,0.833333333,0.833333333,1,0.869565217,0.363636364,0.380952381,0.4,0.4,0.4,0.380952381,0.52173913,0.5,0.333333333,0.545454545,0.363636364,0.333333333,0.571428571,0.363636364,0.380952381,0.545454545,0.545454545,0.48,0.545454545,0.545454545,0.380952381,0.380952381,0.461538462,0.363636364,0.333333333
beetle,0.571428571,0.583333333,0.571428571,0.7,0.608695652,0.6,0.6,0.571428571,0.6,0.526315789,0.526315789,0.5,0.5,0.526315789,0.5,0.555555556,0.6,0.476190476,0.571428571,0.555555556,0.5,0.5,0.545454545,0.555555556,0.526315789,0.571428571,0.631578947,0.588235294,0.6,0.571428571,0.869565217,0.869565217,0.869565217,0.869565217,1,0.695652174,0.6,0.631578947,0.631578947,0.631578947,0.6,0.666666667,0.545454545,0.434782609,0.6,0.857142857,0.695652174,0.857142857,0.857142857,0.952380952,0.571428571,0.571428571,0.5,0.571428571,0.571428571,0.6,0.6,0.6,0.571428571,0.52173913
knife,0.6,0.4,0.8,0.736842105,0.380952381,0.736842105,0.947368421,0.7,0.736842105,0.555555556,0.555555556,0.526315789,0.526315789,0.555555556,0.526315789,0.588235294,0.631578947,0.5,0.7,0.588235294,0.526315789,0.526315789,0.555555556,0.588235294,0.555555556,0.8,0.631578947,0.625,0.631578947,0.6,0.363636364,0.363636364,0.7,0.363636364,0.695652174,1,0.631578947,0.7,0.666666667,0.666666667,0.631578947,0.777777778,0.761904762,0.454545455,0.736842105,0.727272727,0.916666667,0.727272727,0.727272727,0.727272727,0.4,0.4,0.4,0.421052632,0.4,0.631578947,0.631578947,0.666666667,0.6,0.545454545
bottle,0.631578947,0.421052632,0.7,0.666666667,0.4,0.666666667,0.666666667,0.631578947,0.666666667,0.588235294,0.588235294,0.555555556,0.555555556,0.588235294,0.555555556,0.625,0.666666667,0.526315789,0.631578947,0.625,0.555555556,0.555555556,0.588235294,0.625,0.588235294,0.631578947,0.666666667,0.666666667,0.666666667,0.631578947,0.380952381,0.380952381,0.631578947,0.380952381,0.6,0.631578947,1,0.833333333,0.833333333,0.833333333,0.666666667,0.705882353,0.6,0.476190476,0.666666667,0.631578947,0.571428571,0.631578947,0.631578947,0.666666667,0.421052632,0.421052632,0.363636364,0.444444444,0.428571429,0.777777778,0.777777778,0.666666667,0.736842105,0.571428571
glass,0.666666667,0.444444444,0.823529412,0.736842105,0.421052632,0.736842105,0.75,0.7,0.736842105,0.625,0.625,0.588235294,0.588235294,0.666666667,0.588235294,0.666666667,0.705882353,0.555555556,0.7,0.666666667,0.588235294,0.588235294,0.666666667,0.666666667,0.625,0.7,0.705882353,0.75,0.705882353,0.666666667,0.4,0.4,0.7,0.4,0.631578947,0.7,0.833333333,1,0.875,0.875,0.705882353,0.777777778,0.666666667,0.5,0.736842105,0.7,0.6,0.666666667,0.7,0.705882353,0.571428571,0.615384615,0.7,0.571428571,0.533333333,0.823529412,0.823529412,0.705882353,0.777777778,0.6
spoon,0.727272727,0.444444444,0.736842105,0.705882353,0.421052632,0.705882353,0.705882353,0.666666667,0.705882353,0.625,0.625,0.588235294,0.588235294,0.625,0.588235294,0.666666667,0.705882353,0.555555556,0.666666667,0.666666667,0.588235294,0.588235294,0.625,0.666666667,0.625,0.666666667,0.705882353,0.714285714,0.705882353,0.666666667,0.4,0.4,0.666666667,0.4,0.631578947,0.666666667,0.833333333,0.875,1,0.833333333,0.705882353,0.75,0.631578947,0.5,0.705882353,0.666666667,0.6,0.666666667,0.666666667,0.761904762,0.444444444,0.444444444,0.380952381,0.470588235,0.444444444,0.823529412,0.823529412,0.705882353,0.777777778,0.6
cup,0.666666667,0.444444444,0.736842105,0.705882353,0.421052632,0.705882353,0.705882353,0.666666667,0.705882353,0.875,0.625,0.588235294,0.625,0.625,0.588235294,0.666666667,0.705882353,0.555555556,0.8,0.666666667,0.588235294,0.588235294,0.8,0.666666667,0.625,0.666666667,0.705882353,0.714285714,0.705882353,0.666666667,0.4,0.4,0.8,0.4,0.631578947,0.666666667,0.833333333,0.875,0.833333333,1,0.705882353,0.75,0.631578947,0.5,0.8,0.833333333,0.6,0.666666667,0.666666667,0.705882353,0.444444444,0.444444444,0.75,0.823529412,0.444444444,0.823529412,0.823529412,0.705882353,0.777777778,0.6
telephone,0.736842105,0.421052632,0.631578947,0.666666667,0.4,0.666666667,0.666666667,0.631578947,0.666666667,0.588235294,0.588235294,0.555555556,0.555555556,0.588235294,0.555555556,0.625,0.666666667,0.526315789,0.631578947,0.625,0.555555556,0.555555556,0.588235294,0.625,0.588235294,0.631578947,0.666666667,0.666666667,0.666666667,0.631578947,0.380952381,0.6,0.631578947,0.380952381,0.6,0.631578947,0.666666667,0.705882353,0.705882353,0.705882353,1,0.705882353,0.6,0.476190476,0.666666667,0.631578947,0.571428571,0.631578947,0.631578947,0.777777778,0.421052632,0.421052632,0.363636364,0.444444444,0.421052632,0.666666667,0.666666667,0.666666667,0.631578947,0.571428571
