term,airplane,ant,apartment,arch,arm,barn,bear,bed,bee,beetle,bell,bicycle,bottle,butterfly,car,carrot,cat,celery,chair,chimney,chisel,church,closet,coat,corn,cow,cup,desk,dog,door,dress,dresser,eye,fly,foot,glass,hammer,hand,horse,house,igloo,key,knife,leg,lettuce,pants,pliers,refrigerator,saw,screwdriver,shirt,skirt,spoon,table,telephone,tomato,train,truck,watch,window
bell,0.799111784,0.675206668,0.722088722,0.698182583,0.459059627,0.737869906,0.770673063,0.687490303,0.805240176,0.779329066,1,0.793306442,0.804734507,0.765942178,0.61832188,0.577535912,0.752112397,0.540109297,0.783766997,0.775552999,0.750768369,0.750296376,0.722507308,0.805573441,0.809442116,0.705145177,0.661410724,0.682141952,0.704023599,0.758880817,0.804971081,0.770499743,0.811913798,0.774820095,0.624405183,0.761318823,0.543352962,0.664241045,0.761587012,0.713688312,0.774821206,0.800241691,0.598521084,0.596411079,0.854777053,0.785743367,0.636640014,0.808911974,0.650800809,0.485599683,0.812862173,0.799188975,0.596384905,0.696652535,0.771739853,0.63372583,0.750792171,0.703393503,0.741851438,0.785554954
bicycle,0.84364561,0.783338758,0.689023926,0.630248566,0.698629707,0.714798841,0.849823121,0.771604304,0.908591763,0.859050488,0.793306442,1,0.786941357,0.722424798,0.655186936,0.624686707,0.835673968,0.519049124,0.817604888,0.831778583,0.862721578,0.695612497,0.801271093,0.893446258,0.818196617,0.792542508,0.674282705,0.715910414,0.831093705,0.744535093,0.870090035,0.757685176,0.888570637,0.849897947,0.824974735,0.685609962,0.657829591,0.83847909,0.886596518,0.633268174,0.73607331,0.771415594,0.698375455,0.779628742,0.81491796,0.848815256,0.721487552,0.752779498,0.731213328,0.651131508,0.848812497,0.833014104,0.763829669,0.784173128,0.890904855,0.560497816,0.790419183,0.787581526,0.847349957,0.769819025
bottle,0.654318991,0.571693032,0.648570301,0.645831232,0.5398708,0.646003814,0.644272957,0.660367821,0.76177572,0.694613962,0.804734507,0.786941357,1,0.630809859,0.502811761,0.440403243,0.758616479,0.42952609,0.856120529,0.763216352,0.804629141,0.697161418,0.774935902,0.794406556,0.832811703,0.583203593,0.635557207,0.67201073,0.664465763,0.817402935,0.822383253,0.73767788,0.793957896,0.65721208,0.69414416,0.840826423,0.584066225,0.715812151,0.695384921,0.55222093,0.724321304,0.804046459,0.638849239,0.768682912,0.768282283,0.885949613,0.626626865,0.813420469,0.641680828,0.552412714,0.75965846,0.756048082,0.596698397,0.740342507,0.72967965,0.493462045,0.728352525,0.628852832,0.761043339,0.781100753
butterfly,0.68822445,0.619422411,0.766716317,0.62696496,0.300019552,0.703173207,0.782225628,0.693247393,0.802543497,0.808363896,0.765942178,0.722424798,0.630809859,1,0.615876944,0.470191715,0.704328593,0.40122399,0.689175445,0.675624229,0.630355712,0.667500189,0.635679261,0.739199003,0.70399015,0.729092372,0.67311556,0.590287493,0.77624432,0.705776915,0.731091386,0.704154453,0.732496193,0.689760037,0.525790679,0.697902414,0.426628493,0.634289543,0.738073095,0.719488943,0.68452823,0.734989992,0.464449523,0.501622045,0.834169641,0.696292872,0.639348844,0.754739467,0.557292906,0.353504489,0.848113809,0.775325391,0.572775595,0.584948774,0.733571706,0.728919549,0.622989038,0.567112975,0.626146582,0.709505834
car,0.745591438,0.598767616,0.722454283,0.692750988,0.389628322,0.758684977,0.696179246,0.761584912,0.646222464,0.63576294,0.61832188,0.655186936,0.502811761,0.615876944,1,0.554216588,0.5133251,0.344660808,0.583464111,0.743953094,0.499067365,0.714085239,0.740679863,0.635014254,0.574108269,0.700272169,0.683660252,0.739773632,0.610807439,0.694548767,0.535722579,0.676240769,0.742480018,0.539664813,0.479248114,0.410371052,0.538586466,0.416597502,0.591752286,0.788315504,0.753110237,0.495346088,0.509632497,0.405804524,0.56586398,0.570420861,0.545914656,0.663389617,0.642382749,0.4291064,0.582945307,0.564681743,0.599705846,0.713096448,0.608256445,0.386558731,0.802225207,0.798727379,0.704554898,0.670235714
carrot,0.713950478,0.554287526,0.399071455,0.43880797,0.652083384,0.501225083,0.626575488,0.554463087,0.581630692,0.635357341,0.577535912,0.624686707,0.440403243,0.470191715,0.554216588,1,0.417672912,0.7632088,0.454848851,0.514505188,0.553870591,0.421551182,0.463870836,0.623967557,0.456373492,0.623611373,0.595870281,0.484119048,0.537471963,0.370305276,0.539895224,0.534382319,0.609925506,0.604350153,0.649962306,0.323041456,0.769853448,0.466840508,0.586456577,0.407944419,0.47558777,0.384280708,0.753891087,0.298281005,0.498010327,0.495714492,0.653828577,0.481696852,0.784718141,0.737703167,0.538136781,0.491345597,0.820611325,0.608504532,0.585781901,0.50633946,0.499875564,0.660626078,0.617313129,0.458078648
cat,0.677270354,0.754469333,0.59665849,0.491564739,0.518258497,0.622361099,0.784209175,0.598145815,0.87522165,0.785367315,0.752112397,0.835673968,0.758616479,0.704328593,0.5133251,0.417672912,1,0.317848985,0.747876261,0.688215842,0.777329591,0.56870617,0.673670486,0.796006332,0.771336377,0.706735036,0.557586813,0.501265189,0.801167722,0.707444607,0.832870582,0.595316435,0.739000656,0.799885371,0.672096343,0.716929962,0.43306044,0.803877887,0.794402299,0.529146829,0.670116424,0.850676518,0.514734552,0.798448876,0.768427994,0.794515507,0.5635721,0.698858806,0.53848459,0.416282035,0.813089036,0.769078181,0.557828335,0.579006288,0.770225174,0.571532067,0.669760908,0.608832367,0.678881211,0.66620342
celery,0.582738481,0.512512812,0.295192793,0.316577191,0.550445837,0.375586836,0.514907963,0.483395374,0.506894918,0.5629198,0.540109297,0.519049124,0.42952609,0.40122399,0.344660808,0.7632088,0.317848985,1,0.398246994,0.457083046,0.479679806,0.367576157,0.312675692,0.586026085,0.475159469,0.54459321,0.474784563,0.404495099,0.475084007,0.277677307,0.506031638,0.487752711,0.535729906,0.572115791,0.578856935,0.352579057,0.708623018,0.426071351,0.517919485,0.301658294,0.403774201,0.350159412,0.654923397,0.241526983,0.542781561,0.477946129,0.667039906,0.427098148,0.650495282,0.665801896,0.529024129,0.492523497,0.699332723,0.543479277,0.546341877,0.500313261,0.334830627,0.504676224,0.554330863,0.428371253
chair,0.690254812,0.52252058,0.722703039,0.645631875,0.494652372,0.739525357,0.672516469,0.765744862,0.778991971,0.703484649,0.783766997,0.817604888,0.856120529,0.689175445,0.583464111,0.454848851,0.747876261,0.398246994,1,0.819035964,0.825624003,0.773272163,0.87249887,0.817126152,0.847934562,0.600178921,0.590411027,0.801286099,0.667373596,0.820098141,0.818850133,0.818560412,0.833236722,0.645482832,0.686106034,0.821375485,0.544364721,0.716268596,0.768305572,0.656851949,0.798393144,0.749886712,0.570420073,0.726622306,0.78943452,0.83566749,0.592992412,0.850369755,0.611439047,0.469605234,0.807422864,0.764314134,0.606332967,0.793110203,0.813317323,0.506024159,0.757181995,0.698081852,0.809802679,0.856907448
chimney,0.789290383,0.636946282,0.806728889,0.717016783,0.5137902,0.80195039,0.759290981,0.866802607,0.783280872,0.707544795,0.775552999,0.831778583,0.763216352,0.675624229,0.743953094,0.514505188,0.688215842,0.457083046,0.819035964,1,0.728031403,0.855078255,0.879878928,0.825563387,0.772735747,0.717023244,0.653977676,0.842659125,0.69851758,0.868153874,0.772528879,0.769793529,0.843607785,0.664989192,0.669381427,0.653133948,0.595994545,0.589216832,0.758883286,0.775034895,0.825605493,0.647988253,0.607516523,0.673673651,0.763781516,0.819887032,0.671706737,0.861644897,0.696735244,0.554518048,0.767034144,0.752097957,0.655339771,0.854756698,0.807966094,0.451118767,0.859954081,0.767059252,0.858846895,0.869800773
chisel,0.713600064,0.619803448,0.584987231,0.567810011,0.62491266,0.59559485,0.714995497,0.643419822,0.829539654,0.775265327,0.750768369,0.862721578,0.804629141,0.630355712,0.499067365,0.553870591,0.777329591,0.479679806,0.825624003,0.728031403,1,0.557145949,0.702437472,0.862354792,0.8518343,0.638073472,0.64691904,0.643471021,0.718991699,0.674112727,0.856596325,0.706687106,0.805592297,0.765552175,0.802793713,0.710363382,0.651310543,0.791891803,0.83790441,0.470973498,0.634482998,0.762365621,0.697504032,0.789969394,0.740475569,0.823520589,0.696288398,0.738291886,0.692456549,0.658164331,0.810039475,0.777021774,0.725054604,0.740737321,0.860603774,0.569380713,0.655145327,0.669870643,0.798310351,0.729379866
church,0.706253229,0.467081394,0.86457651,0.774188114,0.309655281,0.818133303,0.686622185,0.838800485,0.658002773,0.614349915,0.750296376,0.695612497,0.697161418,0.667500189,0.714085239,0.421551182,0.56870617,0.367576157,0.773272163,0.855078255,0.557145949,1,0.863567031,0.692567142,0.67364873,0.621610938,0.561995993,0.8325866,0.601964542,0.835882351,0.644625981,0.801852237,0.764176655,0.539199224,0.464908067,0.67482882,0.448393393,0.449913405,0.632664013,0.85994021,0.826741142,0.56728015,0.460665555,0.481074589,0.727649198,0.699218001,0.55498028,0.85243759,0.573876884,0.340616684,0.688806725,0.670783491,0.512572222,0.750694445,0.673123087,0.460718176,0.826501117,0.705087,0.696984508,0.838636654
closet,0.748006524,0.514300303,0.826335944,0.738418121,0.464889005,0.840518077,0.687266342,0.825031937,0.729614406,0.653872711,0.722507308,0.801271093,0.774935902,0.635679261,0.740679863,0.463870836,0.673670486,0.312675692,0.87249887,0.879878928,0.702437472,0.863567031,1,0.757287464,0.751868583,0.605649559,0.577749903,0.874760808,0.612249111,0.880924845,0.723433316,0.809828167,0.838725235,0.591278273,0.621563044,0.719266488,0.50460572,0.615072782,0.715602655,0.791540072,0.839893339,0.633344399,0.522676639,0.643443005,0.70682457,0.764099305,0.525635935,0.835930455,0.598066684,0.430988241,0.721307596,0.698549971,0.58456527,0.818430195,0.736774295,0.392240837,0.883243925,0.787450798,0.794787697,0.878897406
coat,0.817677687,0.731850374,0.690409427,0.606607053,0.645293442,0.715657844,0.816333531,0.779481698,0.905484733,0.847721912,0.805573441,0.893446258,0.794406556,0.739199003,0.635014254,0.623967557,0.796006332,0.586026085,0.817126152,0.825563387,0.862354792,0.692567142,0.757287464,1,0.854764083,0.80839529,0.721120297,0.717403947,0.839576263,0.765228337,0.90341942,0.761257926,0.859837076,0.829033115,0.811017044,0.695038198,0.697798469,0.794848919,0.889298708,0.643028006,0.746116153,0.758841099,0.686053635,0.746118895,0.839451481,0.878316815,0.778252799,0.799033637,0.751441453,0.637778916,0.89875599,0.854746719,0.760263062,0.825640133,0.922602931,0.641827192,0.717670879,0.73645814,0.866737152,0.798309313
corn,0.699528904,0.619320153,0.64987897,0.620525934,0.497992587,0.661230355,0.710624974,0.695193244,0.844243787,0.776932704,0.809442116,0.818196617,0.832811703,0.70399015,0.574108269,0.456373492,0.771336377,0.475159469,0.847934562,0.772735747,0.8518343,0.67364873,0.751868583,0.854764083,1,0.655787615,0.656270505,0.699621635,0.698745793,0.765617095,0.829334972,0.785302214,0.842576585,0.743052076,0.69529037,0.770442517,0.579660566,0.744325663,0.809874359,0.615431158,0.759892781,0.824986625,0.611017418,0.740154128,0.824888468,0.858527356,0.687934327,0.799737075,0.628110711,0.544270414,0.819479742,0.792461766,0.613032621,0.757841592,0.8183729,0.561781925,0.708325282,0.667349523,0.811393281,0.78455792
cow,0.769298395,0.834808854,0.608525175,0.506031606,0.602312964,0.65124144,0.842840782,0.736044882,0.826074555,0.809364225,0.705145177,0.792542508,0.583203593,0.729092372,0.700272169,0.623611373,0.706735036,0.54459321,0.600178921,0.717023244,0.638073472,0.621610938,0.605649559,0.80839529,0.655787615,1,0.642021434,0.567477179,0.869596418,0.614215176,0.754663892,0.617453614,0.764978085,0.807929669,0.691362106,0.465572969,0.636218439,0.636054565,0.762251567,0.651020505,0.679977296,0.635849452,0.615566636,0.564516596,0.740061749,0.731372295,0.724201669,0.641890864,0.691530499,0.564324906,0.777311805,0.749963233,0.697471345,0.659164432,0.764701019,0.561506972,0.650916322,0.690288867,0.74667618,0.579022174
cup,0.625303098,0.536993024,0.61599321,0.657002693,0.439673367,0.614173155,0.672260881,0.662246945,0.693959602,0.653837762,0.661410724,0.674282705,0.635557207,0.67311556,0.683660252,0.595870281,0.557586813,0.474784563,0.590411027,0.653977676,0.64691904,0.561995993,0.577749903,0.721120297,0.656270505,0.642021434,1,0.567125417,0.67832604,0.688838595,0.637904963,0.625410112,0.68614208,0.548620009,0.596660423,0.581647271,0.619686469,0.57013138,0.631058456,0.585554263,0.57073485,0.603655125,0.634680943,0.523357235,0.635975805,0.632106804,0.687004895,0.675285873,0.778548224,0.562889499,0.682407019,0.583872996,0.668413895,0.706841819,0.690964681,0.68098815,0.596926229,0.604378306,0.699798522,0.666931381
desk,0.768639401,0.437965728,0.79175051,0.742040004,0.43256107,0.827408497,0.627647409,0.82789783,0.63952067,0.586403924,0.682141952,0.715910414,0.67201073,0.590287493,0.739773632,0.484119048,0.501265189,0.404495099,0.801286099,0.842659125,0.643471021,0.8325866,0.874760808,0.717403947,0.699621635,0.567477179,0.567125417,1,0.530369266,0.769266091,0.621269653,0.851488208,0.805243985,0.543687566,0.557413509,0.603767844,0.520458649,0.496074686,0.684068891,0.795820526,0.814317243,0.525733386,0.508612383,0.484900992,0.669862606,0.668621807,0.531693291,0.792710939,0.611446282,0.410159366,0.665223861,0.618989006,0.575935389,0.841715752,0.71165726,0.384404592,0.840374772,0.809298803,0.767603301,0.82989874
dog,0.724007169,0.800460746,0.621619848,0.50595727,0.587156633,0.619352534,0.856423722,0.701655299,0.878087641,0.859937873,0.704023599,0.831093705,0.664465763,0.77624432,0.610807439,0.537471963,0.801167722,0.475084007,0.667373596,0.69851758,0.718991699,0.601964542,0.612249111,0.839576263,0.698745793,0.869596418,0.67832604,0.530369266,1,0.654742527,0.818859773,0.61683786,0.761645304,0.828590811,0.744821633,0.602703225,0.577170852,0.763388809,0.817714965,0.588550497,0.640349366,0.734032478,0.576218965,0.669203422,0.784360165,0.776589514,0.703940326,0.658272863,0.648948352,0.52443884,0.840423267,0.799265025,0.682571451,0.631825926,0.80733318,0.644052945,0.618325171,0.649231064,0.727093505,0.622478394
door,0.699127401,0.531765466,0.845000981,0.765631485,0.389011118,0.80874183,0.697947834,0.765522064,0.74220725,0.627556462,0.758880817,0.744535093,0.817402935,0.705776915,0.694548767,0.370305276,0.707444607,0.277677307,0.820098141,0.868153874,0.674112727,0.835882351,0.880924845,0.765228337,0.765617095,0.614215176,0.688838595,0.769266091,0.654742527,1,0.744910849,0.762004908,0.789955439,0.576131909,0.573216045,0.770690911,0.443523372,0.605931004,0.664958897,0.768550118,0.788933309,0.721542303,0.49872019,0.660155991,0.743024981,0.783188832,0.538488781,0.860243832,0.609825649,0.365947917,0.741653979,0.687193897,0.51271576,0.788327329,0.704642488,0.484829646,0.837038812,0.68666833,0.739273321,0.86371446
dress,0.74992902,0.725914156,0.636133353,0.560488847,0.627562314,0.631703128,0.784708602,0.681679427,0.870956339,0.830270789,0.804971081,0.870090035,0.822383253,0.731091386,0.535722579,0.539895224,0.832870582,0.506031638,0.818850133,0.772528879,0.856596325,0.644625981,0.723433316,0.90341942,0.829334972,0.754663892,0.637904963,0.621269653,0.818859773,0.744910849,1,0.701571023,0.814319392,0.813959659,0.787592796,0.732330889,0.62141993,0.82030291,0.830805115,0.557778552,0.698227468,0.81148764,0.655356724,0.77805202,0.828975141,0.880860449,0.693654686,0.758435373,0.663329108,0.598557693,0.865961853,0.860094849,0.681470549,0.716464546,0.849603048,0.583752631,0.691406791,0.642177181,0.793458852,0.745112593
dresser,0.787165726,0.48025565,0.800104462,0.789760667,0.45272794,0.793933054,0.722362283,0.784470989,0.724899818,0.699067356,0.770499743,0.757685176,0.73767788,0.704154453,0.676240769,0.534382319,0.595316435,0.487752711,0.818560412,0.769793529,0.706687106,0.801852237,0.809828167,0.761257926,0.785302214,0.617453614,0.625410112,0.851488208,0.61683786,0.762004908,0.701571023,1,0.831033567,0.664420148,0.639404017,0.726019259,0.547183576,0.643745776,0.788659182,0.752717445,0.768729183,0.634113924,0.573774198,0.481023285,0.770414637,0.71474048,0.605985128,0.819312871,0.6425295,0.440810092,0.770475321,0.699088663,0.617769229,0.806769923,0.75014778,0.565132174,0.781657034,0.799060446,0.698539355,0.827465699
eye,0.826607947,0.711491698,0.744343448,0.680787129,0.614393159,0.772128085,0.797958823,0.805235874,0.858016698,0.811721813,0.811913798,0.888570637,0.793957896,0.732496193,0.742480018,0.609925506,0.739000656,0.535729906,0.833236722,0.843607785,0.805592297,0.764176655,0.838725235,0.859837076,0.842576585,0.764978085,0.68614208,0.805243985,0.761645304,0.789955439,0.814319392,0.831033567,1,0.783215905,0.762380196,0.694383291,0.650635655,0.756584496,0.81131185,0.74025871,0.85097392,0.744001993,0.658340823,0.678523058,0.822865471,0.81443059,0.703877414,0.785489591,0.728794228,0.591919968,0.833418748,0.795284562,0.734834058,0.835152653,0.825828749,0.518578957,0.82324932,0.822878599,0.852831065,0.808566088
fly,0.822812718,0.814444882,0.561849345,0.489603209,0.632948023,0.614139975,0.85273199,0.580115111,0.882149746,0.850213553,0.774820095,0.849897947,0.65721208,0.689760037,0.539664813,0.604350153,0.799885371,0.572115791,0.645482832,0.664989192,0.765552175,0.539199224,0.591278273,0.829033115,0.743052076,0.807929669,0.548620009,0.543687566,0.828590811,0.576131909,0.813959659,0.664420148,0.783215905,1,0.762990254,0.582921476,0.547716757,0.802938678,0.870236862,0.545242003,0.625255865,0.751971156,0.579069031,0.631929108,0.785247857,0.733055944,0.649089183,0.603896468,0.603841756,0.534317781,0.815849887,0.791146743,0.659715139,0.602011901,0.795193471,0.607167975,0.640617879,0.728240038,0.682792244,0.617041171
foot,0.709507446,0.659345614,0.448295979,0.435039836,0.846283942,0.526571536,0.695967751,0.619547935,0.758505529,0.725092531,0.624405183,0.824974735,0.69414416,0.525790679,0.479248114,0.649962306,0.672096343,0.578856935,0.686106034,0.669381427,0.802793713,0.464908067,0.621563044,0.811017044,0.69529037,0.691362106,0.596660423,0.557413509,0.744821633,0.573216045,0.787592796,0.639404017,0.762380196,0.762990254,1,0.564442641,0.717578733,0.840090532,0.773817533,0.360436618,0.530903722,0.624107821,0.705812614,0.706871285,0.644539071,0.754077865,0.710187741,0.545527845,0.746569309,0.747238722,0.72783773,0.678832013,0.789201983,0.754221143,0.773985948,0.449387823,0.553614349,0.694301539,0.781115376,0.589509253
glass,0.55998948,0.394931358,0.698239254,0.634175822,0.303552213,0.674805034,0.609778631,0.595152997,0.70281804,0.64103424,0.761318823,0.685609962,0.840826423,0.697902414,0.410371052,0.323041456,0.716929962,0.352579057,0.821375485,0.653133948,0.710363382,0.67482882,0.719266488,0.695038198,0.770442517,0.465572969,0.581647271,0.603767844,0.602703225,0.770690911,0.732330889,0.726019259,0.694383291,0.582921476,0.564442641,1,0.351431158,0.672057604,0.669068322,0.590848707,0.646551706,0.767969631,0.431836063,0.628758709,0.776409188,0.746680466,0.486571029,0.772952648,0.458378648,0.306936407,0.771894828,0.69959197,0.445555892,0.606540877,0.682276743,0.618896636,0.611967408,0.541319372,0.616341015,0.795051312
hammer,0.603537616,0.590045484,0.356401056,0.427287858,0.717967097,0.38251757,0.545172179,0.634924366,0.574615241,0.622358293,0.543352962,0.657829591,0.584066225,0.426628493,0.538586466,0.769853448,0.43306044,0.708623018,0.544364721,0.595994545,0.651310543,0.448393393,0.50460572,0.697798469,0.579660566,0.636218439,0.619686469,0.520458649,0.577170852,0.443523372,0.62141993,0.547183576,0.650635655,0.547716757,0.717578733,0.351431158,1,0.522665758,0.556451057,0.341737679,0.527421444,0.452540147,0.869628013,0.52444833,0.51274376,0.669412903,0.825419272,0.559326526,0.842092812,0.887382439,0.557880147,0.593990511,0.879194057,0.695338948,0.641713851,0.360474851,0.490797526,0.572200305,0.74413364,0.498092036
