term,airplane,ant,apartment,arch,arm,barn,bear,bed,bee,beetle,bell,bicycle,bottle,butterfly,car,carrot,cat,celery,chair,chimney,chisel,church,closet,coat,corn,cow,cup,desk,dog,door,dress,dresser,eye,fly,foot,glass,hammer,hand,horse,house,igloo,key,knife,leg,lettuce,pants,pliers,refrigerator,saw,screwdriver,shirt,skirt,spoon,table,telephone,tomato,train,truck,watch,window
bottle,0.351474474,0.538752568,-0.090299648,0.619972921,0.481531297,0.259101494,0.396622297,0.302789919,0.447835292,0.525775963,0.645988687,0.298543589,1,0.503949722,0.29064031,0.644771426,0.665281503,0.706739345,0.40480167,0.55637375,0.557952152,-0.01001335,0.409512069,0.438707411,0.600139008,0.620527657,0.550089363,0.523859941,0.416445138,0.443619224,0.725527817,0.494339789,0.584644256,0.525634947,0.454167967,0.677191086,0.58191045,0.544280893,0.508155874,0.057736344,0.417100919,0.527700985,0.624686053,0.588604872,0.484869783,0.597896027,0.480648304,0.49933406,0.572265918,0.376804772,0.495011775,0.629450123,0.502857964,0.439490879,0.551430517,0.584449883,0.251396942,0.466587243,0.510455827,0.499963089
butterfly,0.346965466,0.650280235,-0.093777992,0.676494207,0.396374869,0.361403049,0.657583449,0.228750492,0.545848237,0.582163659,0.579626095,0.232614028,0.503949722,1,0.322847995,0.532125057,0.601612542,0.571683273,0.250003336,0.50911886,0.424899214,0.093653933,0.389805412,0.494120964,0.443243095,0.640354151,0.434991919,0.486773253,0.664060279,0.324683275,0.574340266,0.619020747,0.555830196,0.601797969,0.378261109,0.528481858,0.508938698,0.450560985,0.737666776,0.081046343,0.250538404,0.430796845,0.419607261,0.378943827,0.538792624,0.503548943,0.405630531,0.525702979,0.492410361,0.288169656,0.41933867,0.441426479,0.425461076,0.374951426,0.652468617,0.51800012,0.249054155,0.398388336,0.594262114,0.499514785
car,0.601444083,0.493698734,0.507457016,0.413252492,0.397554856,0.601587268,0.46111213,0.56857387,0.561938143,0.573578099,0.486537477,0.580294127,0.29064031,0.322847995,1,0.308885061,0.340863513,0.257032985,0.452629835,0.447825103,-0.080654559,0.55930358,0.577100637,0.696582876,0.434407328,0.491731367,0.424874332,0.322406993,0.489392258,0.378781293,0.354787121,0.513439742,0.445850579,0.463589065,0.256546937,0.348661977,0.496789755,0.410444024,0.403805892,0.55991871,0.454157086,0.081845846,0.14598059,0.375486238,0.383028568,0.274819087,0.396439884,0.538185903,0.3265374,0.394491846,0.473313786,0.363869276,0.270868206,0.662691662,0.451610338,0.530832465,0.651259014,0.411399652,0.62721618,0.433367878
carrot,0.429377023,0.577735687,0.04202844,0.687121272,0.51266843,0.250087412,0.55023911,0.370150414,0.557491772,0.589100834,0.593376893,0.34316354,0.644771426,0.532125057,0.308885061,1,0.61587064,0.704124004,0.280629142,0.540943742,0.433423942,0.089701284,0.383929434,0.438589718,0.569169906,0.657132729,0.577141449,0.531261886,0.558812372,0.304749352,0.659571058,0.457500429,0.506203055,0.549754915,0.38662257,0.552232348,0.60668703,0.506398994,0.551665465,0.181244298,0.411632368,0.470368091,0.552087302,0.424453622,0.502298149,0.557139339,0.520291743,0.523789939,0.610313829,0.414743666,0.46668821,0.530557745,0.595277617,0.462855658,0.54763856,0.661897458,0.258962763,0.381225194,0.47516211,0.487257978
cat,0.477339903,0.690470725,-0.142652221,0.564118862,0.464365126,0.275742497,0.573156693,0.240970781,0.638061265,0.611655155,0.761520005,0.364727192,0.665281503,0.601612542,0.340863513,0.61587064,1,0.669594445,0.267463001,0.530747934,0.526737124,-0.078261801,0.374138569,0.558099814,0.524319174,0.717567821,0.484687213,0.499544656,0.605163087,0.389549705,0.741467891,0.445049352,0.600656494,0.645535601,0.429127352,0.546570648,0.642306843,0.596341333,0.682101633,0.023549221,0.383754108,0.55276262,0.514867205,0.530142753,0.489753637,0.605545884,0.439814079,0.463590747,0.574259646,0.305172307,0.452856463,0.54346091,0.470644789,0.368223818,0.628874785,0.614388397,0.329337092,0.412415429,0.57023162,0.441618384
celery,0.246134454,0.650407955,-0.203680509,0.654782837,0.592867895,0.144092365,0.5088346,0.314895561,0.506279559,0.588892663,0.631126222,0.246433382,0.706739345,0.571683273,0.257032985,0.704124004,0.669594445,1,0.313652199,0.421635888,0.594677881,-0.112440758,0.315909156,0.468051149,0.538364901,0.692887809,0.589996151,0.476134914,0.471782322,0.338692307,0.740254402,0.492266669,0.596591803,0.57140833,0.586722123,0.605096694,0.644293836,0.562986252,0.551754098,-0.052316271,0.24504174,0.591522485,0.738130972,0.531783438,0.495071109,0.586133588,0.606065342,0.423221481,0.701288504,0.429552011,0.458482514,0.638125748,0.655752413,0.424139928,0.608905929,0.630981514,0.20437675,0.352871924,0.462711541,0.436317328
chair,0.350182184,0.401382033,0.339132294,0.379667802,0.289318173,0.410954279,0.388606227,0.518380593,0.379937654,0.439049091,0.324833485,0.434377715,0.40480167,0.250003336,0.452629835,0.280629142,0.267463001,0.313652199,1,0.436113361,0.228471197,0.366271348,0.465648958,0.38936953,0.512960138,0.422598728,0.447718649,0.455348046,0.3768861,0.448642209,0.352867259,0.522787239,0.288376211,0.323635271,0.205636114,0.537440098,0.425420285,0.30491719,0.292537837,0.410883981,0.382245658,0.257547597,0.181993565,0.362284444,0.456956098,0.326938019,0.466330101,0.425072324,0.329766246,0.431747865,0.473452105,0.382053365,0.327720232,0.622411102,0.425123906,0.441816291,0.320299631,0.378714889,0.509587972,0.538889124
chimney,0.59846544,0.520445605,0.309187146,0.645025078,0.222062573,0.63698099,0.499929337,0.441007893,0.498778082,0.483064566,0.705707182,0.517899028,0.55637375,0.50911886,0.447825103,0.540943742,0.530747934,0.421635888,0.436113361,1,0.257938585,0.266959066,0.709966704,0.449482006,0.573835532,0.631768602,0.473652096,0.739146642,0.536643628,0.563286277,0.51265563,0.668955858,0.53260597,0.437748682,0.109653816,0.614297973,0.468296815,0.42088887,0.515819716,0.416461193,0.612462776,0.25809634,0.18073535,0.381280826,0.539084541,0.441269558,0.246615581,0.690569499,0.362262698,0.232809508,0.467120546,0.397740555,0.202181243,0.474828495,0.658254582,0.465350879,0.487631378,0.377721147,0.729312645,0.754419837
chisel,-0.006830971,0.469848699,-0.404783953,0.408332073,0.251435718,-0.123270067,0.32654072,0.071193827,0.211969542,0.223686493,0.415045284,0.091756268,0.557952152,0.424899214,-0.080654559,0.433423942,0.526737124,0.594677881,0.228471197,0.257938585,1,-0.347686854,0.047869985,0.114029798,0.445969319,0.447895785,0.498219518,0.384149655,0.287434218,0.45677348,0.392735633,0.30138928,0.340341192,0.356756596,0.428055621,0.517578004,0.543143471,0.381239851,0.37331107,-0.252396093,-0.046070222,0.772177501,0.658127676,0.41575224,0.473054066,0.445513494,0.473286656,0.172061802,0.607205524,0.404684801,0.280805474,0.292425833,0.561895187,0.0334324,0.51136769,0.292604714,-0.116554079,0.181029145,0.219361052,0.32791331
church,0.489327679,0.052094393,0.804946518,0.233699804,0.196071857,0.638769328,0.228461176,0.531535429,0.372581531,0.342766419,0.097965244,0.558318691,-0.01001335,0.093653933,0.55930358,0.089701284,-0.078261801,-0.112440758,0.366271348,0.266959066,-0.347686854,1,0.448958685,0.42541926,0.197053566,0.098537655,0.286711417,0.155200248,0.178965177,0.210419758,0.031366489,0.32744063,0.057782745,0.203943281,0.038637104,0.224053343,0.151720868,0.201567447,0.212679344,0.762636237,0.425403868,-0.179880459,-0.202260468,0.152485626,0.185864987,0.113153563,0.21986221,0.4344016,0.031893194,0.296795681,0.442724117,0.266672578,0.037156304,0.540692844,0.105847764,0.313549289,0.567049236,0.439383149,0.399493942,0.27577858
closet,0.536460549,0.35160569,0.505979123,0.551375209,0.313214933,0.689731372,0.387415411,0.594180728,0.479016353,0.421892673,0.574259497,0.52210135,0.409512069,0.389805412,0.577100637,0.383929434,0.374138569,0.315909156,0.465648958,0.709966704,0.047869985,0.448958685,1,0.517263851,0.465251143,0.503663788,0.41296111,0.671149082,0.377580099,0.527521566,0.443863164,0.681457944,0.5152634,0.363177958,0.148192722,0.530357388,0.328262557,0.381118461,0.484487329,0.516155036,0.623088844,0.090385499,0.108738697,0.408941866,0.362199769,0.38641856,0.185406421,0.689731559,0.287492262,0.145829653,0.497393302,0.388204395,0.089429894,0.573967816,0.542016444,0.412052673,0.641437472,0.419330461,0.617846593,0.731431544
coat,0.623802939,0.642991974,0.322077565,0.474194754,0.589100885,0.483300944,0.506572311,0.521451276,0.741900041,0.697439001,0.58647498,0.552006306,0.438707411,0.494120964,0.696582876,0.438589718,0.558099814,0.468051149,0.38936953,0.449482006,0.114029798,0.42541926,0.517263851,1,0.43797653,0.544613752,0.526424066,0.293247929,0.598097954,0.323697351,0.629947325,0.481116027,0.5708532,0.628878166,0.500336944,0.53213853,0.595840422,0.674773403,0.624031767,0.425791436,0.368674438,0.319535233,0.309980117,0.476425105,0.435822498,0.558939012,0.563774811,0.511616531,0.516128684,0.488060468,0.629228134,0.563011559,0.41808983,0.66861562,0.525513584,0.757447329,0.614725471,0.454350985,0.704621683,0.420200976
corn,0.434596831,0.565380471,0.190885932,0.593542797,0.353381637,0.502311734,0.534610148,0.477989294,0.534646408,0.558677206,0.554338634,0.597606209,0.600139008,0.443243095,0.434407328,0.569169906,0.524319174,0.538364901,0.512960138,0.573835532,0.445969319,0.197053566,0.465251143,0.43797653,1,0.614123982,0.605599539,0.622803456,0.434942664,0.549462672,0.536312328,0.579406803,0.5623912,0.562828042,0.296724217,0.682245684,0.546776254,0.483248965,0.482150761,0.384667968,0.444573959,0.516900876,0.338977865,0.596054285,0.702499077,0.41112882,0.454727506,0.547347914,0.387702247,0.368805615,0.563979795,0.454910755,0.395101353,0.500702969,0.611407943,0.55422146,0.386491906,0.426467749,0.645777483,0.629103855
cow,0.45558658,0.771537469,0.037404758,0.679431323,0.47964716,0.472048181,0.782543909,0.447062559,0.655691523,0.661292847,0.716689511,0.40725261,0.620527657,0.640354151,0.491731367,0.657132729,0.717567821,0.692887809,0.422598728,0.631768602,0.447895785,0.098537655,0.503663788,0.544613752,0.614123982,1,0.57914643,0.641556359,0.721566009,0.486685003,0.659201578,0.66330201,0.597498966,0.639611376,0.383312211,0.579309549,0.655246882,0.479905324,0.646833503,0.206976341,0.422592765,0.435220657,0.472883925,0.47852737,0.622500513,0.450884888,0.516374149,0.593919741,0.585092467,0.332521444,0.45857148,0.517520057,0.463242194,0.51140385,0.777284167,0.60162021,0.384533276,0.462721559,0.68119088,0.589003756
cup,0.425439426,0.617480846,0.214232616,0.623855302,0.398179993,0.382406808,0.544294399,0.497711936,0.537873829,0.569034721,0.618295544,0.511122393,0.550089363,0.434991919,0.424874332,0.577141449,0.484687213,0.589996151,0.447718649,0.473652096,0.498219518,0.286711417,0.41296111,0.526424066,0.605599539,0.57914643,1,0.459584456,0.461484428,0.558961469,0.463105203,0.549913267,0.457496768,0.583310194,0.409221488,0.660328865,0.642218213,0.542571235,0.473154648,0.297830523,0.318698475,0.589609687,0.512534562,0.507588876,0.660235484,0.491743697,0.652259355,0.532004177,0.677019092,0.617823841,0.582580644,0.542749679,0.567667435,0.499543048,0.612329759,0.603795895,0.404040957,0.48246002,0.569012792,0.506627404
desk,0.393823867,0.443707863,0.185411538,0.63106112,0.209007961,0.562495594,0.517762441,0.482101799,0.422357103,0.415518703,0.59472838,0.436637717,0.523859941,0.486773253,0.322406993,0.531261886,0.499544656,0.476134914,0.455348046,0.739146642,0.384149655,0.155200248,0.671149082,0.293247929,0.622803456,0.641556359,0.459584456,1,0.438832902,0.561931553,0.479763409,0.723537667,0.533571686,0.400975334,0.14609753,0.5977342,0.412441503,0.299783803,0.490272921,0.357864818,0.564427599,0.359093957,0.214930052,0.355656688,0.585735387,0.41919325,0.204695467,0.643270997,0.374554441,0.14112186,0.432977209,0.347548531,0.193158763,0.427103032,0.731909045,0.370351065,0.363224705,0.374544635,0.556615731,0.792524097
dog,0.514445253,0.751101058,0.105795348,0.577555144,0.373440287,0.389016973,0.771465564,0.324690294,0.664643763,0.652654705,0.589598374,0.305618219,0.416445138,0.664060279,0.489392258,0.558812372,0.605163087,0.471782322,0.3768861,0.536643628,0.287434218,0.178965177,0.377580099,0.598097954,0.434942664,0.721566009,0.461484428,0.438832902,1,0.375492017,0.55810644,0.541557841,0.494268515,0.641182819,0.267438401,0.446831329,0.589002593,0.440133479,0.644560983,0.232029615,0.371908703,0.38725565,0.313412297,0.27312585,0.589608531,0.437390979,0.484574294,0.501240559,0.530954112,0.327463373,0.405879574,0.370455304,0.406917356,0.450131898,0.655440246,0.626019065,0.368401871,0.358748627,0.635889634,0.447673423
door,0.337077722,0.431243323,0.271351125,0.443095441,0.094267171,0.446656124,0.415207709,0.395752087,0.334966792,0.288161338,0.53736587,0.473360147,0.443619224,0.324683275,0.378781293,0.304749352,0.389549705,0.338692307,0.448642209,0.563286277,0.45677348,0.210419758,0.527521566,0.323697351,0.549462672,0.486685003,0.558961469,0.561931553,0.375492017,1,0.234165972,0.567667998,0.419927312,0.38592758,0.143704148,0.567457211,0.495374197,0.360447174,0.328054445,0.35233592,0.361290047,0.484637304,0.262501221,0.397341292,0.605181409,0.348586227,0.332287162,0.470271142,0.410929136,0.330876234,0.470372296,0.274951792,0.250643836,0.274646335,0.577450998,0.301197396,0.363811938,0.333616625,0.506369391,0.619237325
dress,0.423287446,0.648128559,-0.070844738,0.639030512,0.638183386,0.29203206,0.518548113,0.365366766,0.631966957,0.664888578,0.65527611,0.301195441,0.725527817,0.574340266,0.354787121,0.659571058,0.741467891,0.740254402,0.352867259,0.51265563,0.392735633,0.031366489,0.443863164,0.629947325,0.536312328,0.659201578,0.463105203,0.479763409,0.55810644,0.234165972,1,0.519282648,0.643134942,0.578293693,0.530526704,0.606209252,0.568823808,0.629282026,0.664577046,0.078310632,0.414406563,0.450015993,0.543926034,0.564189919,0.386805088,0.669357988,0.512017815,0.517916764,0.556436528,0.317812348,0.476767905,0.726778886,0.52486731,0.555926219,0.560809082,0.739723569,0.345704555,0.420375367,0.577257959,0.466597988
dresser,0.413424002,0.578484777,0.280310647,0.701449472,0.331522016,0.659251017,0.643789561,0.530479268,0.535408252,0.538918184,0.630875883,0.452606736,0.494339789,0.619020747,0.513439742,0.457500429,0.445049352,0.492266669,0.522787239,0.668955858,0.30138928,0.32744063,0.681457944,0.481116027,0.579406803,0.66330201,0.549913267,0.723537667,0.541557841,0.567667998,0.519282648,1,0.578570646,0.502037686,0.22281915,0.631730722,0.464955506,0.406412424,0.604852219,0.405830108,0.488951325,0.330561351,0.262605564,0.399652492,0.572801815,0.413798353,0.390514103,0.688345138,0.451929302,0.253449604,0.507763257,0.474900586,0.275364459,0.576601374,0.724833395,0.490740019,0.492593626,0.431834497,0.681292592,0.763572539
eye,0.391521149,0.567756236,0.011344619,0.56785929,0.496954441,0.382402073,0.485112104,0.344884703,0.544923986,0.538634317,0.590775069,0.363297391,0.584644256,0.555830196,0.445850579,0.506203055,0.600656494,0.596591803,0.288376211,0.53260597,0.340341192,0.057782745,0.5152634,0.5708532,0.5623912,0.597498966,0.457496768,0.533571686,0.494268515,0.419927312,0.643134942,0.578570646,1,0.582941781,0.465207783,0.574213504,0.492695673,0.621471771,0.586625563,0.253367785,0.413338244,0.453414751,0.411346763,0.533732166,0.466608361,0.545109257,0.362146547,0.456120692,0.45141127,0.218833388,0.538510082,0.482845439,0.370980738,0.405373455,0.579779443,0.590915145,0.439526262,0.346806194,0.609186164,0.575387637
fly,0.54244572,0.670455575,0.104809759,0.602777875,0.519158346,0.427545514,0.609272496,0.299346085,0.71051222,0.738061866,0.599712595,0.475431848,0.525634947,0.601797969,0.463589065,0.549754915,0.645535601,0.57140833,0.323635271,0.437748682,0.356756596,0.203943281,0.363177958,0.628878166,0.562828042,0.639611376,0.583310194,0.400975334,0.641182819,0.38592758,0.578293693,0.502037686,0.582941781,1,0.440697295,0.593672423,0.574336442,0.642077657,0.666314422,0.243565776,0.400165,0.456898748,0.370975185,0.542280821,0.591203258,0.460247863,0.498520524,0.538339332,0.551459164,0.392188535,0.599188996,0.516368028,0.457698211,0.452733174,0.583781297,0.64702685,0.456464262,0.549396607,0.602846529,0.423485018
foot,0.181348553,0.407053647,-0.139094079,0.280090724,0.711837083,-0.028512166,0.255614786,0.278637327,0.409829759,0.45510062,0.299423786,0.229775847,0.454167967,0.378261109,0.256546937,0.38662257,0.429127352,0.586722123,0.205636114,0.109653816,0.428055621,0.038637104,0.148192722,0.500336944,0.296724217,0.383312211,0.409221488,0.14609753,0.267438401,0.143704148,0.530526704,0.22281915,0.465207783,0.440697295,1,0.395821015,0.489370925,0.652308339,0.469686919,-0.002931094,-0.022123333,0.453364025,0.619754404,0.555113838,0.191438945,0.566634294,0.550722944,0.126663669,0.531194768,0.479869226,0.451424059,0.584655703,0.619643899,0.348107901,0.336939754,0.511589516,0.176106189,0.374333067,0.263982187,0.130042082
glass,0.422084381,0.56247429,0.150314045,0.648079437,0.403278363,0.448913071,0.486483064,0.431837386,0.568839399,0.555212712,0.628558631,0.516512185,0.677191086,0.528481858,0.348661977,0.552232348,0.546570648,0.605096694,0.537440098,0.614297973,0.517578004,0.224053343,0.530357388,0.53213853,0.682245684,0.579309549,0.660328865,0.5977342,0.446831329,0.567457211,0.606209252,0.631730722,0.574213504,0.593672423,0.395821015,1,0.59339565,0.579613378,0.554349128,0.30969221,0.462524539,0.570826014,0.417251023,0.588137392,0.644319951,0.572192377,0.497718006,0.618878991,0.548097436,0.450201943,0.658800725,0.554464938,0.456644542,0.493835265,0.630660477,0.612012252,0.393723797,0.52675301,0.629734904,0.659993107
hammer,0.469253615,0.71811626,0.070034836,0.55580168,0.483626856,0.230413556,0.58724062,0.426409174,0.576116889,0.618617449,0.621042569,0.496027791,0.58191045,0.508938698,0.496789755,0.60668703,0.642306843,0.644293836,0.425420285,0.468296815,0.543143471,0.151720868,0.328262557,0.595840422,0.546776254,0.655246882,0.642218213,0.412441503,0.589002593,0.495374197,0.568823808,0.464955506,0.492695673,0.574336442,0.489370925,0.59339565,1,0.604602028,0.500696036,0.175163224,0.253540915,0.587592503,0.594883885,0.506382481,0.594438938,0.573773784,0.675626678,0.456236728,0.667572879,0.649531854,0.549303246,0.509568135,0.666203537,0.510162577,0.613710392,0.649362161,0.275473906,0.329808985,0.605287361,0.439369354
