term,airplane,ant,apartment,arch,arm,barn,bear,bed,bee,beetle,bell,bicycle,bottle,butterfly,car,carrot,cat,celery,chair,chimney,chisel,church,closet,coat,corn,cow,cup,desk,dog,door,dress,dresser,eye,fly,foot,glass,hammer,hand,horse,house,igloo,key,knife,leg,lettuce,pants,pliers,refrigerator,saw,screwdriver,shirt,skirt,spoon,table,telephone,tomato,train,truck,watch,window
bell,0.530448485,0.016848587,0.508350149,0.647577867,0.154140476,0.682812687,0.624570322,0.2628825,0.619606647,0.382849289,1,0.736712524,0.517670275,0.579710226,0.4497899,0.040328304,0.254670883,0.580024338,0.303039347,0.673375442,0.607601683,0.722713751,0.509686047,0.629388564,0.401934175,0.365142558,0.322539227,-0.036737576,0.143254263,0.576866824,0.45356621,0.624375677,0.207948762,0.33609961,0.274164331,0.378322471,0.240216734,0.597155102,0.633085158,0.444800678,0.455813997,0.399777338,0.355793344,0.172422356,0.593958391,0.225808866,0.712390863,0.586169545,0.265916524,0.26904533,0.44823222,0.50004446,0.158860786,0.213197933,0.244786225,0.551641538,0.476571228,-0.010203342,0.453317874,0.505014201
bicycle,0.546616343,0.197816411,0.473608938,0.567807875,0.270383553,0.646381681,0.748750242,0.201927836,0.594268425,0.473041982,0.736712524,1,0.635291462,0.556402833,0.592233706,0.340460683,0.323111878,0.562655092,0.229024778,0.766772577,0.56490603,0.675786588,0.550353616,0.567153679,0.522345087,0.539177173,0.214099491,-0.028536366,0.237378158,0.612802816,0.461450662,0.648766708,0.190478997,0.469794238,0.388675162,0.429924019,0.261476132,0.482081638,0.611495377,0.585547714,0.479756258,0.371860901,0.340936461,0.179800478,0.55196754,0.240205205,0.742634955,0.557359084,0.094505692,0.437881597,0.61180107,0.621870705,0.406798491,0.245941016,0.491032328,0.441242398,0.499530939,0.09140866,0.396640063,0.586833113
bottle,0.482891365,0.332525636,0.462352368,0.590433929,0.364339796,0.644232556,0.597037147,0.234502573,0.619781202,0.639241591,0.517670275,0.635291462,1,0.590585971,0.518775507,0.460245842,0.530550211,0.474675463,0.107626397,0.723573712,0.597486846,0.577345425,0.697776289,0.620771777,0.612657558,0.638074309,0.159683878,0.219077044,0.211647934,0.603255324,0.374846361,0.675597263,0.252981802,0.48426964,0.554495815,0.698713239,0.348465146,0.476641549,0.641746662,0.565494966,0.371178889,0.445225599,0.264481644,0.473831855,0.400996091,0.607034744,0.608559209,0.548471775,0.119798241,0.589249657,0.690015366,0.726147504,0.400186622,0.50239718,0.595009256,0.333356139,0.392323748,0.326587845,0.460772329,0.595613055
butterfly,0.750493597,0.272814766,0.766931395,0.685883345,0.186179602,0.696757483,0.542130431,0.516059776,0.765209747,0.580573345,0.579710226,0.556402833,0.590585971,1,0.406296856,0.196808133,0.610573889,0.439663809,0.315152345,0.574706713,0.704145083,0.683171468,0.569379116,0.818146493,0.446318642,0.451842986,0.370471339,0.221629889,0.398778185,0.584845083,0.538072546,0.65617036,0.492505561,0.373133804,0.327058731,0.396911105,0.405294696,0.752695343,0.778858583,0.610301488,0.571011335,0.252468807,0.329897548,0.158312594,0.680375093,0.353313187,0.677937824,0.779139732,0.252496633,0.342068976,0.537018635,0.575911275,0.36171732,0.469983746,0.538146854,0.547826758,0.400714503,0.187826113,0.725739485,0.780831312
car,0.389359139,0.461414687,0.364794764,0.531742937,0.381967989,0.540845734,0.469965016,0.12621197,0.689500506,0.642377797,0.4497899,0.592233706,0.518775507,0.406296856,1,0.461962696,0.444181068,0.434377772,-0.085956632,0.555245944,0.431567558,0.583059011,0.616590236,0.434937789,0.52378788,0.58384596,0.181030012,-0.021055966,0.181676041,0.689633393,0.092230562,0.598003698,0.428346174,0.5509105,0.095288353,0.380106964,0.057070924,0.332244784,0.586280634,0.653067292,0.422887782,0.501266488,0.074618054,0.367531674,0.280759086,0.413565693,0.422496427,0.264864379,0.066021038,0.366223574,0.635457599,0.490267438,0.1920957,0.329799634,0.535121496,0.138266135,0.671279805,0.184499974,0.317296296,0.361470297
carrot,0.101537108,0.661124994,0.172404438,0.354468743,0.391744353,0.090623038,0.420822318,-0.163228426,0.355315601,0.70583444,0.040328304,0.340460683,0.460245842,0.196808133,0.461962696,1,0.484093213,-0.125090765,-0.454971049,0.489637529,-0.057864881,0.197807993,0.618004446,0.162076991,0.654432978,0.79739929,-0.235230392,0.017431887,-0.012185144,0.339450256,-0.06486395,0.522768408,0.085835057,0.689114712,0.154514668,0.49679599,0.231860036,-0.118628198,0.230820546,0.509396754,0.399460703,0.40556685,-0.152983857,0.587249746,-0.132041287,0.596849332,0.202281367,0.012355828,-0.08295661,0.676573317,0.686857448,0.580682588,0.324436551,0.630014478,0.742195216,-0.035240894,0.256944253,0.25218463,0.061727125,0.149863769
cat,0.419476106,0.675046504,0.557030895,0.635761725,0.314112268,0.367471272,0.332612909,0.258225973,0.68179886,0.707800881,0.254670883,0.323111878,0.530550211,0.610573889,0.444181068,0.484093213,1,0.027298445,-0.023326067,0.43348448,0.377350958,0.452699784,0.687388221,0.598230501,0.595207452,0.593196016,0.051383906,0.186754449,0.289032388,0.451692743,0.284011867,0.515654629,0.609217112,0.616358104,0.090322979,0.518893001,0.31624077,0.467928452,0.568117211,0.668227463,0.468433463,0.481969461,0.019533702,0.545851227,0.22184438,0.702507879,0.267746219,0.424546324,-0.008861093,0.322861319,0.65617668,0.627590435,0.239275915,0.641421264,0.700866691,0.202973721,0.364244032,0.459894501,0.473741247,0.533632452
celery,0.570916965,-0.022742152,0.413937201,0.469774766,0.29198257,0.696048122,0.40059745,0.458286125,0.480108152,0.086083952,0.580024338,0.562655092,0.474675463,0.439663809,0.434377772,-0.125090765,0.027298445,1,0.586514131,0.414466707,0.782911682,0.535801672,0.137128711,0.563146966,0.054365992,0.028675674,0.58141454,0.159203915,0.49810446,0.443235307,0.532535267,0.289760884,0.308220555,-0.064820201,0.483113761,0.180389399,0.310531302,0.661492078,0.597369305,0.342829895,0.042066688,-0.004673826,0.666108585,-0.184578008,0.689485564,-0.078456963,0.661604184,0.655946783,0.394112167,0.135062126,0.176189715,0.220031376,0.383020557,-0.164048821,0.030608096,0.517443878,0.422434662,0.08352256,0.51746649,0.565957547
chair,0.571289365,-0.213731967,0.467199514,0.187439231,0.21768714,0.355092946,0.080566422,0.703329808,0.136069158,-0.277194886,0.303039347,0.229024778,0.107626397,0.315152345,-0.085956632,-0.454971049,-0.023326067,0.586514131,1,0.116940254,0.636548039,0.212684494,-0.213395594,0.41460422,-0.173593514,-0.39872086,0.723402211,0.486118023,0.710727771,0.165416274,0.724788149,-0.081577726,0.354814391,-0.405064312,0.494266462,-0.083762767,0.395978779,0.628075821,0.360062744,0.125642919,0.059091685,-0.175598702,0.778609071,-0.289040526,0.713655755,-0.304080539,0.304973707,0.634069969,0.421322209,-0.196148972,-0.209053356,-0.094379548,0.4124226,-0.230208786,-0.232512953,0.581818236,0.249363277,0.172400699,0.608242568,0.572009277
chimney,0.53439572,0.338423822,0.615335331,0.710228943,0.357761069,0.63433041,0.701594495,0.242752542,0.62642337,0.597635007,0.673375442,0.766772577,0.723573712,0.574706713,0.555245944,0.489637529,0.43348448,0.414466707,0.116940254,1,0.504624543,0.639481586,0.752237351,0.60136208,0.675202332,0.702119536,0.233304638,0.157441764,0.128973596,0.710101337,0.387076903,0.80137821,0.157432532,0.547016127,0.425774751,0.597049972,0.351339193,0.397888279,0.687416039,0.683412668,0.521335078,0.537857156,0.28062107,0.492441313,0.470760803,0.470708231,0.598490317,0.555857867,0.244430724,0.53542701,0.681548508,0.705002892,0.319893885,0.547687708,0.557652442,0.490986422,0.541645081,0.1806201,0.421341525,0.615263881
chisel,0.786265238,0.11913679,0.697051627,0.608709613,0.31440435,0.756551226,0.476728883,0.655666039,0.67416446,0.296087682,0.607601683,0.56490603,0.597486846,0.704145083,0.431567558,-0.057864881,0.377350958,0.782911682,0.636548039,0.504624543,1,0.595887318,0.320539917,0.774547608,0.308114176,0.165309803,0.637409324,0.276994878,0.597414681,0.61969937,0.680987398,0.452610951,0.481562187,0.113877316,0.512427611,0.313193908,0.44492231,0.805902815,0.800808491,0.511311478,0.357446432,0.199797899,0.644478844,0.037334968,0.827042521,0.133092315,0.671333924,0.848751299,0.410415741,0.174464524,0.34279004,0.418673804,0.472896691,0.124575562,0.252579161,0.651455143,0.546876422,0.172590405,0.763961747,0.78196215
church,0.575571767,0.215754223,0.605774599,0.745058367,0.17877882,0.803290022,0.667178079,0.303673186,0.696076235,0.523035089,0.722713751,0.675786588,0.577345425,0.683171468,0.583059011,0.197807993,0.452699784,0.535801672,0.212684494,0.639481586,0.595887318,1,0.659140026,0.73620445,0.444687378,0.47817457,0.205905037,0.061417049,0.256681816,0.586582815,0.410504302,0.687195085,0.409039304,0.465873033,0.270173811,0.432062531,0.233974599,0.677848433,0.648447113,0.649435755,0.435306527,0.301500446,0.211050759,0.171569853,0.507116916,0.3160092,0.67146733,0.611551961,0.068815465,0.312730569,0.649907351,0.598360595,0.27401176,0.301231302,0.499136069,0.37912745,0.453992324,0.090918414,0.52521742,0.664033366
closet,0.378430859,0.481472539,0.525376552,0.737679306,0.327037276,0.533039378,0.555341274,0.065587857,0.705526975,0.795106581,0.509686047,0.550353616,0.697776289,0.569379116,0.616590236,0.618004446,0.687388221,0.137128711,-0.213395594,0.752237351,0.320539917,0.659140026,1,0.578029098,0.749816084,0.841186631,-0.042472028,0.099267868,0.005475588,0.617704527,0.136586866,0.828414331,0.30338518,0.735990259,0.20645621,0.677928734,0.216783172,0.319594172,0.573216102,0.721720023,0.520883466,0.616097214,-0.108359488,0.659611279,0.186431264,0.7514881,0.430611061,0.375247787,-0.008370398,0.529149083,0.808450544,0.744669307,0.120913935,0.708385716,0.696842237,0.185055206,0.434942979,0.28174143,0.336803401,0.484235426
coat,0.752700917,0.279542761,0.816554392,0.776826912,0.327780735,0.762833215,0.52364963,0.539556162,0.765172613,0.519762172,0.629388564,0.567153679,0.620771777,0.818146493,0.434937789,0.162076991,0.598230501,0.563146966,0.41460422,0.60136208,0.774547608,0.73620445,0.578029098,1,0.485310176,0.401990898,0.475445076,0.291592003,0.492109798,0.607388392,0.62926247,0.643881004,0.572426861,0.308809119,0.390920569,0.506641535,0.507801031,0.815931058,0.780070574,0.661887444,0.467928379,0.296281677,0.427097646,0.217515573,0.683787095,0.356357166,0.650838189,0.825810523,0.270923874,0.346394697,0.53976421,0.622987064,0.435691504,0.426395714,0.468312247,0.599694811,0.492434376,0.244396547,0.761331914,0.828909803
corn,0.331719242,0.485942194,0.489699104,0.569647269,0.399734303,0.413803815,0.511364268,0.06364661,0.601202382,0.716785337,0.401934175,0.522345087,0.612657558,0.446318642,0.52378788,0.654432978,0.595207452,0.054365992,-0.173593514,0.675202332,0.308114176,0.444687378,0.749816084,0.485310176,1,0.756742853,0.0668285,0.165348004,0.058135022,0.587622432,0.232295562,0.718907055,0.221667924,0.695606399,0.258848155,0.659233402,0.289977536,0.235115719,0.527439396,0.639951082,0.590084012,0.679348487,-0.052973787,0.725656193,0.169847962,0.617355382,0.29274323,0.328263415,0.000741865,0.49413134,0.773346886,0.733845656,0.245825755,0.699906589,0.6824791,0.24669674,0.496182383,0.235521282,0.315409171,0.394004044
cow,0.24510288,0.562821157,0.382567072,0.578065753,0.322053276,0.401389655,0.605886494,-0.056509961,0.586790086,0.798833243,0.365142558,0.539177173,0.638074309,0.451842986,0.58384596,0.79739929,0.593196016,0.028675674,-0.39872086,0.702119536,0.165309803,0.47817457,0.841186631,0.401990898,0.756742853,1,-0.142221474,-0.047416184,-0.062493889,0.544302103,0.037405022,0.790759691,0.120515212,0.753309548,0.160515174,0.612738034,0.270450752,0.080917147,0.479869688,0.650731422,0.521512328,0.566985376,-0.122905799,0.646388905,0.062802991,0.677838078,0.394478011,0.231341134,0.000849613,0.596793122,0.814725744,0.729712865,0.217389315,0.709300305,0.744740927,0.135596078,0.373390811,0.179770284,0.201300412,0.303397753
cup,0.680610436,-0.029980895,0.615286449,0.275614578,0.534947677,0.40909443,0.064767037,0.784568585,0.335869027,-0.031365135,0.322539227,0.214099491,0.159683878,0.370471339,0.181030012,-0.235230392,0.051383906,0.58141454,0.723402211,0.233304638,0.637409324,0.205905037,-0.042472028,0.475445076,0.0668285,-0.142221474,1,0.502405898,0.708755176,0.422682838,0.542376259,0.12848821,0.393915909,-0.293633732,0.408464143,-0.004442478,0.503760058,0.518108806,0.546480571,0.336467762,0.218276548,0.083015682,0.738127513,-0.026587725,0.723113322,-0.196230265,0.218100946,0.659486537,0.675419668,-0.129314318,-0.100872639,-0.022926657,0.274917527,0.018527119,-0.170969341,0.698623864,0.488213088,0.177631235,0.65836006,0.502051197
desk,0.365480435,0.114498171,0.389094255,0.183803267,0.420401572,0.136953312,-0.116761185,0.558672359,0.11424423,0.108824557,-0.036737576,-0.028536366,0.219077044,0.221629889,-0.021055966,0.017431887,0.186754449,0.159203915,0.486118023,0.157441764,0.276994878,0.061417049,0.099267868,0.291592003,0.165348004,-0.047416184,0.502405898,1,0.493153638,0.05676025,0.378053159,0.064924314,0.378919423,-0.183919329,0.580200583,0.261505685,0.350776403,0.341090062,0.269246899,0.245558565,0.080841765,0.054818077,0.370835307,0.231923859,0.315043489,0.130875983,-0.097190246,0.342918173,0.333708861,0.049296518,-0.023941237,-0.004360165,0.178230574,0.28560676,0.055203741,0.282729785,0.154783996,0.529048184,0.553355316,0.399967217
dog,0.691468663,0.198115805,0.572707851,0.259153772,0.605296337,0.358914643,0.106967233,0.72966854,0.318347521,0.079778038,0.143254263,0.237378158,0.211647934,0.398778185,0.181676041,-0.012185144,0.289032388,0.49810446,0.710727771,0.128973596,0.597414681,0.256681816,0.005475588,0.492109798,0.058135022,-0.062493889,0.708755176,0.493153638,1,0.326034227,0.637324369,0.051748891,0.604291625,-0.180706991,0.412575975,-0.028701895,0.593132383,0.535865845,0.472250202,0.425035662,0.269233849,-0.018544765,0.722276136,-0.055842989,0.630021924,-0.077228026,0.269972143,0.657398239,0.490429726,-0.046291394,0.063037561,0.077605629,0.542168333,0.042792521,0.062078656,0.535259846,0.395600117,0.369902076,0.703811784,0.596022959
door,0.628983061,0.319035359,0.661051439,0.550234839,0.441189409,0.6433313,0.55824759,0.433081995,0.699264793,0.549106551,0.576866824,0.612802816,0.603255324,0.584845083,0.689633393,0.339450256,0.451692743,0.443235307,0.165416274,0.710101337,0.61969937,0.586582815,0.617704527,0.607388392,0.587622432,0.544302103,0.422682838,0.05676025,0.326034227,1,0.398422019,0.656353477,0.337312187,0.425656348,0.23681446,0.364382449,0.273482956,0.434639859,0.750444507,0.700242286,0.636367485,0.562927241,0.30132146,0.420729074,0.56157382,0.38459666,0.504822492,0.570599863,0.335471459,0.34410589,0.633218399,0.587093408,0.310187902,0.419586194,0.470616901,0.470408759,0.776111258,0.016777367,0.516181215,0.603542476
dress,0.614395933,-7.63E-05,0.600748263,0.403006456,0.284321429,0.515389377,0.414144517,0.565486771,0.328952621,0.070733285,0.45356621,0.461450662,0.374846361,0.538072546,0.092230562,-0.06486395,0.284011867,0.532535267,0.724788149,0.387076903,0.680987398,0.410504302,0.136586866,0.62926247,0.232295562,0.037405022,0.542376259,0.378053159,0.637324369,0.398422019,1,0.248372096,0.394592928,-0.052315847,0.546722439,0.177338221,0.556377633,0.652788052,0.543259448,0.374249282,0.339148785,0.093311624,0.618024083,0.006948138,0.701199448,0.054283839,0.529865665,0.7245467,0.388812256,0.079375822,0.209243279,0.355766699,0.608968136,0.106053052,0.123115897,0.687121622,0.343442909,0.163645307,0.631115051,0.694705195
dresser,0.523600646,0.311523254,0.594287913,0.747038312,0.286760505,0.659537383,0.653689236,0.160918824,0.693825905,0.722832068,0.624375677,0.648766708,0.675597263,0.65617036,0.598003698,0.522768408,0.515654629,0.289760884,-0.081577726,0.80137821,0.452610951,0.687195085,0.828414331,0.643881004,0.718907055,0.790759691,0.12848821,0.064924314,0.051748891,0.656353477,0.248372096,1,0.174121704,0.646719138,0.264614245,0.566106218,0.336342909,0.380850045,0.660146574,0.654173205,0.58128765,0.525566391,0.080272009,0.478051906,0.368936424,0.534728372,0.587149072,0.502434117,0.167395916,0.517224152,0.746851149,0.751704536,0.199267189,0.629865169,0.608102608,0.430576347,0.484495354,0.145018094,0.39487396,0.535751306
eye,0.492007516,0.480101268,0.516071224,0.449710813,0.406101607,0.343299826,0.020033017,0.522518939,0.55706416,0.412931556,0.207948762,0.190478997,0.252981802,0.492505561,0.428346174,0.085835057,0.609217112,0.308220555,0.354814391,0.157432532,0.481562187,0.409039304,0.30338518,0.572426861,0.221667924,0.120515212,0.393915909,0.378919423,0.604291625,0.337312187,0.394592928,0.174121704,1,0.136702414,0.087426344,0.219279702,0.321029071,0.597812713,0.493021672,0.564702117,0.253529426,0.277722526,0.305550583,0.185401959,0.443981934,0.344746777,0.191854381,0.468427495,0.226054624,0.066401713,0.266187255,0.194776966,0.25150055,0.263624563,0.309445196,0.240664031,0.396482339,0.518623311,0.630755373,0.50260869
fly,0.147665783,0.617938008,0.260670154,0.557032935,0.120334592,0.315551311,0.594768817,-0.163612585,0.518741036,0.740851494,0.33609961,0.469794238,0.48426964,0.373133804,0.5509105,0.689114712,0.616358104,-0.064820201,-0.405064312,0.547016127,0.113877316,0.465873033,0.735990259,0.308809119,0.695606399,0.753309548,-0.293633732,-0.183919329,-0.180706991,0.425656348,-0.052315847,0.646719138,0.136702414,1,0.024181626,0.566877713,0.073177263,0.093584747,0.359108706,0.527153482,0.470718471,0.513616712,-0.295000225,0.556737836,-0.061795737,0.649069645,0.323868108,0.086289929,-0.263032741,0.499770484,0.83097974,0.702490981,0.110652333,0.583504815,0.787063815,0.034533046,0.322990616,0.119038013,0.086104771,0.203731875
foot,0.446983369,-0.003496694,0.364267225,0.299567325,0.354879866,0.389289921,0.359185296,0.436723818,0.204524073,0.145576866,0.274164331,0.388675162,0.554495815,0.327058731,0.095288353,0.154514668,0.090322979,0.483113761,0.494266462,0.425774751,0.512427611,0.270173811,0.20645621,0.390920569,0.258848155,0.160515174,0.408464143,0.580200583,0.412575975,0.23681446,0.546722439,0.264614245,0.087426344,0.024181626,1,0.447930283,0.433424548,0.393070721,0.406488543,0.234886746,0.161174117,0.044563119,0.468731429,0.146712994,0.452102897,0.183101833,0.409753342,0.485359696,0.216702399,0.370787725,0.235785758,0.29776851,0.506872291,0.158817983,0.215613318,0.42145089,0.206657846,0.28161988,0.483881528,0.512673638
glass,0.212943685,0.465489066,0.395623562,0.598491697,0.240255097,0.349544021,0.416622436,0.05417409,0.477918311,0.633346762,0.378322471,0.429924019,0.698713239,0.396911105,0.380106964,0.49679599,0.518893001,0.180389399,-0.083762767,0.597049972,0.313193908,0.432062531,0.677928734,0.506641535,0.659233402,0.612738034,-0.004442478,0.261505685,-0.028701895,0.364382449,0.177338221,0.566106218,0.219279702,0.566877713,0.447930283,1,0.271351715,0.295185313,0.4629908,0.443361821,0.303269893,0.549756749,-0.002919951,0.652887257,0.116559857,0.698908537,0.340704774,0.289485884,-0.087191736,0.601573102,0.614541283,0.631842671,0.242810297,0.649600918,0.618637449,0.133417184,0.282323086,0.267647622,0.325200335,0.401392447
hammer,0.577827908,0.270790239,0.560442716,0.433025239,0.464965119,0.352101942,0.329311345,0.510798211,0.269630027,0.265907134,0.240216734,0.261476132,0.348465146,0.405294696,0.057070924,0.231860036,0.31624077,0.310531302,0.395978779,0.351339193,0.44492231,0.233974599,0.216783172,0.507801031,0.289977536,0.270450752,0.503760058,0.350776403,0.593132383,0.273482956,0.556377633,0.336342909,0.321029071,0.073177263,0.433424548,0.271351715,1,0.374434087,0.457696925,0.440826819,0.325678998,0.122641729,0.616445337,0.177196702,0.497229625,0.157537658,0.404749651,0.614682225,0.553156202,0.247066182,0.215718779,0.320664547,0.575815393,0.381448911,0.18867664,0.687292121,0.235528624,0.288161576,0.57266574,0.487702603
