term,horse,bear,cat,dog,cow,leg,arm,hand,foot,eye,apartment,igloo,barn,house,church,door,closet,chimney,window,arch,shirt,pants,skirt,coat,dress,chair,dresser,bed,table,desk,ant,butterfly,fly,bee,beetle,knife,bottle,glass,spoon,cup,telephone,key,watch,refrigerator,bell,screwdriver,chisel,pliers,saw,hammer,tomato,celery,corn,carrot,lettuce,bicycle,car,train,truck,airplane
apartment,0.055921899,0.133171983,0.256479612,0.235673697,0.08788894,0.121473261,0.119302849,0.062932841,0.075561704,0.023434346,1,0.292749006,0.275945732,0.662535765,0.269467744,0.292435195,0.374163431,0.316833912,0.323533382,-0.041135024,0.10566101,0.158479685,0.061853968,0.152742852,0.09892548,0.088125059,0.318089132,0.359443554,0.108709428,0.251248309,0.131958006,0.074152572,0.056686276,0.053531301,0.080824254,0.194868406,0.163747459,0.181232373,0.039771951,-0.015910209,0.163620094,-0.024948644,0.073507034,0.324623179,0.045919105,0.206088761,0.023652244,0.0520376,0.157123142,0.134146836,0.027610942,-0.000805975,0.044695301,-0.033311649,0.037983369,0.254239876,0.349817024,0.123272495,0.260758587,0.262596592
igloo,0.083550521,0.117876907,0.146183457,0.142179387,0.139614862,0.055085349,0.035962186,0.00891916,0.202718248,0.012574337,0.292749006,1,0.344576398,0.318067085,0.173572026,0.160964368,0.275681662,0.30399593,0.172424624,0.173205308,0.030979064,0.105909834,0.039026857,0.223285863,0.140000635,0.094621647,0.172639284,0.15033622,0.073995376,0.157174424,0.229293712,0.140342698,0.053773516,0.126002917,0.166499058,0.084507566,0.133219863,0.221081836,0.191968838,0.129871243,0.029576048,-0.067772449,0.111400141,0.331435,0.086530859,0.134344862,0.202167268,0.05686156,0.043650633,0.151071355,0.063741723,0.052581965,0.099595051,0.086766278,0.072805878,0.133064499,0.057615856,0.052436035,0.10317125,0.219797081
barn,0.517749542,0.066384381,0.247351458,0.275837246,0.397631168,0.110814545,0.022140381,0.058075904,0.176555189,0.097952052,0.275945732,0.344576398,1,0.477766698,0.337216094,0.299236834,0.290279427,0.340600424,0.237808155,0.125815389,0.112376725,0.156834134,0.044626504,0.198780188,0.108221813,0.127587891,0.24742614,0.240760443,0.141628841,0.181396475,0.191624087,0.125957257,-0.044451721,0.141666206,0.157235287,0.086688269,0.142171196,0.180350141,0.177844932,0.084751755,0.053089769,-0.059471815,0.032137188,0.304686212,0.233828721,0.146401239,0.173223036,0.081992721,0.137635352,0.142810565,0.191033103,0.166579507,0.30513066,0.049580834,0.172528602,0.213622758,0.190924783,0.195269834,0.325219221,0.170964579
house,0.146955638,0.194590079,0.267144692,0.255820455,0.164211516,0.091406147,0.113629991,0.107570618,0.033986522,0.12812025,0.662535765,0.318067085,0.477766698,1,0.337702383,0.428448615,0.397453525,0.392731874,0.371542623,0.009073026,0.123743468,0.181749246,0.136509084,0.145475673,0.167161862,0.208228319,0.303224816,0.366373909,0.189665336,0.273113195,0.138590217,0.094799155,0.032746506,0.046148406,0.06806348,0.202652413,0.196909069,0.196742845,0.105452785,0.063715324,0.171173226,-0.04386413,0.158667787,0.308002558,0.084986994,0.215949968,0.090318187,0.082679782,0.205148617,0.204559614,0.084898535,0.004836838,0.103260457,-0.040431004,0.054202903,0.184318286,0.389648595,0.132567109,0.334973699,0.233346647
church,0.08021436,0.093981119,0.094876388,0.111591142,0.113978418,0.030480752,0.003921259,0.071045815,0.111790776,0.048132597,0.269467744,0.173572026,0.337216094,0.337702383,1,0.201984812,0.251588694,0.245093089,0.131749431,0.16913506,0.077202382,0.039480186,0.077637079,0.087545404,0.129513442,0.005220337,0.191672301,0.148678565,0.074967608,0.129898896,0.045556017,0.101102926,0.019488925,0.098359376,0.094771658,0.056082356,0.033401082,0.082949625,0.08300809,0.089326678,0.114345953,-0.020418188,0.067803911,0.12635023,0.156334339,0.09498398,0.110524307,0.071192064,0.070401937,0.077456234,0.050165583,0.067725435,0.154539602,-0.054771535,0.108517366,0.168126433,0.182410229,0.109987775,0.185636122,0.160460319
door,0.106646544,0.160032332,0.217655646,0.203039704,0.096054517,0.153107801,0.142838256,0.276492015,0.205942293,0.238782138,0.292435195,0.160964368,0.299236834,0.428448615,0.201984812,1,0.392499651,0.285787333,0.627547337,0.097535024,0.164156564,0.20052387,0.111222566,0.212289643,0.106479839,0.245692181,0.301977421,0.252573794,0.265601234,0.316332444,0.084399908,0.054060332,-0.013226136,0.116180629,0.067560383,0.220000934,0.26762299,0.293790645,0.122954522,0.163185706,0.17846501,0.155659032,0.079226368,0.388710143,0.183149954,0.300484295,0.158628583,0.213918399,0.143190569,0.229103535,0.033579518,-0.085729516,0.067746576,0.074526729,-0.00591542,0.190646227,0.285435783,0.12509512,0.259006951,0.155424126
closet,0.072663433,0.14048669,0.217141291,0.162781238,0.029397103,0.054850329,0.079613463,0.074485298,0.100781403,0.099875753,0.374163431,0.275681662,0.290279427,0.397453525,0.251588694,0.392499651,1,0.277023758,0.336250684,0.1187051,0.265449774,0.40821435,0.230449337,0.305795921,0.3238848,0.258386017,0.542561673,0.431609437,0.198071079,0.331817808,0.110318505,0.086787739,-0.000663908,0.095400626,0.042298024,0.228981409,0.202378532,0.154832466,0.199341212,0.131629899,0.012662792,0.030106557,0.086412634,0.517519149,0.06950353,0.271361726,0.186714445,0.234917602,0.027311924,0.137615064,0.041774351,0.04061307,0.055556786,-0.000633432,0.103530365,0.162621141,0.14622605,0.063972136,0.162399242,0.155024123
chimney,0.122137065,0.093692774,0.222610715,0.16999961,0.116781669,0.133763713,0.070983392,0.095616725,0.195657853,0.101723311,0.316833912,0.30399593,0.340600424,0.392731874,0.245093089,0.285787333,0.277023758,1,0.352719328,0.29610495,0.067157009,0.179187926,0.176118583,0.243118424,0.167879935,0.08133919,0.323452373,0.292425664,0.131290455,0.241575315,0.189551079,0.150334774,0.038286935,0.136863533,0.206723422,0.170786176,0.182703549,0.300137538,0.280354227,0.107786984,0.116622058,-0.033521495,0.051345144,0.273197247,0.219027215,0.249829655,0.271479468,0.136653907,0.102717734,0.149424033,0.102081874,0.093284114,0.085192519,0.117657103,0.074323743,0.152785075,0.187260952,0.13675278,0.247647352,0.212846973
window,0.042483987,0.060388185,0.184593863,0.136569798,0.097739824,0.206014053,0.227048771,0.218734797,0.177575724,0.271859976,0.323533382,0.172424624,0.237808155,0.371542623,0.131749431,0.627547337,0.336250684,0.352719328,1,0.178516916,0.137236937,0.17424525,0.106287035,0.211072379,0.104454497,0.224823346,0.352749282,0.319232465,0.23654829,0.292518247,0.110859392,0.126555054,0.086590001,0.038311603,0.066240817,0.220178388,0.294862184,0.419014445,0.138430287,0.119342955,0.038250768,0.089716789,0.184876206,0.378636615,0.101781044,0.326561181,0.197216398,0.19723115,0.226585421,0.276062403,0.051808858,0.002142271,0.065623345,0.103663484,0.044717919,0.177054277,0.302689544,0.122095253,0.236015442,0.217664252
arch,0.055368832,0.043403315,0.038611903,0.016193117,0.0465683,0.263988585,0.193772817,0.120596636,0.383547057,0.156811705,-0.041135024,0.173205308,0.125815389,0.009073026,0.16913506,0.097535024,0.1187051,0.29610495,0.178516916,1,0.119304044,0.095260753,0.157266642,0.231110621,0.124223617,0.118536157,0.183805623,0.11410515,0.092447652,0.078959886,0.083846757,0.069094979,0.085612836,-0.029177549,0.007336349,0.073765243,0.072647994,0.249283546,0.198970268,0.149502339,-0.060605875,0.033204525,0.029567428,-0.009532694,0.151543541,0.102147254,0.258601027,0.093035865,0.015582422,0.060697001,0.013468859,0.087299311,0.046999226,0.090623464,0.055213368,0.100567126,-0.001636764,0.031457715,-0.01011172,0.06109018
shirt,0.093647769,0.082116504,0.105752971,0.174193681,0.070513025,0.247756352,0.219173626,0.192023924,0.112524647,0.15234656,0.10566101,0.030979064,0.112376725,0.123743468,0.077202382,0.164156564,0.265449774,0.067157009,0.137236937,0.119304044,1,0.589668956,0.319779853,0.465022726,0.461502281,0.185193854,0.240876817,0.21275914,0.120550336,0.17783276,0.11180667,0.125352975,0.074555011,0.08139171,0.029569865,0.269344953,0.306593493,0.058116303,0.185045918,0.258584964,0.058658027,0.046541348,0.11656234,0.117355553,0.10530424,0.20967419,0.111404549,0.204058389,0.151205702,0.079112024,0.157094571,0.182241304,0.10141139,0.075421207,0.201724119,0.237452696,0.212366612,0.040891718,0.149717864,0.121275067
pants,0.158845609,0.070215048,0.154601947,0.221766957,0.12088653,0.252760055,0.153387354,0.151915673,0.15101002,0.136374576,0.158479685,0.105909834,0.156834134,0.181749246,0.039480186,0.20052387,0.40821435,0.179187926,0.17424525,0.095260753,0.589668956,1,0.506537389,0.434444341,0.519865595,0.205878457,0.35751175,0.303146174,0.088299734,0.201578755,0.112624643,0.121485429,0.090097552,0.07888893,0.012995061,0.295561081,0.288440686,0.032401327,0.264255213,0.184405945,0.005056687,0.002008947,0.088344675,0.146817812,0.064566024,0.317445191,0.12155995,0.36170688,0.120753407,0.092365982,0.137497788,0.183417021,0.128458837,0.118331398,0.251394618,0.278352304,0.206318772,0.111783976,0.170911893,0.228937713
skirt,0.143662417,0.100037652,0.069235475,0.076106604,0.104257136,0.123647794,0.161791109,0.084190296,0.145249991,0.101300136,0.061853968,0.039026857,0.044626504,0.136509084,0.077637079,0.111222566,0.230449337,0.176118583,0.106287035,0.157266642,0.319779853,0.506537389,1,0.318790464,0.627898961,0.131042085,0.235855263,0.183234081,0.0959577,0.139555125,0.107265134,0.141638303,0.126855745,0.076167017,0.076769833,0.118676642,0.155061746,0.048087706,0.173341585,0.1527375,0.065274719,-0.005049354,0.057021487,0.020390662,0.041819514,0.097098609,0.056838793,0.163314044,0.006165748,0.077598412,0.136871178,0.201226031,0.132017028,0.181489573,0.212394668,0.167164041,0.11346143,0.114509414,0.109113776,0.110274441
coat,0.188694918,0.161453486,0.260780072,0.288059542,0.131850939,0.181408279,0.203904154,0.131963654,0.170766798,0.181123265,0.152742852,0.223285863,0.198780188,0.145475673,0.087545404,0.212289643,0.305795921,0.243118424,0.211072379,0.231110621,0.465022726,0.434444341,0.318790464,1,0.413637516,0.130009467,0.312334372,0.263297522,0.070083387,0.215061663,0.073842649,0.109258715,0.051462474,0.117443954,0.056342252,0.236283265,0.23977331,0.21577128,0.320961621,0.187372901,0.044055323,-0.021057786,0.074850228,0.290482557,0.157737921,0.246210117,0.20626445,0.251170879,0.069559705,0.09806549,0.132874655,0.181005736,0.157499475,0.170079468,0.182986606,0.192300663,0.20376847,0.113715753,0.163680206,0.11652243
dress,0.132972513,0.077458107,0.112088936,0.152999386,0.11806229,0.092200973,0.044370232,0.063367414,0.115766017,0.096777567,0.09892548,0.140000635,0.108221813,0.167161862,0.129513442,0.106479839,0.3238848,0.167879935,0.104454497,0.124223617,0.461502281,0.519865595,0.627898961,0.413637516,1,0.077384984,0.343426938,0.190396998,0.071359471,0.084424645,0.10549715,0.1497128,0.099077143,0.091172299,0.057749055,0.142334507,0.162224462,0.127015192,0.180252549,0.153474746,0.035132345,-0.024289236,0.193785872,0.10792635,0.123060795,0.089151596,0.078569643,0.105583344,0.068702162,0.030274947,0.133202265,0.179426682,0.100531755,0.076795486,0.195953976,0.184252939,0.151232281,0.183396524,0.114421688,0.106373643
chair,0.111436345,0.07916229,0.053009107,0.090118607,0.087616377,0.134042572,0.279904683,0.165072742,0.061392129,0.041341096,0.088125059,0.094621647,0.127587891,0.208228319,0.005220337,0.245692181,0.258386017,0.08133919,0.224823346,0.118536157,0.185193854,0.205878457,0.131042085,0.130009467,0.077384984,1,0.322320915,0.344325512,0.3068488,0.315430814,0.026207707,0.025073502,-0.059198437,-0.024315527,0.003643762,0.128282881,0.122572524,0.141480425,0.17145054,0.121810033,0.047262246,0.02770204,0.067259316,0.169888712,0.137707221,0.155354195,0.083890132,0.138932739,0.051847429,0.185051459,0.030209158,-0.026864416,0.044584932,0.088310069,0.002252765,0.211044234,0.136608883,0.103536361,0.177531314,0.152827807
dresser,0.182510952,0.054228252,0.223843122,0.185177832,0.093950809,0.122617662,0.121014439,0.171934191,0.208886841,0.148138434,0.318089132,0.172639284,0.24742614,0.303224816,0.191672301,0.301977421,0.542561673,0.323452373,0.352749282,0.183805623,0.240876817,0.35751175,0.235855263,0.312334372,0.343426938,0.322320915,1,0.442946799,0.340225014,0.394803771,0.132284264,0.115560268,0.018605176,0.062003242,0.143940642,0.348822888,0.308664231,0.296728114,0.36006863,0.183447378,0.057507732,-0.051893249,0.139232078,0.48074839,0.121583016,0.386115817,0.28980717,0.311828851,0.110523267,0.220786396,0.112103818,0.144250588,0.05606319,0.088575999,0.157091209,0.235285392,0.259323972,0.097498208,0.216482266,0.177538199
bed,0.173100714,0.080964,0.166135367,0.208315433,0.076482847,0.190693159,0.195979777,0.119366089,0.191705834,0.100328101,0.359443554,0.15033622,0.240760443,0.366373909,0.148678565,0.252573794,0.431609437,0.292425664,0.319232465,0.11410515,0.21275914,0.303146174,0.183234081,0.263297522,0.190396998,0.344325512,0.442946799,1,0.339778666,0.321485455,0.14478157,0.140011189,0.116307904,0.070114284,0.043693573,0.20391796,0.253280535,0.218833035,0.311727552,0.242940483,0.100924522,-0.046914845,0.166857786,0.394837679,0.119932902,0.240573805,0.122880208,0.148885303,0.124354444,0.147997367,0.08245689,0.153286988,0.065239383,0.117094258,0.17488662,0.181003265,0.260289681,0.172081669,0.292667851,0.206136465
table,0.097954217,0.037111752,0.097042669,0.087146631,0.092606305,0.098785614,0.061255655,0.317636461,0.062931175,0.096744055,0.108709428,0.073995376,0.141628841,0.189665336,0.074967608,0.265601234,0.198071079,0.131290455,0.23654829,0.092447652,0.120550336,0.088299734,0.0959577,0.070083387,0.071359471,0.3068488,0.340225014,0.339778666,1,0.40404762,0.028111013,0.019674431,0.000934043,-0.01647009,0.034312678,0.191506639,0.18646034,0.225704779,0.289219443,0.330587971,0.071080403,0.106278698,0.107107025,0.234988964,0.130048758,0.107543679,0.099732182,0.05775809,0.083257484,0.255363355,0.040996682,0.069927528,0.065055332,0.21105303,0.10325803,0.036083047,0.08238086,0.074767439,0.060609529,0.11001457
desk,0.100492855,0.093136791,0.15982328,0.121537167,0.073275883,0.060408926,0.19229465,0.238051372,0.096140278,0.093772077,0.251248309,0.157174424,0.181396475,0.273113195,0.129898896,0.316332444,0.331817808,0.241575315,0.292518247,0.078959886,0.17783276,0.201578755,0.139555125,0.215061663,0.084424645,0.315430814,0.394803771,0.321485455,0.40404762,1,0.097098597,0.04505144,0.028059399,0.087888088,0.068219386,0.138653199,0.17652645,0.18767085,0.185519221,0.140898754,0.265064687,0.012521403,0.056470775,0.315688581,0.153670849,0.21182796,0.154549868,0.11209843,0.046803587,0.091253552,0.001295784,0.010709789,0.019195095,0.040713323,0.053262739,0.155146441,0.172505719,0.140240903,0.162444733,0.201009311
ant,0.16979742,0.2128619,0.281972465,0.233603668,0.255979136,0.074934665,0.155016897,0.06256367,0.129192553,0.108851461,0.131958006,0.229293712,0.191624087,0.138590217,0.045556017,0.084399908,0.110318505,0.189551079,0.110859392,0.083846757,0.11180667,0.112624643,0.107265134,0.073842649,0.10549715,0.026207707,0.132284264,0.14478157,0.028111013,0.097098597,1,0.313614674,0.069285085,0.483326117,0.540601893,0.103626814,0.129745676,0.100965302,0.178745598,-0.001625317,0.059313735,-0.064950128,0.037146754,0.118030504,0.054310962,0.187622069,0.135398703,0.099694666,0.097908389,0.097248829,0.331539029,0.276086479,0.250795723,0.215254258,0.229614155,0.124474805,0.09007665,0.048918353,0.112358122,0.168241683
butterfly,0.143199142,0.177085322,0.224751196,0.161485934,0.163930798,0.15251428,0.080706581,0.077020726,0.114664061,0.155628892,0.074152572,0.140342698,0.125957257,0.094799155,0.101102926,0.054060332,0.086787739,0.150334774,0.126555054,0.069094979,0.125352975,0.121485429,0.141638303,0.109258715,0.1497128,0.025073502,0.115560268,0.140011189,0.019674431,0.04505144,0.313614674,1,0.24338736,0.442826333,0.344086033,0.164719508,0.117359036,0.125217033,0.165987016,0.096993832,0.017409255,-0.006995954,0.074685055,0.039722205,0.161240904,0.124033062,0.102670111,0.09213277,0.105185177,0.22325841,0.262504692,0.233277813,0.132239531,0.180086917,0.171908749,0.106695266,0.044769484,-0.024644361,-0.034560286,0.166019592
fly,0.037608548,0.123285203,0.149884274,0.084074955,0.046189821,0.180088591,0.05249682,0.070263958,0.132769612,0.162123257,0.056686276,0.053773516,-0.044451721,0.032746506,0.019488925,-0.013226136,-0.000663908,0.038286935,0.086590001,0.085612836,0.074555011,0.090097552,0.126855745,0.051462474,0.099077143,-0.059198437,0.018605176,0.116307904,0.000934043,0.028059399,0.069285085,0.24338736,1,0.1617057,0.12006223,0.033242629,0.068269841,0.106180539,0.088817883,0.02864466,0.085408765,0.040115429,0.234572157,-0.002924069,-0.021718409,0.022428969,0.095107921,0.037085796,0.078476401,0.111139942,0.074552964,0.07813853,0.058279171,0.048378295,0.084356962,0.05716097,0.040117946,0.105523368,0.029461775,0.373247491
bee,0.182889225,0.239910686,0.272793799,0.207546599,0.2944342,0.110571146,0.053966408,0.053030195,-0.010370332,0.194811721,0.053531301,0.126002917,0.141666206,0.046148406,0.098359376,0.116180629,0.095400626,0.136863533,0.038311603,-0.029177549,0.08139171,0.07888893,0.076167017,0.117443954,0.091172299,-0.024315527,0.062003242,0.070114284,-0.01647009,0.087888088,0.483326117,0.442826333,0.1617057,1,0.443749626,0.064810605,0.08462285,0.050602094,0.095266719,0.087570413,0.109970806,0.010498349,0.038835403,0.118575672,0.179208041,0.113253159,0.055718735,0.122157046,0.042686224,0.072457864,0.329886064,0.202707301,0.219954858,0.167630488,0.223900067,0.151097991,0.077786662,0.033229433,0.039107473,0.14307643
beetle,0.138244878,0.261223296,0.354741347,0.243335736,0.248868814,0.097136641,0.049464752,0.011499255,0.111447523,0.093874897,0.080824254,0.166499058,0.157235287,0.06806348,0.094771658,0.067560383,0.042298024,0.206723422,0.066240817,0.007336349,0.029569865,0.012995061,0.076769833,0.056342252,0.057749055,0.003643762,0.143940642,0.043693573,0.034312678,0.068219386,0.540601893,0.344086033,0.12006223,0.443749626,1,0.191111566,0.075238859,0.119006404,0.107978443,0.051261588,-0.017696425,-0.002706181,0.002156574,0.07937136,0.057080974,0.188918392,0.058619112,0.094903802,0.025939117,0.068996409,0.306152739,0.262995114,0.273970917,0.205827424,0.263484297,0.122294457,0.127661199,0.096433278,0.172480082,0.194794062
knife,0.106838304,0.114738252,0.129113896,0.241750165,0.11372665,0.236419334,0.215073871,0.244856471,0.156317921,0.084224319,0.194868406,0.084507566,0.086688269,0.202652413,0.056082356,0.220000934,0.228981409,0.170786176,0.220178388,0.073765243,0.269344953,0.295561081,0.118676642,0.236283265,0.142334507,0.128282881,0.348822888,0.20391796,0.191506639,0.138653199,0.103626814,0.164719508,0.033242629,0.064810605,0.191111566,1,0.321454727,0.231833817,0.442925827,0.180244975,0.045105815,0.085678653,0.082300228,0.249857971,0.035410161,0.687010827,0.408228753,0.481556043,0.186980987,0.385178284,0.146454196,0.193188254,0.041994487,0.229336246,0.173382622,0.260151856,0.245209016,0.069973909,0.192422811,0.095827089
bottle,0.12899367,0.124908516,0.205671058,0.23390628,0.147559112,0.133940409,0.185366779,0.252048103,0.125160567,0.189506246,0.163747459,0.133219863,0.142171196,0.196909069,0.033401082,0.26762299,0.202378532,0.182703549,0.294862184,0.072647994,0.306593493,0.288440686,0.155061746,0.23977331,0.162224462,0.122572524,0.308664231,0.253280535,0.18646034,0.17652645,0.129745676,0.117359036,0.068269841,0.08462285,0.075238859,0.321454727,1,0.534975792,0.438494808,0.465724683,0.078497907,-0.015987724,0.122345092,0.425100002,0.080464787,0.422953352,0.195070753,0.301616788,0.081826152,0.232518656,0.208989532,0.249963348,0.044556491,0.171504483,0.244348727,0.177881544,0.231617423,0.06011074,0.179858485,0.147641018
