,word_1,word_2,neural_1_with_semantic_1,neural_1_with_semantic_2,neural_2_with_semantic_1,neural_2_with_semantic_2,correct_decoding
20,horse,pants,0.4137235649277228,0.1761229220380633,0.10924437492588572,0.36568821679773345,1
21,horse,skirt,0.4137235649277228,0.11502529011622659,0.3137256662628753,0.2950331963918505,0
22,horse,coat,0.4137235649277228,0.19177144595235426,0.24596050004018125,0.3307214282818457,1
23,horse,dress,0.4137235649277228,0.15971775598042914,0.2374110488085615,0.26367844774206123,1
24,horse,chair,0.4137235649277228,0.01142473220186735,-0.0733221720369562,0.24731578393858494,1
25,horse,dresser,0.4137235649277228,0.008537983273896682,-0.08429910196490437,0.2744096330430643,1
26,horse,bed,0.4137235649277228,0.004269153102578055,-0.008995642248799215,0.3741607859049991,1
27,horse,table,0.4137235649277228,-0.1192568403081364,-0.2552631407103287,0.36793663643521307,1
28,horse,desk,0.4137235649277228,-0.0026003586465830827,-0.17712969945188173,0.3520198568861045,1
29,horse,ant,0.4137235649277228,0.30668707931646416,0.47690994600078285,0.5387132582228187,1
30,horse,butterfly,0.4137235649277228,0.3074245600796997,0.308699110517393,0.3790094605541253,1
31,horse,fly,0.4137235649277228,0.3265324041967401,0.48915748650642277,0.504958895728333,1
32,horse,bee,0.4137235649277228,0.321677284552378,0.4280905885920358,0.42938632502662877,1
33,horse,beetle,0.4137235649277228,0.3215007529495237,0.4850608347218498,0.5293959003504717,1
34,horse,knife,0.4137235649277228,-0.06631308935258814,-0.05774762043551765,0.33378840191095527,1
35,horse,bottle,0.4137235649277228,-0.021305581985450524,-0.09961237873957776,0.153088200060189,1
36,horse,glass,0.4137235649277228,-0.11991800769918738,-0.03729122848683715,0.31162959823896336,1
37,horse,spoon,0.4137235649277228,-0.011860932381304576,0.05013313967543907,0.14628670556852874,1
38,horse,cup,0.4137235649277228,-0.016573130249261853,-0.014490937591236042,0.2221991208746321,1
39,horse,telephone,0.4137235649277228,0.04935696394612808,0.26929218636502406,0.17915916474420304,0
40,horse,key,0.4137235649277228,-0.021966945688229572,0.21133379180377626,0.07056994127869455,0
41,horse,watch,0.4137235649277228,-0.003433070015680925,-0.007657722248939444,0.34891720092920586,1
42,horse,refrigerator,0.4137235649277228,0.11960928008077379,-0.038146072810611144,0.3894134092124648,1
43,horse,bell,0.4137235649277228,-0.010312650634234963,0.14432080680966733,0.19580847395663792,1
44,horse,screwdriver,0.4137235649277228,-0.09377458142152698,-0.04949099941926251,0.24426448381197935,1
45,horse,chisel,0.4137235649277228,-0.048361894001256844,0.09976474568107642,0.16975637594997967,1
46,horse,pliers,0.4137235649277228,-0.08240606778178315,0.10139031209559532,0.28948932367635244,1
47,horse,saw,0.4137235649277228,-0.18063551954070384,-0.11572490969767994,0.38000429697772875,1
48,horse,hammer,0.4137235649277228,-0.06872724756510337,-0.07234647625695902,0.2470159394490503,1
49,horse,tomato,0.4137235649277228,-0.10298828986067059,0.28616044806893026,0.4484845973152375,1
50,horse,celery,0.4137235649277228,0.13503749875980414,0.06728471982687168,0.27208911400537233,1
51,horse,corn,0.4137235649277228,0.1767819481697982,0.08896539964498229,0.16264711145177485,1
52,horse,carrot,0.4137235649277228,-0.028217506120360614,0.06585054318309672,0.2963183543602389,1
53,horse,lettuce,0.4137235649277228,0.00024313120443355402,0.23608804596134497,0.2434149025574961,1
54,horse,bicycle,0.4137235649277228,0.02020232940248206,0.2670390402866827,0.11748947859424988,0
55,horse,car,0.4137235649277228,-0.03138422091378896,0.041489596715188995,0.391800318043428,1
56,horse,train,0.4137235649277228,-0.0005210372464864929,-0.02503240334808391,0.2866917312964923,1
57,horse,truck,0.4137235649277228,-0.01910724850161974,0.06396753288772972,0.3460140269296877,1
58,horse,airplane,0.4137235649277228,0.051989633256260576,0.23631251728012637,0.33173662304568835,1
59,bear,cat,0.5437520106407733,0.5218145071697556,0.3689512513787148,0.38843547199041867,1
60,bear,dog,0.5437520106407733,0.5107773891174453,0.5283625684816207,0.5072838375970989,0
61,bear,cow,0.5437520106407733,0.5177534096307967,0.538845833466458,0.607124856684228,1
62,bear,leg,0.5437520106407733,-0.2964164846461004,0.07421824467530219,0.3268909829329146,1
63,bear,arm,0.5437520106407733,-0.30194793699136613,0.0037172448917891475,0.41731215164945534,1
64,bear,hand,0.5437520106407733,-0.2252651758891382,0.21283922449111298,0.39525403755278027,1
65,bear,foot,0.5437520106407733,-0.2181036908255737,0.06987986978334533,0.43216243537999155,1
66,bear,eye,0.5437520106407733,-0.15530985792375268,0.06254551451414447,0.09919938541086608,1
67,bear,apartment,0.5437520106407733,0.041582987092536786,0.010078970169620269,0.3299833713360011,1
68,bear,igloo,0.5437520106407733,0.02453031944933838,0.0010554584929173966,0.40054354524229263,1
69,bear,barn,0.5437520106407733,0.037704373826593696,0.0009435375867576853,0.3463015831283948,1
70,bear,house,0.5437520106407733,0.03208934853714274,0.03937848821219402,0.36802098480695444,1
71,bear,church,0.5437520106407733,-0.11493642495717486,-0.09623036023068926,0.3140762808820958,1
72,bear,door,0.5437520106407733,0.027760157724599655,-0.0823866351787921,0.32704359049933174,1
73,bear,closet,0.5437520106407733,0.02418565944097279,-0.12215695429377432,0.35714327871571905,1
74,bear,chimney,0.5437520106407733,0.07246033306583058,-0.040093813187669865,0.36162352152796123,1
75,bear,window,0.5437520106407733,0.03485259560375195,-0.10193050598072864,0.3472480684715409,1
76,bear,arch,0.5437520106407733,-0.12819681224131546,-0.15643510719152642,0.40279544696549113,1
77,bear,shirt,0.5437520106407733,0.14219705194676927,0.29967212045593694,0.2706009777702356,0
78,bear,pants,0.5437520106407733,0.135259595685235,0.10674569123505087,0.36568821679773345,1
79,bear,skirt,0.5437520106407733,0.10243934630153675,0.30929349550947377,0.2950331963918505,0
80,bear,coat,0.5437520106407733,0.14848569157775654,0.22541239225299936,0.3307214282818457,1
81,bear,dress,0.5437520106407733,0.12781362137403335,0.23369959987440558,0.26367844774206123,1
82,bear,chair,0.5437520106407733,-0.03986873070274753,-0.08455951256510932,0.24731578393858494,1
83,bear,dresser,0.5437520106407733,-0.03347717065227792,-0.10864071778418384,0.2744096330430643,1
84,bear,bed,0.5437520106407733,-0.025486950950279204,-0.016249292369160867,0.3741607859049991,1
85,bear,table,0.5437520106407733,-0.13169412035680272,-0.28016161391121436,0.36793663643521307,1
86,bear,desk,0.5437520106407733,-0.04803142032515707,-0.1956914203815749,0.3520198568861045,1
87,bear,ant,0.5437520106407733,0.45675791642918584,0.4912001624551347,0.5387132582228187,1
88,bear,butterfly,0.5437520106407733,0.4534591503462059,0.3172377723223229,0.3790094605541253,1
89,bear,fly,0.5437520106407733,0.46459720804268295,0.48201447198280223,0.504958895728333,1
90,bear,bee,0.5437520106407733,0.4655100302479167,0.4266945205352952,0.42938632502662877,1
91,bear,beetle,0.5437520106407733,0.46443382304806863,0.48488138437297273,0.5293959003504717,1
92,bear,knife,0.5437520106407733,-0.10195168794326201,-0.06219931827859054,0.33378840191095527,1
93,bear,bottle,0.5437520106407733,-0.028565698580121944,-0.0984630217991915,0.153088200060189,1
94,bear,glass,0.5437520106407733,-0.21771128060102507,-0.035048988394119004,0.31162959823896336,1
95,bear,spoon,0.5437520106407733,-0.012560290137519567,0.041414170362572625,0.14628670556852874,1
96,bear,cup,0.5437520106407733,-0.015281392778936205,-0.009805897729255345,0.2221991208746321,1
97,bear,telephone,0.5437520106407733,0.017413342828097,0.24230039215985422,0.17915916474420304,0
98,bear,key,0.5437520106407733,-0.031716808482710246,0.22698331353189372,0.07056994127869455,0
99,bear,watch,0.5437520106407733,-0.030151907497742256,-0.02629357507252089,0.34891720092920586,1
100,bear,refrigerator,0.5437520106407733,0.09949173016446765,-0.042308539379925195,0.3894134092124648,1
101,bear,bell,0.5437520106407733,-0.016827502011860333,0.14602900279893283,0.19580847395663792,1
102,bear,screwdriver,0.5437520106407733,-0.11580325532023374,-0.05866398922897349,0.24426448381197935,1
103,bear,chisel,0.5437520106407733,-0.09424834478442623,0.07841077449263405,0.16975637594997967,1
104,bear,pliers,0.5437520106407733,-0.10022161381114349,0.09633862582638625,0.28948932367635244,1
105,bear,saw,0.5437520106407733,-0.12030089508690381,-0.12182837603914387,0.38000429697772875,1
106,bear,hammer,0.5437520106407733,-0.0849317315580663,-0.08346080706740097,0.2470159394490503,1
107,bear,tomato,0.5437520106407733,-0.1547313488303565,0.28375429156720444,0.4484845973152375,1
108,bear,celery,0.5437520106407733,0.18742373024606973,0.0530746626750733,0.27208911400537233,1
109,bear,corn,0.5437520106407733,0.1951012629372342,0.07294838343045174,0.16264711145177485,1
110,bear,carrot,0.5437520106407733,0.02639622431990516,0.05601604782513189,0.2963183543602389,1
111,bear,lettuce,0.5437520106407733,0.01596094024379996,0.2338930226308033,0.2434149025574961,1
112,bear,bicycle,0.5437520106407733,0.026960152012353418,0.2563955120495054,0.11748947859424988,0
113,bear,car,0.5437520106407733,0.0094640393961666,0.04643036047041301,0.391800318043428,1
114,bear,train,0.5437520106407733,0.015459335237686427,-0.022841161582174023,0.2866917312964923,1
115,bear,truck,0.5437520106407733,0.014399325811124023,0.04578681870804011,0.3460140269296877,1
116,bear,airplane,0.5437520106407733,0.07033264531851417,0.21759601083466207,0.33173662304568835,1
117,cat,dog,0.38843547199041867,0.34973368725099185,0.5214333792537733,0.5072838375970989,0
118,cat,cow,0.38843547199041867,0.32993712513948864,0.521786171373067,0.607124856684228,1
119,cat,leg,0.38843547199041867,0.06435460001011806,0.0928719762049025,0.3268909829329146,1
120,cat,arm,0.38843547199041867,0.040746642239761446,0.004303037471223011,0.41731215164945534,1
121,cat,hand,0.38843547199041867,0.08808956155479009,0.2217813087883891,0.39525403755278027,1
122,cat,foot,0.38843547199041867,0.07290500782108265,0.06870918323151522,0.43216243537999155,1
123,cat,eye,0.38843547199041867,0.08418507436986042,0.05439662038153695,0.09919938541086608,1
124,cat,apartment,0.38843547199041867,-0.03572486962626651,-0.0003003617354342021,0.3299833713360011,1
125,cat,igloo,0.38843547199041867,-0.013467788667089045,-0.001582524255306316,0.40054354524229263,1
126,cat,barn,0.38843547199041867,-0.036935647664065055,-0.007187937029186218,0.3463015831283948,1
127,cat,house,0.38843547199041867,-0.04756559304161387,0.02761856318537945,0.36802098480695444,1
128,cat,church,0.38843547199041867,-0.17820059422407541,-0.10421234244800141,0.3140762808820958,1
129,cat,door,0.38843547199041867,-0.0002817123603244265,-0.08032096320324937,0.32704359049933174,1
130,cat,closet,0.38843547199041867,-0.012601008184568385,-0.122396772174445,0.35714327871571905,1
131,cat,chimney,0.38843547199041867,0.017992964389422182,-0.04672197744699523,0.36162352152796123,1
132,cat,window,0.38843547199041867,-0.014422109524526383,-0.1059624397257124,0.3472480684715409,1
133,cat,arch,0.38843547199041867,-0.23156018078188606,-0.16832985185203375,0.40279544696549113,1
134,cat,shirt,0.38843547199041867,0.14138835422068044,0.2960445788427901,0.2706009777702356,0
135,cat,pants,0.38843547199041867,0.15342954385094393,0.11203301687090517,0.36568821679773345,1
136,cat,skirt,0.38843547199041867,0.07840744457408527,0.3045427903126072,0.2950331963918505,0
137,cat,coat,0.38843547199041867,0.14742445417541183,0.2214391038599323,0.3307214282818457,1
138,cat,dress,0.38843547199041867,0.13293004035177985,0.23812150933173717,0.26367844774206123,1
139,cat,chair,0.38843547199041867,-0.0641706609138118,-0.07776245988106295,0.24731578393858494,1
140,cat,dresser,0.38843547199041867,-0.08198442243916779,-0.1210489743072194,0.2744096330430643,1
141,cat,bed,0.38843547199041867,-0.08364652574034154,-0.032363981560756254,0.3741607859049991,1
142,cat,table,0.38843547199041867,-0.17979413420816595,-0.28987738046008127,0.36793663643521307,1
143,cat,desk,0.38843547199041867,-0.096248064216261,-0.20569454499660728,0.3520198568861045,1
144,cat,ant,0.38843547199041867,0.31647292843290775,0.4881502224704501,0.5387132582228187,1
145,cat,butterfly,0.38843547199041867,0.3056392954010512,0.30802388324521424,0.3790094605541253,1
146,cat,fly,0.38843547199041867,0.31643231525450755,0.4761683973039804,0.504958895728333,1
147,cat,bee,0.38843547199041867,0.32316291754769166,0.42446720498835644,0.42938632502662877,1
148,cat,beetle,0.38843547199041867,0.3143183664678797,0.47365110569798174,0.5293959003504717,1
149,cat,knife,0.38843547199041867,-0.10548028526958449,-0.07050527359753654,0.33378840191095527,1
150,cat,bottle,0.38843547199041867,-0.04533409887114059,-0.08658526286051034,0.153088200060189,1
151,cat,glass,0.38843547199041867,0.0015325824725410525,-0.02654543652046947,0.31162959823896336,1
152,cat,spoon,0.38843547199041867,-0.05771964917221378,0.026976006569521434,0.14628670556852874,1
153,cat,cup,0.38843547199041867,-0.057734884877493425,-0.026315371213095073,0.2221991208746321,1
154,cat,telephone,0.38843547199041867,-0.0233502538150641,0.23648937736093414,0.17915916474420304,0
155,cat,key,0.38843547199041867,-0.028291023189993242,0.2393064643686923,0.07056994127869455,0
156,cat,watch,0.38843547199041867,-0.035079734583792974,-0.03057819505795155,0.34891720092920586,1
157,cat,refrigerator,0.38843547199041867,0.09248606011617491,-0.044928158409776625,0.3894134092124648,1
158,cat,bell,0.38843547199041867,-0.028682932132031394,0.14300067583142378,0.19580847395663792,1
159,cat,screwdriver,0.38843547199041867,-0.13573309009847773,-0.06535099272058145,0.24426448381197935,1
160,cat,chisel,0.38843547199041867,-0.09074675364810682,0.08524166535985367,0.16975637594997967,1
161,cat,pliers,0.38843547199041867,-0.12613943619015044,0.08202099670822668,0.28948932367635244,1
162,cat,saw,0.38843547199041867,-0.19626293378903556,-0.13541147388953834,0.38000429697772875,1
163,cat,hammer,0.38843547199041867,-0.0977604021012808,-0.09343432437939507,0.2470159394490503,1
164,cat,tomato,0.38843547199041867,-0.06159189128928483,0.27378218820414835,0.4484845973152375,1
165,cat,celery,0.38843547199041867,0.08600335654391117,0.03390102690833485,0.27208911400537233,1
166,cat,corn,0.38843547199041867,0.13726712235048905,0.07810794185676057,0.16264711145177485,1
167,cat,carrot,0.38843547199041867,-0.08822446043280882,0.03746456519590635,0.2963183543602389,1
168,cat,lettuce,0.38843547199041867,-0.012421882350919893,0.2294351350281406,0.2434149025574961,1
169,cat,bicycle,0.38843547199041867,-0.03759795669638906,0.25529257485611223,0.11748947859424988,0
170,cat,car,0.38843547199041867,-0.09661507380691271,0.030196238810293024,0.391800318043428,1
171,cat,train,0.38843547199041867,-0.04740157042310198,-0.028038763236589534,0.2866917312964923,1
172,cat,truck,0.38843547199041867,-0.0914935651733458,0.0301461129712733,0.3460140269296877,1
173,cat,airplane,0.38843547199041867,-0.04170923672410112,0.19845418942641285,0.33173662304568835,1
174,dog,cow,0.5072838375970989,0.5246116262627903,0.5183529743274128,0.607124856684228,0
175,dog,leg,0.5072838375970989,-0.03505825490189394,0.06109229002499897,0.3268909829329146,1
176,dog,arm,0.5072838375970989,-0.04356574844597018,-0.017613503693402484,0.41731215164945534,1
177,dog,hand,0.5072838375970989,0.015664440021361706,0.1969175537057266,0.39525403755278027,1
178,dog,foot,0.5072838375970989,0.019484152272983044,0.04598275045290863,0.43216243537999155,1
179,dog,eye,0.5072838375970989,0.024231866009261596,0.0659602467034386,0.09919938541086608,1
180,dog,apartment,0.5072838375970989,-0.09654431226548678,0.009185912408345986,0.3299833713360011,1
181,dog,igloo,0.5072838375970989,-0.08646977074168857,0.016464502775906373,0.40054354524229263,1
182,dog,barn,0.5072838375970989,-0.10245393716657951,-0.0005714670721484773,0.3463015831283948,1
183,dog,house,0.5072838375970989,-0.10782914471334834,0.04690066403081738,0.36802098480695444,1
184,dog,church,0.5072838375970989,-0.19488218348039377,-0.09476108430540411,0.3140762808820958,1
185,dog,door,0.5072838375970989,-0.08096846486101306,-0.08475620328285978,0.32704359049933174,1
186,dog,closet,0.5072838375970989,-0.094903685806959,-0.12139466369703408,0.35714327871571905,1
187,dog,chimney,0.5072838375970989,-0.01195037203931662,-0.04067087866529932,0.36162352152796123,1
188,dog,window,0.5072838375970989,-0.09183350356125998,-0.09610879898350186,0.3472480684715409,1
189,dog,arch,0.5072838375970989,-0.2823775771342062,-0.1635353109338169,0.40279544696549113,1
190,dog,shirt,0.5072838375970989,0.12811434163039326,0.2981871576799062,0.2706009777702356,0
191,dog,pants,0.5072838375970989,0.13602673293343373,0.11020323458319603,0.36568821679773345,1
192,dog,skirt,0.5072838375970989,0.06386885901790063,0.3205632238379027,0.2950331963918505,0
193,dog,coat,0.5072838375970989,0.13977448382681046,0.21948242735017442,0.3307214282818457,1
194,dog,dress,0.5072838375970989,0.11081432702617039,0.22847934837349668,0.26367844774206123,1
195,dog,chair,0.5072838375970989,-0.11035280580868363,-0.08105349259200545,0.24731578393858494,1
196,dog,dresser,0.5072838375970989,-0.11670136564155109,-0.10695110124932697,0.2744096330430643,1
197,dog,bed,0.5072838375970989,-0.10486518796409465,-0.016998875165894555,0.3741607859049991,1
198,dog,table,0.5072838375970989,-0.18402078595610938,-0.2901581689757786,0.36793663643521307,1
199,dog,desk,0.5072838375970989,-0.1322836709729363,-0.18826924089688604,0.3520198568861045,1
200,dog,ant,0.5072838375970989,0.47190896156329,0.48519249531177594,0.5387132582228187,1
201,dog,butterfly,0.5072838375970989,0.46527747955066795,0.3281230955287986,0.3790094605541253,1
202,dog,fly,0.5072838375970989,0.4725536672010284,0.47153403660357407,0.504958895728333,1
203,dog,bee,0.5072838375970989,0.4772016580731263,0.419226945947584,0.42938632502662877,1
204,dog,beetle,0.5072838375970989,0.47487387957924937,0.4903079001735204,0.5293959003504717,1
205,dog,knife,0.5072838375970989,-0.1219102696914493,-0.06386482272828035,0.33378840191095527,1
206,dog,bottle,0.5072838375970989,-0.07596951513249361,-0.0941197116450817,0.153088200060189,1
207,dog,glass,0.5072838375970989,-0.14339501087729414,-0.030501339416994747,0.31162959823896336,1
208,dog,spoon,0.5072838375970989,-0.07497248052552975,0.04119289272698523,0.14628670556852874,1
209,dog,cup,0.5072838375970989,-0.07530206021917733,-0.012950771227899546,0.2221991208746321,1
210,dog,telephone,0.5072838375970989,-0.03767039030884149,0.2349303968328243,0.17915916474420304,0
211,dog,key,0.5072838375970989,-0.0702379747454393,0.23231826462429028,0.07056994127869455,0
212,dog,watch,0.5072838375970989,-0.053855205137213896,-0.017495726835766407,0.34891720092920586,1
213,dog,refrigerator,0.5072838375970989,0.04447816957117315,-0.0336036610758027,0.3894134092124648,1
214,dog,bell,0.5072838375970989,-0.06865340684924721,0.15962590472501204,0.19580847395663792,1
215,dog,screwdriver,0.5072838375970989,-0.12969921690707253,-0.0575458948518853,0.24426448381197935,1
216,dog,chisel,0.5072838375970989,-0.11205200540784716,0.07036938843169747,0.16975637594997967,1
217,dog,pliers,0.5072838375970989,-0.11531078453846477,0.10242082378370335,0.28948932367635244,1
218,dog,saw,0.5072838375970989,-0.14999586299148598,-0.1364764341062996,0.38000429697772875,1
219,dog,hammer,0.5072838375970989,-0.10090060165827366,-0.0769019061173168,0.2470159394490503,1
220,dog,tomato,0.5072838375970989,-0.10918098357607688,0.27853888934713905,0.4484845973152375,1
221,dog,celery,0.5072838375970989,0.19229926439372788,0.0732323294437768,0.27208911400537233,1
222,dog,corn,0.5072838375970989,0.20337761044460745,0.08203434693612974,0.16264711145177485,1
223,dog,carrot,0.5072838375970989,-0.045422583684792114,0.060017505937003814,0.2963183543602389,1
224,dog,lettuce,0.5072838375970989,-0.012070329570594687,0.23955521598826487,0.2434149025574961,1
225,dog,bicycle,0.5072838375970989,-0.05030048362732527,0.240671894217034,0.11748947859424988,0
226,dog,car,0.5072838375970989,-0.09478912927562705,0.04957194685775347,0.391800318043428,1
227,dog,train,0.5072838375970989,-0.08615323216282866,-0.024192836081945612,0.2866917312964923,1
228,dog,truck,0.5072838375970989,-0.0922534479934132,0.03755385947412852,0.3460140269296877,1
229,dog,airplane,0.5072838375970989,-0.05001759071710893,0.21349885375468716,0.33173662304568835,1
230,cow,leg,0.607124856684228,-0.1916304911078843,0.0538521052066033,0.3268909829329146,1
231,cow,arm,0.607124856684228,-0.18728076540801109,0.027332647326010644,0.41731215164945534,1
232,cow,hand,0.607124856684228,-0.1573696623466404,0.18573069760298005,0.39525403755278027,1
233,cow,foot,0.607124856684228,-0.1395460145176326,0.07653054585565774,0.43216243537999155,1
234,cow,eye,0.607124856684228,-0.09464484529571802,0.05809808084033829,0.09919938541086608,1
235,cow,apartment,0.607124856684228,-0.04032507640291535,-0.008967465788019421,0.3299833713360011,1
236,cow,igloo,0.607124856684228,-0.015757737779174885,-0.0022255472117054323,0.40054354524229263,1
237,cow,barn,0.607124856684228,-0.028862799752417956,-0.006904628750141081,0.3463015831283948,1
238,cow,house,0.607124856684228,-0.03646038270824007,0.03916625108345244,0.36802098480695444,1
239,cow,church,0.607124856684228,-0.1644813044140677,-0.10013897108692404,0.3140762808820958,1
240,cow,door,0.607124856684228,-0.038286566470293666,-0.10194869969651678,0.32704359049933174,1
241,cow,closet,0.607124856684228,-0.04051722437811649,-0.13662844545019437,0.35714327871571905,1
242,cow,chimney,0.607124856684228,0.056337055136705616,-0.0419687984166457,0.36162352152796123,1
243,cow,window,0.607124856684228,-0.04938713497518414,-0.13098514551908302,0.3472480684715409,1
244,cow,arch,0.607124856684228,-0.2899563415147264,-0.17427555149155466,0.40279544696549113,1
245,cow,shirt,0.607124856684228,0.1356903078324716,0.27819832738922634,0.2706009777702356,0
246,cow,pants,0.607124856684228,0.1428627697630806,0.09494626133584481,0.36568821679773345,1
247,cow,skirt,0.607124856684228,0.08920794248855704,0.28959837668049526,0.2950331963918505,1
248,cow,coat,0.607124856684228,0.15103336161886016,0.2237650268967546,0.3307214282818457,1
249,cow,dress,0.607124856684228,0.12045310075407714,0.21549726706433936,0.26367844774206123,1
250,cow,chair,0.607124856684228,-0.054055044921912467,-0.1105391264746805,0.24731578393858494,1
251,cow,dresser,0.607124856684228,-0.05024058190681277,-0.12104493746626238,0.2744096330430643,1
252,cow,bed,0.607124856684228,-0.029916899511141258,-0.0030198577416800203,0.3741607859049991,1
253,cow,table,0.607124856684228,-0.15055973933516495,-0.26280174107025517,0.36793663643521307,1
254,cow,desk,0.607124856684228,-0.05986488425011276,-0.1946934809719011,0.3520198568861045,1
255,cow,ant,0.607124856684228,0.4952060994857793,0.5033917909430504,0.5387132582228187,1
256,cow,butterfly,0.607124856684228,0.47767950046663293,0.2984575894967527,0.3790094605541253,1
257,cow,fly,0.607124856684228,0.4898419150928933,0.4718802777205839,0.504958895728333,1
258,cow,bee,0.607124856684228,0.49454515559273815,0.40359783798102,0.42938632502662877,1
259,cow,beetle,0.607124856684228,0.4885997090519755,0.4647016795993174,0.5293959003504717,1
260,cow,knife,0.607124856684228,-0.0566629973405101,-0.04820675665647065,0.33378840191095527,1
261,cow,bottle,0.607124856684228,-0.024017644205196906,-0.12990026111075528,0.153088200060189,1
262,cow,glass,0.607124856684228,-0.3771129695339397,-0.08075380148789754,0.31162959823896336,1
263,cow,spoon,0.607124856684228,-0.006161927235063022,0.055211273615524026,0.14628670556852874,1
264,cow,cup,0.607124856684228,-0.010939566122056751,-0.01007537204103516,0.2221991208746321,1
265,cow,telephone,0.607124856684228,0.021307518099304316,0.2315322441602517,0.17915916474420304,0
266,cow,key,0.607124856684228,-0.01567736814325264,0.18832820428494929,0.07056994127869455,0
267,cow,watch,0.607124856684228,0.024183428375039354,-0.006073955977170104,0.34891720092920586,1
268,cow,refrigerator,0.607124856684228,0.0708653854263924,-0.06264492081502651,0.3894134092124648,1
269,cow,bell,0.607124856684228,-0.0014258939205121848,0.12172480065519149,0.19580847395663792,1
270,cow,screwdriver,0.607124856684228,-0.05082668563567938,-0.03864634495225101,0.24426448381197935,1
271,cow,chisel,0.607124856684228,-0.05493818683119854,0.05081605720836008,0.16975637594997967,1
272,cow,pliers,0.607124856684228,-0.03660331455269753,0.11933568989559262,0.28948932367635244,1
273,cow,saw,0.607124856684228,-0.09935228787668941,-0.09337722788886596,0.38000429697772875,1
274,cow,hammer,0.607124856684228,-0.014286182580002332,-0.05156354554514862,0.2470159394490503,1
275,cow,tomato,0.607124856684228,-0.29860405339255286,0.25710676595794657,0.4484845973152375,1
276,cow,celery,0.607124856684228,0.2371621355313799,0.0740904875539359,0.27208911400537233,1
277,cow,corn,0.607124856684228,0.23113864294262526,0.04866492765205596,0.16264711145177485,1
278,cow,carrot,0.607124856684228,0.05046900331891736,0.07666434468264238,0.2963183543602389,1
279,cow,lettuce,0.607124856684228,-0.037107481354613475,0.2131002846598087,0.2434149025574961,1
280,cow,bicycle,0.607124856684228,0.025498990541632988,0.2393897230022468,0.11748947859424988,0
281,cow,car,0.607124856684228,0.02035923004189797,0.06492715802079291,0.391800318043428,1
282,cow,train,0.607124856684228,0.0016115795441520725,-0.03612310384558759,0.2866917312964923,1
283,cow,truck,0.607124856684228,0.019628019740309276,0.047538053559504787,0.3460140269296877,1
284,cow,airplane,0.607124856684228,0.06392250329461345,0.21999841249321006,0.33173662304568835,1
285,leg,arm,0.3268909829329146,0.29383659026288794,0.3876457145263848,0.41731215164945534,1
286,leg,hand,0.3268909829329146,0.28814682784256523,0.3149204647453294,0.39525403755278027,1
287,leg,foot,0.3268909829329146,0.2807103285071954,0.35075576629484984,0.43216243537999155,1
288,leg,eye,0.3268909829329146,0.2536733593103405,-0.12864876947412812,0.09919938541086608,1
289,leg,apartment,0.3268909829329146,-0.07168427254760514,-0.37741830138247523,0.3299833713360011,1
290,leg,igloo,0.3268909829329146,-0.03932604616585095,-0.31775871668632094,0.40054354524229263,1
291,leg,barn,0.3268909829329146,-0.08171663387538838,-0.332060904910311,0.3463015831283948,1
292,leg,house,0.3268909829329146,-0.09146176834778799,-0.413816587132335,0.36802098480695444,1
293,leg,church,0.3268909829329146,-0.15208389147614343,-0.3727828582171247,0.3140762808820958,1
