term,airplane,ant,apartment,arch,arm,barn,bear,bed,bee,beetle,bell,bicycle,bottle,butterfly,car,carrot,cat,celery,chair,chimney,chisel,church,closet,coat,corn,cow,cup,desk,dog,door,dress,dresser,eye,fly,foot,glass,hammer,hand,horse,house,igloo,key,knife,leg,lettuce,pants,pliers,refrigerator,saw,screwdriver,shirt,skirt,spoon,table,telephone,tomato,train,truck,watch,window
bell,0.640781582,0.685963108,0.614141968,0.703633556,0.646449983,0.742170805,0.771160912,0.662987375,0.738121675,0.782760697,1,0.740959343,0.494446768,0.719315015,0.624038536,0.437384579,0.752109714,0.474817036,0.656225513,0.666031011,0.546173775,0.632299217,0.670255875,0.811518984,0.721204561,0.731004853,0.77991646,0.656676774,0.693621473,0.65819837,0.844339453,0.720554778,0.757155832,0.814595155,0.638491494,0.709113901,0.619092475,0.759291766,0.673254437,0.694386626,0.565337317,0.718236816,0.301895592,0.448438584,0.78508197,0.684951684,0.683901815,0.696998874,0.665890112,0.341886285,0.843455664,0.752183226,0.631863364,0.662780174,0.799063067,0.804722676,0.702126856,0.501401735,0.662328963,0.71730103
bicycle,0.826313222,0.753269936,0.749925063,0.70973583,0.556334684,0.82310169,0.821972318,0.755699513,0.812085344,0.809155588,0.740959343,1,0.237204812,0.716387068,0.752319657,0.446875677,0.634984926,0.377857985,0.513001715,0.76881812,0.50558216,0.805534321,0.650883362,0.838434118,0.711654362,0.744894906,0.692178687,0.70019801,0.750159151,0.529753924,0.656293151,0.815072771,0.760368362,0.818202197,0.60296431,0.546860247,0.423746318,0.631009529,0.82750364,0.853830236,0.647253909,0.565795978,0.141983968,0.448261561,0.791739176,0.490510059,0.440946235,0.640824191,0.512223496,0.142521692,0.844271938,0.565812089,0.490136267,0.806401558,0.837691757,0.69286378,0.83438169,0.634755608,0.680947813,0.640968387
bottle,0.235371328,0.137293874,0.274282244,0.459391666,0.314429739,0.283976249,0.278428026,0.137141456,0.327662564,0.24954492,0.494446768,0.237204812,1,0.20214268,0.118467521,0.097876591,0.502355043,0.200130909,0.301940777,0.244530506,0.503575255,0.213080001,0.527820354,0.311587719,0.207020352,0.106435622,0.489819925,0.332562133,0.129731311,0.558042811,0.570201182,0.241720444,0.248966715,0.301974764,0.457500598,0.690825484,0.253943269,0.377325086,0.196454903,0.173367326,0.25744154,0.501896253,0.395128576,0.496637422,0.177142914,0.567870471,0.303074491,0.615231311,0.510649681,0.270999727,0.344234049,0.723389025,0.323698943,0.276381173,0.274494434,0.566481325,0.115773353,0.320986245,0.133284021,0.529034833
butterfly,0.591356663,0.702709109,0.681600101,0.710247589,0.462264594,0.771292635,0.802698811,0.654743016,0.713958464,0.798193437,0.719315015,0.716387068,0.20214268,1,0.662966992,0.432167297,0.564824852,0.235991498,0.584713764,0.541016076,0.529424005,0.651257103,0.505113807,0.731074606,0.805647537,0.777379241,0.705632706,0.577093058,0.706241625,0.608913003,0.643099283,0.735462752,0.751417297,0.781485956,0.529598501,0.613674019,0.412051141,0.608832586,0.744572207,0.755498806,0.429501216,0.697507963,0.139711625,0.489972255,0.804209599,0.42851352,0.552882493,0.605866572,0.487345483,0.081841334,0.789248379,0.558983121,0.500032143,0.730335331,0.765633476,0.717901558,0.668173387,0.516048831,0.816859394,0.673462323
car,0.814203182,0.756040267,0.69120105,0.692532592,0.381656946,0.804228176,0.792384287,0.80516831,0.73116101,0.730451525,0.624038536,0.752319657,0.118467521,0.662966992,1,0.364642359,0.584850049,0.25577973,0.441674939,0.658330248,0.570324142,0.780949473,0.569314876,0.680993342,0.74293136,0.802432702,0.698019556,0.802698813,0.647254388,0.554908379,0.521549694,0.786599131,0.827105806,0.694032327,0.615538654,0.433382535,0.249706155,0.60658431,0.767580439,0.837027846,0.759778312,0.597230778,-0.007382299,0.360001247,0.831494185,0.396708857,0.397701845,0.53706879,0.427299575,0.082890509,0.723179437,0.407794359,0.499947411,0.753568328,0.79069974,0.654216333,0.84301409,0.773250938,0.770251655,0.547658597
carrot,0.473977183,0.375933785,0.397462264,0.42251964,0.657193038,0.449173104,0.480984012,0.518791668,0.341488347,0.55806739,0.437384579,0.446875677,0.097876591,0.432167297,0.364642359,1,0.168139412,0.257870086,0.196670527,0.379245874,0.212729903,0.432724552,0.233436015,0.497273549,0.324503112,0.512870638,0.390663152,0.368204209,0.514898213,0.368437733,0.242557485,0.431229288,0.393558138,0.464418529,0.543535518,0.280641641,0.360064623,0.253444822,0.37859919,0.439783451,0.144892435,0.260457235,0.449920083,0.176439448,0.414050277,0.068079218,0.54502256,0.340730735,0.615122302,0.507250484,0.42243067,0.412440452,0.672102588,0.510211338,0.49750278,0.34978633,0.312883585,0.310690192,0.235226004,0.429520152
cat,0.58308018,0.5710241,0.503038166,0.556172284,0.390130313,0.637938226,0.607234197,0.462338339,0.706081938,0.565026816,0.752109714,0.634984926,0.502355043,0.564824852,0.584850049,0.168139412,1,0.306786773,0.546944942,0.495373391,0.612864415,0.586107955,0.629314359,0.65414516,0.671890564,0.53319962,0.706105774,0.554273869,0.4587937,0.543048673,0.765293752,0.586870271,0.681849818,0.696168869,0.569098566,0.654373249,0.305409402,0.77788537,0.631746701,0.594075373,0.673621442,0.685808382,0.073056015,0.501114603,0.642471906,0.632073767,0.380640457,0.609306823,0.440425281,0.124427318,0.676144259,0.639877771,0.386180635,0.498222966,0.623283872,0.733245396,0.619279791,0.515474806,0.565489456,0.582108187
celery,0.337852433,0.45714314,0.254355059,0.248776269,0.552271021,0.226457483,0.393255991,0.406487485,0.373234917,0.363581456,0.474817036,0.377857985,0.200130909,0.235991498,0.25577973,0.257870086,0.306786773,1,0.158466639,0.494506182,-0.084104311,0.278546735,0.203339861,0.379724225,0.15581533,0.450975251,0.423628793,0.205041458,0.450253763,0.077598686,0.316297546,0.413474217,0.24091588,0.368939887,0.160620113,0.156390621,0.663871424,0.213409423,0.258452854,0.300344453,0.3046158,0.039849759,0.167285756,-0.225906327,0.3880633,0.284943365,0.604834452,0.270644145,0.445067844,0.497438182,0.358650783,0.290047486,0.379734082,0.230655982,0.449897136,0.406206407,0.351129662,0.034616484,0.208213394,0.179194237
chair,0.361133448,0.457990165,0.49099013,0.446851211,0.288790877,0.612674524,0.413661633,0.393427781,0.516143856,0.462076236,0.656225513,0.513001715,0.301940777,0.584713764,0.441674939,0.196670527,0.546944942,0.158466639,1,0.509562851,0.433714012,0.527161121,0.63345675,0.718145385,0.615578118,0.508462125,0.43950935,0.521071411,0.364695034,0.536585876,0.732435113,0.544111951,0.602501373,0.530782787,0.453379169,0.608694373,0.254759968,0.649045163,0.544173153,0.543653807,0.50757639,0.573508558,0.006050344,0.526062453,0.613255828,0.699279567,0.332169524,0.493477181,0.28021886,-0.066436343,0.662675909,0.524537482,0.238627602,0.514262633,0.574645932,0.415858952,0.571671605,0.3204678,0.59235965,0.599253584
chimney,0.722147905,0.622573056,0.774161669,0.67472311,0.553499389,0.759889368,0.73568053,0.772838694,0.652015329,0.738198067,0.666031011,0.76881812,0.244530506,0.541016076,0.658330248,0.379245874,0.495373391,0.494506182,0.509562851,1,0.398643921,0.77057339,0.717241735,0.773950842,0.523055466,0.680902782,0.593102348,0.720446709,0.709810049,0.554241605,0.576493558,0.75152835,0.658949251,0.626624086,0.547340014,0.497802268,0.469395457,0.483073309,0.619437373,0.797444187,0.62937234,0.41794014,0.213005875,0.315932969,0.687283723,0.500836961,0.454304994,0.672754659,0.544017591,0.199192228,0.761795106,0.553416458,0.474934757,0.738264273,0.750725778,0.589837225,0.762843285,0.52919914,0.567163543,0.605836951
chisel,0.539823321,0.337428222,0.609986996,0.7220542,0.242677928,0.6562698,0.611894302,0.470401967,0.578537666,0.538937843,0.546173775,0.50558216,0.503575255,0.529424005,0.570324142,0.212729903,0.612864415,-0.084104311,0.433714012,0.398643921,1,0.551381369,0.714360323,0.507184884,0.618482061,0.418879107,0.618623035,0.69659649,0.333157668,0.791200429,0.571913611,0.496999939,0.652152147,0.520065565,0.727262559,0.702860084,0.096502639,0.615529758,0.504256008,0.587346701,0.511336364,0.79966346,0.30637136,0.739546288,0.491983563,0.535297016,0.254549462,0.7173446,0.510404941,0.045437222,0.550795596,0.671494461,0.485529089,0.596818196,0.526698166,0.695433068,0.470995721,0.75333984,0.531055645,0.716528085
church,0.799525689,0.613259579,0.842322759,0.73670983,0.478623245,0.863619659,0.757349757,0.721943919,0.696986506,0.735710789,0.632299217,0.805534321,0.213080001,0.651257103,0.780949473,0.432724552,0.586107955,0.278546735,0.527161121,0.77057339,0.551381369,1,0.717413595,0.76245018,0.623649199,0.663965931,0.584317487,0.715577002,0.648092226,0.609459557,0.576573169,0.764335702,0.752660618,0.669340969,0.626682243,0.559323893,0.23308945,0.552483996,0.71567289,0.894607165,0.671077119,0.528776458,0.094026981,0.492058824,0.698008119,0.434972696,0.303084529,0.698371347,0.501067831,0.050636025,0.75771095,0.559821725,0.407370154,0.817019454,0.76415523,0.615956847,0.783066096,0.705123788,0.645517743,0.699003292
closet,0.635868916,0.432983612,0.739287127,0.749081947,0.350380531,0.728881271,0.627721591,0.558384495,0.652137461,0.601753642,0.670255875,0.650883362,0.527820354,0.505113807,0.569314876,0.233436015,0.629314359,0.203339861,0.63345675,0.717241735,0.714360323,0.717413595,1,0.703065974,0.546395929,0.467564664,0.570482935,0.769176849,0.440351718,0.796064486,0.683118715,0.624748874,0.693880844,0.548569201,0.697151017,0.725992152,0.300341257,0.626982109,0.500253221,0.706703857,0.654902938,0.687244358,0.334274931,0.673466594,0.558946606,0.703640121,0.335180045,0.808495899,0.5749898,0.073525597,0.697111049,0.715637045,0.432337413,0.681902273,0.606987386,0.684451336,0.619477887,0.669823792,0.523967126,0.812637157
coat,0.698297722,0.712938634,0.732385875,0.679830167,0.625766716,0.83669789,0.758530691,0.728066166,0.744083252,0.804012941,0.811518984,0.838434118,0.311587719,0.731074606,0.680993342,0.497273549,0.65414516,0.379724225,0.718145385,0.773950842,0.507184884,0.76245018,0.703065974,1,0.720631176,0.782544052,0.694811509,0.703939278,0.722149962,0.611336856,0.760604114,0.820949112,0.735840882,0.783307836,0.660052229,0.651932825,0.473606877,0.707137024,0.78212271,0.800833663,0.605554136,0.584328699,0.201930719,0.484057454,0.801557033,0.598556127,0.571618621,0.706099241,0.546365169,0.226945975,0.885977777,0.683557963,0.554180383,0.794998695,0.867473701,0.65826001,0.78860586,0.501948956,0.650377931,0.68541894
corn,0.632347497,0.679830719,0.590404578,0.614602801,0.369733772,0.780530717,0.744551475,0.647559814,0.705470918,0.738101147,0.721204561,0.711654362,0.207020352,0.805647537,0.74293136,0.324503112,0.671890564,0.15581533,0.615578118,0.523055466,0.618482061,0.623649199,0.546395929,0.720631176,1,0.739235676,0.713433458,0.670629826,0.630498972,0.596948398,0.656618126,0.703280584,0.805488837,0.778855518,0.540240312,0.591907597,0.272724696,0.715064894,0.772225085,0.752232564,0.574775706,0.751240647,0.063693264,0.505299051,0.825551232,0.508552446,0.447251913,0.532271096,0.387142855,0.014263263,0.776685797,0.487254117,0.469330859,0.670933156,0.736340175,0.679482636,0.759904811,0.628513015,0.802670008,0.560579732
cow,0.684948668,0.846498448,0.650513298,0.646520552,0.565762129,0.770660142,0.830853536,0.8437049,0.702993287,0.827722915,0.731004853,0.744894906,0.106435622,0.777379241,0.802432702,0.512870638,0.53319962,0.450975251,0.508462125,0.680902782,0.418879107,0.663965931,0.467564664,0.782544052,0.739235676,1,0.729665823,0.694933149,0.804225699,0.524114285,0.580708508,0.813067069,0.756753439,0.747594237,0.556852028,0.421372081,0.492522454,0.576692897,0.751910998,0.771778199,0.562998453,0.561250186,0.083374778,0.232573042,0.88851597,0.376472637,0.67253542,0.508516265,0.509238504,0.254777619,0.791305514,0.455279213,0.603674341,0.755207675,0.860865953,0.68037312,0.773361421,0.522745486,0.745576779,0.517547287
cup,0.677125477,0.707533686,0.585352147,0.740269493,0.601593522,0.702777981,0.79571111,0.675262577,0.760161897,0.722135245,0.77991646,0.692178687,0.489819925,0.705632706,0.698019556,0.390663152,0.706105774,0.423628793,0.43950935,0.593102348,0.618623035,0.584317487,0.570482935,0.694811509,0.713433458,0.729665823,1,0.704485691,0.633860775,0.654923728,0.65710188,0.739209494,0.671548968,0.735010549,0.640823868,0.671280258,0.46097753,0.668286734,0.682106904,0.669664162,0.580147749,0.678241987,0.22687791,0.3892537,0.742965489,0.499209741,0.63097598,0.691357437,0.640362538,0.350979406,0.746211204,0.719813344,0.632426638,0.686955419,0.770887544,0.843591279,0.643515769,0.605355593,0.644803625,0.629368952
desk,0.719495346,0.605067948,0.72142575,0.76864665,0.402471098,0.806501573,0.755205184,0.762541551,0.664812159,0.712024901,0.656676774,0.70019801,0.332562133,0.577093058,0.802698813,0.368204209,0.554273869,0.205041458,0.521071411,0.720446709,0.69659649,0.715577002,0.769176849,0.703939278,0.670629826,0.694933149,0.704485691,1,0.590772046,0.749932782,0.602576995,0.736997579,0.802929269,0.611526793,0.695529194,0.575087921,0.329349261,0.62716173,0.667113494,0.796979246,0.695161195,0.663496611,0.260064935,0.509271501,0.729966363,0.560862316,0.402799555,0.690358549,0.567857276,0.167489045,0.743375718,0.574771815,0.556869828,0.781202868,0.742701846,0.677995064,0.764517219,0.771028822,0.687965421,0.685243234
dog,0.644457494,0.731035378,0.683082265,0.624440494,0.636821288,0.71418693,0.831972193,0.808934133,0.584727207,0.900819287,0.693621473,0.750159151,0.129731311,0.706241625,0.647254388,0.514898213,0.4587937,0.450253763,0.364695034,0.709810049,0.333157668,0.648092226,0.440351718,0.722149962,0.630498972,0.804225699,0.633860775,0.590772046,1,0.472395224,0.546271867,0.693182653,0.655287268,0.741752454,0.486020869,0.38850629,0.594683576,0.396843553,0.672840005,0.735826232,0.343790228,0.458472805,0.299072836,0.199430782,0.741521305,0.294215171,0.61193305,0.576073317,0.592506073,0.327585676,0.788691868,0.461712267,0.594408557,0.709580511,0.780019607,0.623268144,0.68261678,0.427973803,0.608669981,0.498908142
door,0.540395141,0.393988192,0.697004917,0.83232535,0.411689488,0.734844462,0.670137294,0.592467869,0.564692839,0.659928356,0.65819837,0.529753924,0.558042811,0.608913003,0.554908379,0.368437733,0.543048673,0.077598686,0.536585876,0.554241605,0.791200429,0.609459557,0.796064486,0.611336856,0.596948398,0.524114285,0.654923728,0.749932782,0.472395224,1,0.631759713,0.5825345,0.661901639,0.563311674,0.742761699,0.754912516,0.303237435,0.560605306,0.484577066,0.649365859,0.469116387,0.793184523,0.462679654,0.668152496,0.576874046,0.566418574,0.472588754,0.817899102,0.679603109,0.156713077,0.65635115,0.7779106,0.57770824,0.687590714,0.60107223,0.722577549,0.5242463,0.685628958,0.556171768,0.853866303
dress,0.51792776,0.591073898,0.55227287,0.622669756,0.466141599,0.679435732,0.622059904,0.494948987,0.650923901,0.663086273,0.844339453,0.656293151,0.570201182,0.643099283,0.521549694,0.242557485,0.765293752,0.316297546,0.732435113,0.576493558,0.571913611,0.576573169,0.683118715,0.760604114,0.656618126,0.580708508,0.65710188,0.602576995,0.546271867,0.631759713,1,0.626009889,0.729913766,0.729962328,0.567874933,0.754727305,0.492765708,0.784859497,0.642449342,0.595469923,0.560771752,0.731393067,0.248617601,0.609470954,0.681325096,0.77046455,0.480071764,0.686198589,0.499611673,0.215217074,0.794157756,0.728432151,0.443829666,0.581214093,0.698947608,0.708031419,0.64502591,0.44424587,0.617374275,0.671688862
dresser,0.711625326,0.740126637,0.739745848,0.742260377,0.52444341,0.824825081,0.784157656,0.798089578,0.736012141,0.76109584,0.720554778,0.815072771,0.241720444,0.735462752,0.786599131,0.431229288,0.586870271,0.413474217,0.544111951,0.75152835,0.496999939,0.764335702,0.624748874,0.820949112,0.703280584,0.813067069,0.739209494,0.736997579,0.693182653,0.5825345,0.626009889,1,0.734958472,0.741444847,0.598259055,0.529253673,0.451179452,0.613215924,0.789282802,0.824139969,0.668416079,0.56693543,0.067067135,0.364120222,0.826199156,0.46866636,0.574648162,0.622191923,0.491449767,0.18470154,0.771314613,0.545717436,0.525675379,0.791674073,0.879762984,0.710965292,0.832340204,0.604470406,0.715191193,0.635218028
eye,0.745344553,0.69288665,0.7102496,0.728841527,0.388962782,0.825167748,0.800265047,0.726953378,0.754427813,0.781904859,0.757155832,0.760368362,0.248966715,0.751417297,0.827105806,0.393558138,0.681849818,0.24091588,0.602501373,0.658949251,0.652152147,0.752660618,0.693880844,0.735840882,0.805488837,0.756753439,0.671548968,0.802929269,0.655287268,0.661901639,0.729913766,0.734958472,1,0.774466163,0.668356737,0.585846185,0.381656342,0.747804364,0.753101178,0.829983939,0.691034598,0.757538288,0.16166902,0.571222822,0.820670658,0.607193931,0.415370339,0.61694543,0.492801213,0.096925518,0.813339403,0.538919275,0.519974744,0.736155704,0.786612396,0.721499313,0.813612343,0.72754653,0.820465294,0.679613811
fly,0.714484696,0.738431846,0.599708064,0.710113731,0.605352521,0.78238471,0.811975697,0.673217999,0.785889307,0.826672441,0.814595155,0.818202197,0.301974764,0.781485956,0.694032327,0.464418529,0.696168869,0.368939887,0.530782787,0.626624086,0.520065565,0.669340969,0.548569201,0.783307836,0.778855518,0.747594237,0.735010549,0.611526793,0.741752454,0.563311674,0.729962328,0.741444847,0.774466163,1,0.627294357,0.588045663,0.508637069,0.747180639,0.824838179,0.764046434,0.544664324,0.668143457,0.225357077,0.469337329,0.811109092,0.502839238,0.551524282,0.584503382,0.5390844,0.205718747,0.829300905,0.605546201,0.58792871,0.670285175,0.804310545,0.727544806,0.798734223,0.593781549,0.715686254,0.640348918
foot,0.648904134,0.43877608,0.623361162,0.75116565,0.53789115,0.676089449,0.665514425,0.649322667,0.628627993,0.639393672,0.638491494,0.60296431,0.457500598,0.529598501,0.615538654,0.543535518,0.569098566,0.160620113,0.453379169,0.547340014,0.727262559,0.626682243,0.697151017,0.660052229,0.540240312,0.556852028,0.640823868,0.695529194,0.486020869,0.742761699,0.567874933,0.598259055,0.668356737,0.627294357,1,0.66777382,0.328234338,0.630308069,0.529743731,0.632575465,0.533594721,0.68704633,0.46202024,0.610099593,0.577689002,0.524605457,0.492518077,0.685348461,0.685558702,0.342447416,0.626854357,0.713598734,0.734116284,0.651430912,0.65169121,0.67184366,0.540483485,0.695735136,0.467253452,0.752030132
glass,0.498439072,0.418372789,0.58754875,0.705999322,0.406322377,0.646399829,0.586516978,0.428069897,0.631308865,0.564927091,0.709113901,0.546860247,0.690825484,0.613674019,0.433382535,0.280641641,0.654373249,0.156390621,0.608694373,0.497802268,0.702860084,0.559323893,0.725992152,0.651932825,0.591907597,0.421372081,0.671280258,0.575087921,0.38850629,0.754912516,0.754727305,0.529253673,0.585846185,0.588045663,0.66777382,1,0.293603202,0.656908599,0.510355073,0.54472154,0.461945186,0.757087826,0.357784418,0.709426062,0.530166126,0.678048569,0.417518687,0.79669345,0.606169348,0.156799043,0.669509726,0.838239167,0.472147536,0.616296381,0.563996256,0.727452615,0.462079306,0.525615104,0.503784139,0.787212762
hammer,0.293881495,0.463049306,0.308110522,0.416653679,0.577692414,0.332392814,0.483620568,0.476265622,0.355968943,0.565239734,0.619092475,0.423746318,0.253943269,0.412051141,0.249706155,0.360064623,0.305409402,0.663871424,0.254759968,0.469395457,0.096502639,0.23308945,0.300341257,0.473606877,0.272724696,0.492522454,0.46097753,0.329349261,0.594683576,0.303237435,0.492765708,0.451179452,0.381656342,0.508637069,0.328234338,0.293603202,1,0.329334648,0.311833782,0.34969318,0.186890322,0.290615252,0.448487229,0.024300173,0.451225918,0.405683284,0.700736572,0.373947651,0.595195758,0.573371316,0.527246712,0.417136488,0.568467678,0.326523668,0.501559022,0.474182695,0.382626424,0.096035035,0.330793581,0.372968987
