term,horse,bear,cat,dog,cow,leg,arm,hand,foot,eye,apartment,igloo,barn,house,church,door,closet,chimney,window,arch,shirt,pants,skirt,coat,dress,chair,dresser,bed,table,desk,ant,butterfly,fly,bee,beetle,knife,bottle,glass,spoon,cup,telephone,key,watch,refrigerator,bell,screwdriver,chisel,pliers,saw,hammer,tomato,celery,corn,carrot,lettuce,bicycle,car,train,truck,airplane
apartment,0.103897149,0.116960849,0.155448602,0.129662961,0.107245759,0.086757687,0.098845693,0.093856355,0.125399004,0.096432613,1,0.218585689,0.522677711,0.412592491,0.114879523,0.253544728,0.298239177,0.207924583,0.191952746,0.207010639,0.1023732,0.090429067,0.07323069,0.102554832,0.159407611,0.129403593,0.255858508,0.496264735,0.136639647,0.248570392,0.123813438,0.141359746,0.173086095,0.132453968,0.111362215,0.09327049,0.087515789,0.148919959,0.091738797,0.061718883,0.04660727,0.085660586,0.160557236,0.148704864,0.165378483,0.09198356,0.059707108,0.061489663,0.113504371,0.138987553,0.037318171,0.020683664,0.068197582,0.048207597,0.042765187,0.135889998,0.23238153,0.154452206,0.137169969,0.105634675
igloo,0.190889216,0.261028197,0.249913197,0.215498763,0.266920739,0.073998513,0.09159837,0.094871018,0.111989776,0.131673573,0.218585689,1,0.305446121,0.086389073,0.05237708,0.148057802,0.317789427,0.324031386,0.14341667,0.229344931,0.128914251,0.204461547,0.175009386,0.156520142,0.114725097,0.096811081,0.390124778,0.229077931,0.118103117,0.215041661,0.347390418,0.25729148,0.115348069,0.284439237,0.265454549,0.15642116,0.15276675,0.18839296,0.221322113,0.049953789,0.017931386,0.103820006,0.170987174,0.250087754,0.196941295,0.236638095,0.231322767,0.215833689,0.106682065,0.235205981,0.08723181,0.065820481,0.11640576,0.144540065,0.106475449,0.251444952,0.087006409,0.088558106,0.186984749,0.212192308
barn,0.330084338,0.257998737,0.241179109,0.238793598,0.355258849,0.128380777,0.139739349,0.142258801,0.207453759,0.14956569,0.522677711,0.305446121,1,0.53433645,0.308694005,0.32702339,0.317938335,0.432345097,0.246409879,0.379691521,0.119366774,0.116681382,0.117746436,0.169879411,0.15697035,0.164007983,0.336124822,0.434974629,0.170788861,0.240482107,0.264117005,0.325106555,0.203447234,0.305605775,0.238173209,0.162499698,0.143639485,0.216043896,0.170321748,0.09382671,0.027690204,0.072388835,0.242236276,0.153156302,0.264943282,0.133353245,0.186937631,0.134092287,0.214423568,0.251736762,0.091523774,0.055052861,0.279905786,0.118999477,0.102324702,0.195956316,0.179644497,0.167501356,0.188708351,0.143242055
house,0.195368295,0.14276601,0.127371775,0.124922516,0.09928618,0.066205381,0.115783864,0.132442797,0.162249171,0.127294734,0.412592491,0.086389073,0.53433645,1,0.604836116,0.178657552,0.110555638,0.156162591,0.141090414,0.20686481,0.079357485,0.060286242,0.046159077,0.095678747,0.11467635,0.204705784,0.101782494,0.255729752,0.119309403,0.150042277,0.094102567,0.116913063,0.088137155,0.117353139,0.064095663,0.074069487,0.097084303,0.14258616,0.052525238,0.13434143,0.057780485,0.090953727,0.168477957,0.042120586,0.230033824,0.053686078,0.058930697,0.045953469,0.214752433,0.113921974,0.031814024,0.012378631,0.100195738,0.035581829,0.025583572,0.074748437,0.230014961,0.201173088,0.078904823,0.051635089
church,0.127445508,0.093030616,0.059274202,0.075825632,0.047622588,0.047106589,0.079673035,0.091373273,0.087687518,0.094028263,0.114879523,0.05237708,0.308694005,0.604836116,1,0.107688695,0.08112359,0.099835256,0.088762364,0.184412292,0.034761161,0.008961157,0.016016306,0.062012631,0.074192841,0.132504407,0.067451633,0.087029306,0.077981171,0.082804043,0.04959309,0.053501465,0.052476736,0.053682642,0.027560261,0.035028472,0.034895265,0.083315025,0.031236275,0.086729742,0.026453339,0.061670319,0.086232206,0.017374204,0.195887603,0.021470014,0.032029138,0.025768508,0.146332824,0.06939853,0.010578958,0.011472898,0.056236497,0.017247641,0.020528529,0.043480657,0.102769617,0.213415141,0.034318518,0.033898535
door,0.268074336,0.212196342,0.308702123,0.291750979,0.202991654,0.383885601,0.469001404,0.505765282,0.374933385,0.335447666,0.253544728,0.148057802,0.32702339,0.178657552,0.107688695,1,0.58119623,0.546547068,0.743732883,0.488970273,0.251550169,0.221902217,0.285527351,0.315953162,0.220381133,0.237433283,0.43761178,0.520694505,0.342200703,0.569018758,0.153637715,0.243079249,0.184148006,0.170815422,0.211481509,0.414231814,0.272159048,0.527641754,0.243777206,0.086502545,0.04603915,0.199337237,0.296918318,0.373256496,0.284842826,0.301774187,0.259781091,0.262372325,0.187201549,0.381762609,0.046452205,0.039142088,0.092472619,0.077071838,0.062738007,0.304208142,0.383365548,0.214276957,0.350586072,0.200814988
closet,0.180504498,0.217805531,0.297232592,0.259755681,0.251717443,0.209813041,0.243425323,0.270495112,0.194663131,0.227645456,0.298239177,0.317789427,0.317938335,0.110555638,0.08112359,0.58119623,1,0.411691905,0.397301916,0.264688743,0.248664024,0.291552393,0.263732918,0.260277501,0.266751034,0.189414151,0.619413655,0.473529517,0.238028086,0.510685751,0.304895964,0.235069986,0.136188922,0.267460831,0.226478584,0.346659747,0.266659039,0.290536233,0.306104833,0.072097832,0.041916887,0.122883027,0.261045619,0.589251154,0.230899836,0.317754852,0.236118452,0.255998007,0.146659014,0.353598988,0.083106207,0.074366099,0.12875011,0.136316184,0.121823505,0.27843361,0.169611074,0.130020981,0.250437245,0.211490732
chimney,0.186858484,0.216580955,0.198557092,0.181186242,0.240187399,0.249716422,0.264366753,0.248617701,0.353678275,0.219529273,0.207924583,0.324031386,0.432345097,0.156162591,0.099835256,0.546547068,0.411691905,1,0.488953503,0.673224965,0.205768244,0.214578341,0.297083002,0.284090941,0.191515556,0.095939928,0.404613719,0.319571035,0.204228353,0.297806204,0.212894154,0.267833225,0.166211462,0.202514867,0.218888104,0.349215491,0.255005354,0.4933368,0.280081391,0.079979371,0.02540779,0.082366439,0.158331404,0.389531989,0.260948493,0.310970327,0.405606902,0.278741367,0.132426644,0.392086687,0.078171085,0.053645912,0.144838612,0.107042638,0.072482048,0.218387845,0.158459712,0.132061811,0.231035459,0.207829696
window,0.16066828,0.133691671,0.202111339,0.183400263,0.128582957,0.250822052,0.292541911,0.357227332,0.264543266,0.309246426,0.191952746,0.14341667,0.246409879,0.141090414,0.088762364,0.743732883,0.397301916,0.488953503,1,0.514852047,0.185022242,0.135900823,0.214902955,0.243336964,0.176147211,0.156091553,0.327707447,0.35922087,0.40890905,0.442869888,0.150475293,0.193503588,0.134555394,0.116454868,0.117695096,0.291692954,0.207310129,0.512662785,0.160667057,0.060105686,0.033963564,0.311018006,0.238257353,0.258456371,0.200986998,0.192741618,0.205947439,0.139007276,0.137172199,0.233014985,0.047654468,0.033450851,0.062189733,0.057489477,0.057889386,0.192784175,0.238501813,0.139455525,0.193269168,0.131507154
arch,0.191415659,0.25139536,0.155309405,0.127491207,0.178127102,0.32307193,0.343543474,0.250438579,0.355724725,0.263380844,0.207010639,0.229344931,0.379691521,0.20686481,0.184412292,0.488970273,0.264688743,0.673224965,0.514852047,1,0.184962699,0.138669836,0.263640446,0.235079883,0.203078811,0.160338581,0.320101705,0.253570026,0.204063376,0.254120686,0.177691046,0.271183834,0.134928696,0.192341157,0.183042893,0.266914306,0.161792037,0.416309175,0.189886961,0.092218603,0.026337151,0.106829911,0.174969791,0.087551234,0.330305254,0.147793643,0.2910018,0.149537823,0.144360985,0.343175913,0.060659838,0.044478753,0.100805826,0.078599912,0.064019038,0.194073718,0.129382551,0.149066943,0.167419386,0.142531645
shirt,0.219050849,0.272623945,0.275126386,0.259799975,0.228965122,0.37724657,0.298335341,0.340911858,0.223501707,0.270894811,0.1023732,0.128914251,0.119366774,0.079357485,0.034761161,0.251550169,0.248664024,0.205768244,0.185022242,0.184962699,1,0.882843612,0.859338966,0.728910996,0.811650642,0.133850008,0.274722192,0.278419746,0.14212981,0.210919114,0.190390548,0.305336003,0.177023701,0.185124572,0.200481962,0.295847732,0.268676285,0.213210338,0.204286436,0.214651421,0.012845839,0.082750919,0.281308339,0.136348544,0.177429518,0.197579905,0.139814094,0.164588137,0.206515941,0.270061547,0.105220054,0.0687159,0.115141531,0.131495416,0.101589601,0.196854577,0.14889795,0.113236891,0.150827289,0.102407805
pants,0.232058807,0.290386478,0.325886622,0.32412968,0.272117756,0.342518628,0.26899234,0.291747419,0.236240255,0.220825983,0.090429067,0.204461547,0.116681382,0.060286242,0.008961157,0.221902217,0.291552393,0.214578341,0.135900823,0.138669836,0.882843612,1,0.869600743,0.712746883,0.780626745,0.116663851,0.296454776,0.302912323,0.101827064,0.186706943,0.244229415,0.271273099,0.194857131,0.231589377,0.214679513,0.28339709,0.250960956,0.16361228,0.216213752,0.085685197,0.006262858,0.059501891,0.266726761,0.160408798,0.159829499,0.214576464,0.141322716,0.200383501,0.111753086,0.278792675,0.103090859,0.073160282,0.119025966,0.152636392,0.115509231,0.251554257,0.133062684,0.091719927,0.163316985,0.133998175
skirt,0.204435772,0.248942372,0.240676264,0.227401864,0.230118482,0.379637156,0.345128505,0.341476038,0.269435865,0.247821159,0.07323069,0.175009386,0.117746436,0.046159077,0.016016306,0.285527351,0.263732918,0.297083002,0.214902955,0.263640446,0.859338966,0.869600743,1,0.745075786,0.816642188,0.11961784,0.327358743,0.311830057,0.131082268,0.192766895,0.186314299,0.380183486,0.168097817,0.200761024,0.228486146,0.322137243,0.235467712,0.266659038,0.248846099,0.077874117,0.009100665,0.071717137,0.204357184,0.13981866,0.157202014,0.250803321,0.21106512,0.232299511,0.100295795,0.281704286,0.10710089,0.061692577,0.122990137,0.146556063,0.102317935,0.204724615,0.119758886,0.095670124,0.154217494,0.123314476
coat,0.358723424,0.392847204,0.409306252,0.396862845,0.387372031,0.351043757,0.319992868,0.41924067,0.298049062,0.403944782,0.102554832,0.156520142,0.169879411,0.095678747,0.062012631,0.315953162,0.260277501,0.284090941,0.243336964,0.235079883,0.728910996,0.712746883,0.745075786,1,0.671343219,0.139955156,0.298414506,0.356298441,0.163761337,0.24110924,0.23628079,0.374354681,0.1962967,0.251792333,0.309849227,0.382288256,0.297051806,0.403182304,0.333768835,0.13202778,0.013290876,0.092575973,0.225197643,0.158828419,0.175064256,0.217681312,0.212439299,0.225238184,0.146809866,0.299505355,0.210128103,0.130810874,0.221477148,0.224841117,0.179510894,0.198225645,0.134272634,0.108716071,0.157206194,0.11304245
dress,0.223262404,0.322178652,0.297066914,0.267363175,0.214748653,0.243881253,0.226641426,0.338715283,0.192182636,0.2736678,0.159407611,0.114725097,0.15697035,0.11467635,0.074192841,0.220381133,0.266751034,0.191515556,0.176147211,0.203078811,0.811650642,0.780626745,0.816642188,0.671343219,1,0.124853512,0.331306858,0.311651017,0.176577557,0.207887408,0.185049052,0.356840772,0.171305167,0.216078457,0.203273916,0.259127131,0.199922898,0.267815512,0.190412463,0.101626829,0.020924563,0.079356159,0.332354995,0.099401103,0.17754892,0.134692316,0.106815927,0.100990825,0.169534698,0.224080156,0.104643259,0.06091068,0.114512674,0.136359533,0.098009953,0.187318932,0.144303851,0.114351799,0.115351493,0.094961451
chair,0.181845723,0.165250638,0.203327412,0.186516409,0.123975915,0.210781108,0.277552447,0.256614819,0.211756963,0.161442383,0.129403593,0.096811081,0.164007983,0.204705784,0.132504407,0.237433283,0.189414151,0.095939928,0.156091553,0.160338581,0.133850008,0.116663851,0.11961784,0.139955156,0.124853512,1,0.27141537,0.299014755,0.249986759,0.364299353,0.14714384,0.1373089,0.1228949,0.180315484,0.101767414,0.183098853,0.135654131,0.151227938,0.146517938,0.156614391,0.070299667,0.185343805,0.207120772,0.120407127,0.446639765,0.089859913,0.08289217,0.090879464,0.293001645,0.234744536,0.033623138,0.0169415,0.0782453,0.045213299,0.038013385,0.179578204,0.15387234,0.141684909,0.159004837,0.109850907
dresser,0.192455029,0.190868664,0.214829905,0.182915758,0.215705443,0.181717046,0.192739032,0.258674643,0.181641754,0.186376188,0.255858508,0.390124778,0.336124822,0.101782494,0.067451633,0.43761178,0.619413655,0.404613719,0.327707447,0.320101705,0.274722192,0.296454776,0.327358743,0.298414506,0.331306858,0.27141537,1,0.44616463,0.304278368,0.484222813,0.251543715,0.255243749,0.087310026,0.241889013,0.249023406,0.306005429,0.215425889,0.329585189,0.340368258,0.091012602,0.038691379,0.091778174,0.185379592,0.535141771,0.337529459,0.313386229,0.322708129,0.263356943,0.116399056,0.344576512,0.106211449,0.08595936,0.143783363,0.149804802,0.116887794,0.256372028,0.102470953,0.098361593,0.194198494,0.20620803
bed,0.30433187,0.332802524,0.391808925,0.382689066,0.28826249,0.359597467,0.374234011,0.485969395,0.393759943,0.311667687,0.496264735,0.229077931,0.434974629,0.255729752,0.087029306,0.520694505,0.473529517,0.319571035,0.35922087,0.253570026,0.278419746,0.302912323,0.311830057,0.356298441,0.311651017,0.299014755,0.44616463,1,0.384320302,0.483219168,0.224294947,0.269179985,0.227989755,0.262321653,0.224865905,0.330135567,0.292320458,0.344620404,0.287988815,0.103092043,0.050635068,0.124418473,0.318421223,0.335547284,0.220850047,0.181435566,0.178590563,0.140213822,0.20019997,0.259306699,0.193314835,0.16397893,0.248126824,0.22529301,0.224134527,0.228237939,0.257072854,0.213006167,0.24468371,0.149473015
table,0.219666787,0.161137779,0.211448582,0.182444013,0.140031085,0.242361528,0.245456321,0.346377745,0.251009981,0.171963843,0.136639647,0.118103117,0.170788861,0.119309403,0.077981171,0.342200703,0.238028086,0.204228353,0.40890905,0.204063376,0.14212981,0.101827064,0.131082268,0.163761337,0.176577557,0.249986759,0.304278368,0.384320302,1,0.408320367,0.143821415,0.152784799,0.101015872,0.113799689,0.11883281,0.224966464,0.199304802,0.288467521,0.222708018,0.201826999,0.061529424,0.385530741,0.221685079,0.232991601,0.158495,0.136857116,0.15003193,0.090638064,0.141802179,0.186381159,0.07508206,0.054363181,0.100635865,0.088467162,0.07311194,0.165938566,0.20294037,0.141706431,0.163952633,0.108421634
desk,0.240359635,0.205933009,0.279456755,0.267433756,0.180834873,0.282955289,0.393547574,0.418286792,0.280071892,0.27732589,0.248570392,0.215041661,0.240482107,0.150042277,0.082804043,0.569018758,0.510685751,0.297806204,0.442869888,0.254120686,0.210919114,0.186706943,0.192766895,0.24110924,0.207887408,0.364299353,0.484222813,0.483219168,0.408320367,1,0.205055135,0.189467699,0.191001347,0.178627937,0.167395271,0.345409939,0.23902769,0.320507876,0.273662669,0.087657601,0.233789037,0.248085882,0.335756451,0.435809052,0.301909919,0.286745899,0.185498184,0.213489193,0.158805069,0.297256123,0.066522013,0.037109599,0.118071785,0.094754441,0.072758389,0.304727595,0.29612666,0.251800497,0.283887531,0.234099775
ant,0.26293607,0.443344189,0.48430337,0.381024714,0.375660057,0.18171913,0.202443014,0.196921376,0.200950433,0.279627317,0.123813438,0.347390418,0.264117005,0.094102567,0.04959309,0.153637715,0.304895964,0.212894154,0.150475293,0.177691046,0.190390548,0.244229415,0.186314299,0.23628079,0.185049052,0.14714384,0.251543715,0.224294947,0.143821415,0.205055135,1,0.639649575,0.398701494,0.753725499,0.742445634,0.303046802,0.179419088,0.139478324,0.31412802,0.1041676,0.021253586,0.161955003,0.321086826,0.137969926,0.265169112,0.251547271,0.264428349,0.202602868,0.229674801,0.393035427,0.196039732,0.115074151,0.253110288,0.276992081,0.191682926,0.194999078,0.117889816,0.115256784,0.204644275,0.244255765
butterfly,0.346895916,0.492123369,0.444930151,0.374564677,0.351381491,0.281163895,0.281455308,0.301437494,0.277491842,0.366097275,0.141359746,0.25729148,0.325106555,0.116913063,0.053501465,0.243079249,0.235069986,0.267833225,0.193503588,0.271183834,0.305336003,0.271273099,0.380183486,0.374354681,0.356840772,0.1373089,0.255243749,0.269179985,0.152784799,0.189467699,0.639649575,1,0.432275482,0.662296174,0.719024626,0.350482268,0.251414257,0.319350408,0.318723876,0.149158625,0.027529557,0.159253528,0.360851934,0.101890879,0.281527573,0.26340429,0.254220575,0.245342709,0.23400897,0.408784447,0.191874044,0.119525762,0.241740284,0.254564967,0.202411176,0.259258597,0.131798585,0.131676828,0.179031818,0.256105694
fly,0.234542077,0.330440734,0.289732678,0.26157575,0.210120858,0.237775859,0.246272037,0.245897807,0.249551992,0.266178615,0.173086095,0.115348069,0.203447234,0.088137155,0.052476736,0.184148006,0.136188922,0.166211462,0.134555394,0.134928696,0.177023701,0.194857131,0.168097817,0.1962967,0.171305167,0.1228949,0.087310026,0.227989755,0.101015872,0.191001347,0.398701494,0.432275482,1,0.413509345,0.36606604,0.238790481,0.185685516,0.17395112,0.18372455,0.121375827,0.03280105,0.102381817,0.434321564,0.081449545,0.1929364,0.146570208,0.164413114,0.166839215,0.270678672,0.266385016,0.127685824,0.075967551,0.182680501,0.172014619,0.131074924,0.221062127,0.229127923,0.332304209,0.222217284,0.606322331
bee,0.330335686,0.529622768,0.528077227,0.452439246,0.435046782,0.192331693,0.190377733,0.275787439,0.241658848,0.361892853,0.132453968,0.284439237,0.305605775,0.117353139,0.053682642,0.170815422,0.267460831,0.202514867,0.116454868,0.192341157,0.185124572,0.231589377,0.200761024,0.251792333,0.216078457,0.180315484,0.241889013,0.262321653,0.113799689,0.178627937,0.753725499,0.662296174,0.413509345,1,0.668908259,0.261545736,0.220939431,0.167410824,0.295850092,0.123083413,0.025876492,0.125368903,0.324282004,0.095331611,0.361438815,0.184620936,0.201560765,0.154228356,0.247926872,0.358790321,0.22125154,0.133839625,0.321259794,0.297744627,0.223215042,0.201470195,0.133936814,0.139646799,0.197089977,0.251610623
beetle,0.305667958,0.46738004,0.444293104,0.373372108,0.387574061,0.171695687,0.192790433,0.1837722,0.206078362,0.248719716,0.111362215,0.265454549,0.238173209,0.064095663,0.027560261,0.211481509,0.226478584,0.218888104,0.117695096,0.183042893,0.200481962,0.214679513,0.228486146,0.309849227,0.203273916,0.101767414,0.249023406,0.224865905,0.11883281,0.167395271,0.742445634,0.719024626,0.36606604,0.668908259,1,0.291252732,0.195513177,0.187396648,0.313575556,0.119347866,0.013777184,0.09459838,0.238557026,0.146301045,0.207688865,0.217041536,0.221545598,0.164414628,0.171730857,0.324949467,0.253795499,0.201362879,0.339672964,0.349284777,0.286685904,0.250399072,0.295915216,0.126283399,0.365627699,0.287956065
knife,0.349722207,0.333067579,0.353660449,0.356200907,0.317154022,0.501967345,0.589754447,0.664993232,0.434717352,0.417421886,0.09327049,0.15642116,0.162499698,0.074069487,0.035028472,0.414231814,0.346659747,0.349215491,0.291692954,0.266914306,0.295847732,0.28339709,0.322137243,0.382288256,0.259127131,0.183098853,0.306005429,0.330135567,0.224966464,0.345409939,0.303046802,0.350482268,0.238790481,0.261545736,0.291252732,1,0.389957479,0.420468569,0.573137575,0.121472511,0.023883158,0.177226022,0.255291792,0.291181321,0.281620857,0.685482774,0.709826085,0.666181915,0.17252941,0.747150322,0.206677207,0.171124732,0.22143656,0.278312482,0.206242194,0.29767272,0.20184506,0.142525685,0.313429702,0.238632945
bottle,0.227522089,0.245609606,0.279642174,0.281027987,0.312729354,0.250461147,0.274852052,0.379896051,0.257903582,0.290589471,0.087515789,0.15276675,0.143639485,0.097084303,0.034895265,0.272159048,0.266659039,0.255005354,0.207310129,0.161792037,0.268676285,0.250960956,0.235467712,0.297051806,0.199922898,0.135654131,0.215425889,0.292320458,0.199304802,0.23902769,0.179419088,0.251414257,0.185685516,0.220939431,0.195513177,0.389957479,1,0.627884482,0.507848505,0.246018232,0.021464978,0.097896784,0.220788439,0.290517068,0.203216367,0.338286893,0.189380493,0.303142276,0.107330878,0.33471911,0.289605644,0.159878336,0.225082229,0.245619163,0.166220792,0.202325444,0.192818904,0.119753415,0.2301702,0.149798211
