term,horse,bear,cat,dog,cow,leg,arm,hand,foot,eye,apartment,igloo,barn,house,church,door,closet,chimney,window,arch,shirt,pants,skirt,coat,dress,chair,dresser,bed,table,desk,ant,butterfly,fly,bee,beetle,knife,bottle,glass,spoon,cup,telephone,key,watch,refrigerator,bell,screwdriver,chisel,pliers,saw,hammer,tomato,celery,corn,carrot,lettuce,bicycle,car,train,truck,airplane
apartment,0.572149503,-0.000612169,0.191351014,0.24825857,0.077570658,0.355330967,0.367290689,0.367627219,0.538382051,0.147001353,1,0.141365675,0.867760295,0.622180763,0.468369429,0.63330275,0.344922065,0.494083365,0.544411569,0.641115379,0.080322555,0.022867771,0.097695217,0.098534488,0.01620525,0.546394859,0.451306589,0.662382795,0.38460628,0.553696586,-0.064435308,0.290836164,0.441775375,-0.038514879,0.131308728,0.330038868,0.291196544,0.442228546,0.047561085,0.648578906,0.495704073,0.118624698,0.150890909,0.473312361,0.495658691,0.3008012,0.30720941,0.251887803,0.333049421,0.335690976,-0.108977098,-0.131594832,-0.003933209,-0.119095863,-0.101628772,0.50009654,0.735610679,0.658001591,0.577583259,0.459692033
igloo,0.327301833,0.397503629,0.309013763,0.336307704,0.410693801,0.42418081,0.409716171,0.458631611,0.500258924,0.226448453,0.141365675,1,0.231741783,-0.426629929,-0.488992038,0.486559624,0.724681235,0.610387444,0.502600957,0.486110896,0.063064865,0.151854347,0.180706303,0.245630407,0.019970196,0.1903627,0.542782181,0.545291421,0.25917969,0.625908133,0.47525248,0.446926996,0.423605234,0.426751717,0.297083715,0.538049223,0.535531064,0.546587712,0.487178963,0.278079046,0.081737692,0.070074439,0.227282872,0.690406631,0.219162413,0.614752855,0.600481641,0.610898884,-0.114121172,0.544490311,0.181734415,0.184347856,0.256908418,0.217917377,0.230881735,0.415915211,0.090308374,0.086814239,0.402508392,0.497063453
barn,0.678221449,0.15188592,0.335038668,0.420630391,0.354389664,0.352417426,0.316119862,0.308754324,0.558133302,0.113657852,0.867760295,0.231741783,1,0.573675702,0.451122654,0.599198539,0.395374164,0.560533963,0.444063208,0.656165882,0.073537876,0.056398442,0.118463224,0.171848141,0.0082264,0.422662943,0.468899122,0.705160446,0.286892089,0.471049744,0.141563774,0.523648195,0.497649246,0.205757822,0.416154281,0.364713768,0.391969586,0.450296746,0.25263712,0.666305105,0.373470522,-0.084734485,0.097590984,0.514292521,0.452105999,0.278957589,0.301492843,0.275588702,0.187116864,0.340608242,0.166742581,0.155465431,0.306534152,0.168029067,0.200279768,0.535293752,0.633620021,0.588275472,0.599890521,0.534048977
house,0.176592775,-0.398539694,-0.270118508,-0.242954571,-0.339027835,-0.164789302,-0.103342769,-0.214028467,0.025015025,-0.324566087,0.622180763,-0.426629929,0.573675702,1,0.953933203,0.08170053,-0.33126204,-0.109958112,0.096469557,0.138774384,-0.177997876,-0.269426362,-0.227968978,-0.275937942,-0.235778433,0.324119831,-0.164647515,0.015444555,0.198634271,-0.029443656,-0.449870764,-0.194557016,0.0557507,-0.408784314,-0.204744451,-0.295077338,-0.252148509,-0.149293861,-0.36729729,0.306678232,0.39237858,0.021511565,-0.106692401,-0.163292032,0.169888575,-0.248240991,-0.26861148,-0.284999723,0.317121259,-0.227612265,-0.305138356,-0.304986069,-0.263483407,-0.333286573,-0.317461778,0.072808824,0.491254613,0.548547473,0.174554776,-0.004750273
church,0.04487021,-0.48849526,-0.406081629,-0.378562721,-0.432299964,-0.245648228,-0.167236797,-0.332950321,-0.085368325,-0.410776047,0.468369429,-0.488992038,0.451122654,0.953933203,1,-0.046231477,-0.411487498,-0.19701897,-0.045281055,0.042362304,-0.231405743,-0.317380403,-0.277493193,-0.343009393,-0.281225632,0.187503637,-0.271088655,-0.153404246,0.04109351,-0.156653671,-0.517689656,-0.325472637,-0.072451614,-0.488330604,-0.331137026,-0.387286058,-0.354935388,-0.270679277,-0.438139669,0.134469966,0.228365341,-0.027194087,-0.228064085,-0.279147557,0.070625198,-0.323184259,-0.353122845,-0.348950749,0.1972625,-0.306878703,-0.353961539,-0.350963962,-0.33264882,-0.385432343,-0.371489825,-0.020820743,0.314523404,0.455468073,0.052509104,-0.062078619
door,0.533700616,0.336189053,0.365273914,0.379862043,0.174898473,0.645203367,0.733599483,0.744310964,0.755480694,0.441264657,0.63330275,0.486559624,0.599198539,0.08170053,-0.046231477,1,0.801173634,0.768562812,0.835299192,0.882692061,0.26144931,0.22880353,0.323363127,0.23954263,0.169094244,0.716121182,0.680215264,0.820892916,0.527988813,0.925409983,0.16938947,0.532095384,0.551063273,0.206467382,0.148093917,0.60630732,0.412258504,0.6287935,0.175932108,0.536058628,0.601954703,0.336405043,0.410456386,0.638191885,0.733425577,0.604242701,0.582183636,0.566941576,0.388106263,0.699625935,-0.15716024,-0.163661028,-0.002817412,-0.138117482,-0.112545416,0.542775958,0.510921878,0.381074294,0.615597154,0.640524966
closet,0.360507092,0.536109203,0.542073877,0.53261939,0.511113916,0.65221501,0.660300465,0.809234347,0.68554603,0.621961078,0.344922065,0.724681235,0.395374164,-0.33126204,-0.411487498,0.801173634,1,0.888114169,0.630142827,0.728028982,0.370831675,0.420089206,0.482199919,0.533003808,0.314135397,0.312591389,0.842046877,0.820921761,0.298345496,0.808814499,0.483639876,0.644368025,0.421601674,0.492692175,0.393308811,0.818715862,0.714958018,0.811967984,0.560672392,0.274288573,0.187837081,0.132478546,0.272343941,0.866712839,0.460645512,0.77893019,0.774018407,0.774927726,-0.036821874,0.753598995,0.196323593,0.194790182,0.303733042,0.229513761,0.247959017,0.39918767,0.142369302,-0.037378647,0.450962151,0.55628931
chimney,0.457665862,0.368701112,0.453081755,0.506661337,0.492095626,0.664068105,0.660369954,0.760617194,0.756855505,0.522541859,0.494083365,0.610387444,0.560533963,-0.109958112,-0.19701897,0.768562812,0.888114169,1,0.57122304,0.811800218,0.394624639,0.416533966,0.50606544,0.561508131,0.305253015,0.347760118,0.873948792,0.867086341,0.304246434,0.719813075,0.262459201,0.619318848,0.419705355,0.318739255,0.403726257,0.80607017,0.787011672,0.868383451,0.564212807,0.357536363,0.117674275,0.040280142,0.075003027,0.911935664,0.428178604,0.753083382,0.766159106,0.763671708,-0.051359092,0.725448782,0.233876725,0.225736233,0.333737682,0.248721461,0.265746609,0.522616919,0.327508395,0.130188883,0.594694615,0.633344349
window,0.368852767,0.127591506,0.195429772,0.153903857,-0.011532666,0.416269483,0.535068004,0.558919117,0.535412369,0.300848694,0.544411569,0.502600957,0.444063208,0.096469557,-0.045281055,0.835299192,0.630142827,0.57122304,1,0.734725372,0.114380057,0.045403576,0.149305609,0.068163566,0.052179278,0.685964626,0.474629928,0.61461617,0.804321694,0.893066788,0.196042928,0.339168697,0.421409363,0.05253019,0.004016291,0.378647854,0.264407716,0.540334908,0.018577855,0.592590864,0.744319466,0.667186612,0.308080042,0.509934604,0.5018678,0.440717346,0.392816704,0.375974139,0.355839149,0.471168071,-0.240988078,-0.274753519,-0.11160738,-0.249964628,-0.226328296,0.378284123,0.426491936,0.372840055,0.429340616,0.429096362
arch,0.647691322,0.302327982,0.305036438,0.34091582,0.211380294,0.746321426,0.799990242,0.710911067,0.87225069,0.441427434,0.641115379,0.486110896,0.656165882,0.138774384,0.042362304,0.882692061,0.728028982,0.811800218,0.734725372,1,0.266872298,0.225387802,0.364969113,0.273870853,0.179193169,0.672072892,0.720336276,0.749911691,0.488079454,0.842544033,0.132142943,0.578905663,0.608994176,0.187671419,0.218714269,0.659514852,0.508539713,0.643991917,0.282249696,0.604746093,0.453172476,0.296809609,0.274758077,0.625665909,0.676964748,0.672251634,0.629002267,0.636125153,0.284862477,0.770562578,-0.047640871,-0.061725577,0.05350137,-0.039157836,-0.0413398,0.711534,0.594637143,0.491101865,0.762424523,0.812294478
shirt,0.217880956,0.350961339,0.311210286,0.315858886,0.225224706,0.415289063,0.299398249,0.475094201,0.351661864,0.440016719,0.080322555,0.063064865,0.073537876,-0.177997876,-0.231405743,0.26144931,0.370831675,0.394624639,0.114380057,0.266872298,1,0.975425177,0.975028556,0.884515105,0.979649768,0.036760695,0.567682518,0.384855946,-0.008896147,0.200481383,-0.006653007,0.48171583,0.173774182,0.109571552,0.156443922,0.454005586,0.398538161,0.485601596,0.232976288,0.09991797,0.060670925,-0.200062258,0.178739428,0.289830876,0.14116381,0.323056284,0.29055534,0.365742153,-0.047656649,0.327291701,0.082646076,0.072873549,0.082092485,0.096985476,0.088389289,0.26293313,0.069526499,-0.077917542,0.103303788,0.101889778
pants,0.228456787,0.420663808,0.386809681,0.400133728,0.326994766,0.403601942,0.270491681,0.479104238,0.345983755,0.455708674,0.022867771,0.151854347,0.056398442,-0.269426362,-0.317380403,0.22880353,0.420089206,0.416533966,0.045403576,0.225387802,0.975425177,1,0.976102933,0.926856903,0.963990838,-0.020813669,0.603869287,0.406792957,-0.085993865,0.188121535,0.06892609,0.51333978,0.149665505,0.209573572,0.219502207,0.500863636,0.458191023,0.505660051,0.323074154,0.013984005,-0.024461901,-0.300920499,0.184454763,0.357280039,0.141332166,0.36401932,0.342972584,0.417121496,-0.136271287,0.353679515,0.147545605,0.148339774,0.145437157,0.174002858,0.165733283,0.274622142,0.024860999,-0.13998346,0.107519408,0.124351503
skirt,0.266617785,0.371296436,0.345141824,0.355444585,0.304024089,0.525320717,0.412763944,0.562475691,0.464993404,0.505460874,0.097695217,0.180706303,0.118463224,-0.227968978,-0.277493193,0.323363127,0.482199919,0.50606544,0.149305609,0.364969113,0.975028556,0.976102933,1,0.925264393,0.948362476,0.060665893,0.69148454,0.455379227,-0.008562467,0.282338334,0.059388582,0.564842922,0.199335418,0.166469541,0.229591879,0.588535722,0.494269783,0.570920127,0.34645355,0.086955314,0.03654126,-0.202188077,0.13119152,0.416206272,0.172435191,0.478851261,0.441433645,0.521575543,-0.13541885,0.459805249,0.133041682,0.13264455,0.136541012,0.155546461,0.14572492,0.347618749,0.092197362,-0.082331598,0.198741388,0.221401256
coat,0.243120242,0.454904417,0.535309325,0.538280166,0.566578816,0.486012986,0.315395723,0.590449884,0.423350366,0.61745087,0.098534488,0.245630407,0.171848141,-0.275937942,-0.343009393,0.23954263,0.533003808,0.561508131,0.068163566,0.273870853,0.884515105,0.926856903,0.925264393,1,0.870711246,-0.068965307,0.757296685,0.538463233,-0.052428909,0.218982329,0.223757922,0.628239102,0.138464126,0.372521981,0.426489879,0.665336206,0.687447379,0.681507049,0.596910978,0.091168986,-0.122761737,-0.322413475,0.056871651,0.559960268,0.084458487,0.48938029,0.512572818,0.562867675,-0.263656081,0.422699919,0.404319255,0.407408575,0.390480777,0.425778082,0.413566171,0.225215815,-0.016379703,-0.226934483,0.109367659,0.127692458
dress,0.157613336,0.370037357,0.343655384,0.332165612,0.237984338,0.325341508,0.197465606,0.409722446,0.244698958,0.452275384,0.01620525,0.019970196,0.0082264,-0.235778433,-0.281225632,0.169094244,0.314135397,0.305253015,0.052179278,0.179193169,0.979649768,0.963990838,0.948362476,0.870711246,1,-0.030161337,0.517685544,0.319995516,-0.041981484,0.143041834,0.038935018,0.46838327,0.097898267,0.153762282,0.164229806,0.389794755,0.379523145,0.447851499,0.224628311,0.045902785,0.028251946,-0.199232852,0.188236617,0.2259912,0.103361774,0.240108507,0.201750074,0.276884606,-0.096256485,0.245955723,0.135783384,0.113057721,0.115781965,0.143928187,0.13018652,0.191147456,-0.009878503,-0.161425108,0.009575237,0.031992904
chair,0.553816842,0.166156798,0.2226207,0.222707206,-0.119633799,0.508601886,0.621386165,0.560908247,0.642436735,0.26459573,0.546394859,0.1903627,0.422662943,0.324119831,0.187503637,0.716121182,0.312591389,0.347760118,0.685964626,0.672072892,0.036760695,-0.020813669,0.060665893,-0.068965307,-0.030161337,1,0.356708027,0.492867748,0.692588192,0.748990822,-0.087165084,0.286880869,0.56985322,0.010671656,-0.124082186,0.27968446,0.068476528,0.261746736,-0.113826351,0.5393666,0.685861126,0.523184653,0.576797992,0.241704964,0.783110409,0.340688684,0.30841677,0.290143495,0.735328508,0.510442536,-0.393443731,-0.389172877,-0.279546763,-0.377320526,-0.367617565,0.515994744,0.654512437,0.620375766,0.560758685,0.518232679
dresser,0.4465558,0.424593885,0.557222183,0.568032321,0.553946837,0.760174783,0.702404632,0.867252265,0.775603281,0.717482584,0.451306589,0.542782181,0.468899122,-0.164647515,-0.271088655,0.680215264,0.842046877,0.873948792,0.474629928,0.720336276,0.567682518,0.603869287,0.69148454,0.757296685,0.517685544,0.356708027,1,0.828763883,0.243388353,0.691634605,0.292581714,0.7272976,0.373265767,0.401196409,0.430350956,0.893401009,0.812069874,0.877600158,0.662817763,0.319639125,0.12910695,-0.011899391,0.146555232,0.86018401,0.428430596,0.824484319,0.829650097,0.845380595,-0.09507169,0.768847886,0.307004842,0.309774501,0.353033703,0.329237513,0.325435793,0.486663062,0.273329069,0.025512657,0.484941587,0.537919769
bed,0.593557518,0.530760698,0.663354394,0.713356188,0.583106356,0.638198778,0.577611252,0.780983927,0.738928239,0.582896485,0.662382795,0.545291421,0.705160446,0.015444555,-0.153404246,0.820892916,0.820921761,0.867086341,0.61461617,0.749911691,0.384855946,0.406792957,0.455379227,0.538463233,0.319995516,0.492867748,0.828763883,1,0.382377142,0.761953769,0.338227535,0.738551662,0.541561731,0.46803017,0.485280513,0.762010319,0.757131547,0.854901153,0.544627781,0.57405928,0.318250763,-0.007190873,0.356677528,0.843649163,0.588748745,0.615155549,0.665170259,0.627107577,0.21244675,0.661263201,0.268128074,0.256197072,0.405775222,0.292180554,0.317231817,0.489406287,0.435246808,0.254119469,0.540751238,0.515432517
table,0.2272358,0.026619779,0.119492065,0.052170566,-0.083850343,0.212364909,0.291461941,0.369255402,0.32504785,0.164586694,0.38460628,0.25917969,0.286892089,0.198634271,0.04109351,0.527988813,0.298345496,0.304246434,0.804321694,0.488079454,-0.008896147,-0.085993865,-0.008562467,-0.052428909,-0.041981484,0.692588192,0.243388353,0.382377142,1,0.622228605,0.115053947,0.198499122,0.318317332,0.004714712,-0.030465953,0.13795457,0.125851436,0.359416378,-0.048429839,0.513026853,0.679985599,0.751887971,0.298700012,0.288692361,0.330756923,0.195018965,0.165509763,0.162736583,0.451795673,0.227966474,-0.198984729,-0.219681666,-0.089247309,-0.208700393,-0.180638901,0.185075194,0.337413856,0.286430842,0.23130711,0.208975536
desk,0.477484733,0.359990967,0.390169477,0.367724199,0.165014492,0.620267934,0.71914941,0.767480521,0.72826112,0.492974867,0.553696586,0.625908133,0.471049744,-0.029443656,-0.156653671,0.925409983,0.808814499,0.719813075,0.893066788,0.842544033,0.200481383,0.188121535,0.282338334,0.218982329,0.143041834,0.748990822,0.691634605,0.761953769,0.622228605,1,0.274597878,0.50038348,0.54401791,0.255996406,0.098986945,0.606652866,0.443081436,0.656067662,0.211805032,0.496247386,0.607330132,0.493952248,0.478658401,0.667470981,0.716200967,0.658506028,0.615515961,0.598024465,0.348709339,0.711607996,-0.163620671,-0.180266619,-0.039952494,-0.145652276,-0.132656365,0.514042072,0.446567898,0.341752543,0.566800139,0.614267084
ant,0.202079425,0.662827112,0.65782973,0.593729711,0.737231098,0.292682751,0.20505557,0.35040881,0.224855963,0.401974922,-0.064435308,0.47525248,0.141563774,-0.449870764,-0.517689656,0.16938947,0.483639876,0.262459201,0.196042928,0.132142943,-0.006653007,0.06892609,0.059388582,0.223757922,0.038935018,-0.087165084,0.292581714,0.338227535,0.115053947,0.274597878,1,0.643143746,0.451403234,0.831878602,0.76724171,0.466963633,0.400069398,0.295938753,0.593668567,0.146416709,-0.125199297,0.079595285,0.332119012,0.419436409,0.095115142,0.387563222,0.423243237,0.393480344,-0.078207637,0.389137271,0.559521586,0.559714489,0.665406407,0.61006353,0.635579322,0.044655598,-0.172331341,-0.200890155,0.103116303,0.218302195
butterfly,0.633311478,0.725259009,0.776905092,0.795254496,0.783240815,0.704932859,0.570594772,0.690979254,0.698197056,0.626729488,0.290836164,0.446926996,0.523648195,-0.194557016,-0.325472637,0.532095384,0.644368025,0.619318848,0.339168697,0.578905663,0.48171583,0.51333978,0.564842922,0.628239102,0.46838327,0.286880869,0.7272976,0.738551662,0.198499122,0.50038348,0.643143746,1,0.641622405,0.734538433,0.801514513,0.760375708,0.649452306,0.619533073,0.669259286,0.478575315,0.110759678,-0.111188374,0.384232769,0.592138924,0.424379669,0.592113187,0.60815358,0.624300898,0.09951119,0.678577557,0.524658682,0.523164606,0.644484534,0.570636184,0.587153028,0.488619631,0.258504178,0.113778136,0.469148146,0.518952105
fly,0.761903969,0.597800508,0.457107934,0.506426113,0.365061731,0.68962033,0.659369352,0.558651355,0.756807259,0.244534446,0.441775375,0.423605234,0.497649246,0.0557507,-0.072451614,0.551063273,0.421601674,0.419705355,0.421409363,0.608994176,0.173774182,0.149665505,0.199335418,0.138464126,0.097898267,0.56985322,0.373265767,0.541561731,0.318317332,0.54401791,0.451403234,0.641622405,1,0.445354662,0.454384781,0.535787773,0.281749767,0.285003596,0.269942922,0.612953658,0.207124948,0.144609397,0.662731024,0.366146909,0.588005458,0.534033005,0.525888126,0.502113006,0.591488778,0.701292107,0.037137823,0.048689758,0.198462979,0.096049705,0.117609622,0.674827674,0.577087457,0.630549536,0.720057105,0.68241041
bee,0.321470049,0.874857934,0.870669156,0.824189529,0.877140383,0.374175963,0.22320084,0.469081304,0.330593159,0.59862716,-0.038514879,0.426751717,0.205757822,-0.408784314,-0.488330604,0.206467382,0.492692175,0.318739255,0.05253019,0.187671419,0.109571552,0.209573572,0.166469541,0.372521981,0.153762282,0.010671656,0.401196409,0.46803017,0.004714712,0.255996406,0.831878602,0.734538433,0.445354662,1,0.775252863,0.520184855,0.564157525,0.383440442,0.72275346,0.218753168,-0.178097386,-0.194978868,0.468175587,0.403240358,0.338863264,0.335161316,0.412606639,0.380563641,0.05715269,0.421785385,0.659893224,0.665348656,0.713822114,0.710439091,0.705523033,0.067751712,-0.137620208,-0.218371548,0.109706647,0.222462877
beetle,0.417660635,0.592747706,0.691543157,0.71741311,0.891535284,0.383563907,0.21631627,0.344029026,0.371096616,0.395894887,0.131308728,0.297083715,0.416154281,-0.204744451,-0.331137026,0.148093917,0.393308811,0.403726257,0.004016291,0.218714269,0.156443922,0.219502207,0.229591879,0.426489879,0.164229806,-0.124082186,0.430350956,0.485280513,-0.030465953,0.098986945,0.76724171,0.801514513,0.454384781,0.775252863,1,0.555373571,0.573790453,0.401894586,0.737037069,0.283737289,-0.191513417,-0.26547712,0.100367402,0.493090234,0.049849392,0.389309658,0.453235386,0.42643605,-0.151110117,0.387000818,0.773192845,0.780301377,0.861608827,0.813967564,0.834936609,0.24035423,0.110808106,-0.070534092,0.320753379,0.30683256
knife,0.506327378,0.576999661,0.62137247,0.634806294,0.651182729,0.882758769,0.80673058,0.89464881,0.831237883,0.737412844,0.330038868,0.538049223,0.364713768,-0.295077338,-0.387286058,0.60630732,0.818715862,0.80607017,0.378647854,0.659514852,0.454005586,0.500863636,0.588535722,0.665336206,0.389794755,0.27968446,0.893401009,0.762010319,0.13795457,0.606652866,0.466963633,0.760375708,0.535787773,0.520184855,0.555373571,1,0.785750876,0.777035161,0.733416775,0.323973035,-0.046095522,-0.026866336,0.22681254,0.798966393,0.413165844,0.915994934,0.944692289,0.935695061,0.001140808,0.906875664,0.353547087,0.371005965,0.418486547,0.39902394,0.39241819,0.504139204,0.238478373,0.061567039,0.532039392,0.567793386
bottle,0.321348015,0.542508823,0.641402184,0.66306692,0.763517882,0.528444455,0.396388513,0.66919325,0.542671989,0.637500249,0.291196544,0.535531064,0.391969586,-0.252148509,-0.354935388,0.412258504,0.714958018,0.787011672,0.264407716,0.508539713,0.398538161,0.458191023,0.494269783,0.687447379,0.379523145,0.068476528,0.812069874,0.757131547,0.125851436,0.443081436,0.400069398,0.649452306,0.281749767,0.564157525,0.573790453,0.785750876,1,0.908099146,0.878961348,0.372058095,-0.130808226,-0.176410132,0.092926173,0.820217664,0.254645626,0.634862846,0.701626472,0.677461409,-0.182879574,0.566502209,0.662111767,0.642682478,0.656882762,0.662670281,0.642805061,0.264984858,0.065861177,-0.135500666,0.30219383,0.301232562
